"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 04:03:37.778,3 Dec 2013 04:09:47.842,370.065
2,3 Dec 2013 05:46:51.269,3 Dec 2013 06:04:14.595,1043.326
3,3 Dec 2013 07:36:31.822,3 Dec 2013 07:48:48.369,736.547
4,3 Dec 2013 13:08:52.338,3 Dec 2013 13:25:16.238,983.900
5,3 Dec 2013 14:52:23.672,3 Dec 2013 15:08:10.960,947.287
6,3 Dec 2013 16:36:49.569,3 Dec 2013 16:50:27.678,818.108
7,3 Dec 2013 18:24:07.476,3 Dec 2013 18:31:15.100,427.624
8,4 Dec 2013 03:11:09.937,4 Dec 2013 03:18:42.409,452.472
9,4 Dec 2013 04:56:26.686,4 Dec 2013 05:11:14.459,887.773
10,4 Dec 2013 06:42:57.596,4 Dec 2013 07:00:14.752,1037.156
11,4 Dec 2013 14:09:11.711,4 Dec 2013 14:25:29.455,977.743
12,4 Dec 2013 15:54:20.807,4 Dec 2013 16:03:50.389,569.582
13,5 Dec 2013 04:15:01.401,5 Dec 2013 04:27:03.319,721.918
14,5 Dec 2013 05:53:33.880,5 Dec 2013 06:09:30.961,957.080
15,5 Dec 2013 07:39:51.934,5 Dec 2013 07:55:02.986,911.053
16,5 Dec 2013 15:09:43.935,5 Dec 2013 15:26:12.782,988.847
17,5 Dec 2013 16:56:41.932,5 Dec 2013 17:01:51.878,309.946
18,6 Dec 2013 03:39:36.392,6 Dec 2013 03:51:15.927,699.535
19,6 Dec 2013 05:17:10.762,6 Dec 2013 05:33:26.350,975.588
20,6 Dec 2013 06:57:07.675,6 Dec 2013 07:12:28.053,920.378
21,6 Dec 2013 08:38:41.376,6 Dec 2013 08:49:05.207,623.831
22,6 Dec 2013 16:10:23.075,6 Dec 2013 16:27:06.137,1003.062
23,7 Dec 2013 03:03:14.437,7 Dec 2013 03:16:04.461,770.024
24,7 Dec 2013 04:40:54.233,7 Dec 2013 04:57:16.186,981.953
25,7 Dec 2013 06:21:40.444,7 Dec 2013 06:35:21.780,821.336
26,7 Dec 2013 17:11:09.361,7 Dec 2013 17:27:55.519,1006.158
27,8 Dec 2013 00:50:02.278,8 Dec 2013 00:58:46.390,524.112
28,8 Dec 2013 02:25:59.089,8 Dec 2013 02:40:51.654,892.565
29,8 Dec 2013 04:04:39.926,8 Dec 2013 04:21:01.768,981.842
30,8 Dec 2013 05:46:19.429,8 Dec 2013 05:58:58.110,758.680
31,8 Dec 2013 18:11:59.557,8 Dec 2013 18:28:36.487,996.931
32,9 Dec 2013 01:43:44.429,9 Dec 2013 01:58:21.770,877.341
33,9 Dec 2013 03:28:29.794,9 Dec 2013 03:44:38.183,968.389
34,9 Dec 2013 05:10:35.665,9 Dec 2013 05:23:18.854,763.188
35,9 Dec 2013 17:35:11.426,9 Dec 2013 17:43:24.463,493.037
36,9 Dec 2013 19:12:41.196,9 Dec 2013 19:29:08.888,987.692
37,10 Dec 2013 02:38:19.761,10 Dec 2013 02:55:23.823,1024.061
38,10 Dec 2013 04:26:49.386,10 Dec 2013 04:42:05.932,916.546

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 02:56:45.068,3 Dec 2013 03:06:15.211,570.143
2,3 Dec 2013 04:35:02.501,3 Dec 2013 04:51:06.524,964.023
3,3 Dec 2013 12:03:38.705,3 Dec 2013 12:20:12.124,993.419
4,3 Dec 2013 13:51:07.140,3 Dec 2013 14:07:22.037,974.898
5,3 Dec 2013 15:37:26.857,3 Dec 2013 15:46:13.850,526.992
6,4 Dec 2013 03:55:39.681,4 Dec 2013 04:07:18.687,699.006
7,4 Dec 2013 05:35:41.513,4 Dec 2013 05:51:37.693,956.180
8,4 Dec 2013 11:17:49.508,4 Dec 2013 11:24:06.615,377.107
9,4 Dec 2013 12:59:05.112,4 Dec 2013 13:16:43.464,1058.352
10,4 Dec 2013 14:50:06.342,4 Dec 2013 15:02:23.906,737.565
11,4 Dec 2013 16:43:45.131,4 Dec 2013 16:52:23.867,518.736
12,4 Dec 2013 23:42:59.405,4 Dec 2013 23:53:12.756,613.350
13,5 Dec 2013 01:25:15.657,5 Dec 2013 01:40:07.420,891.763
14,5 Dec 2013 03:08:23.733,5 Dec 2013 03:25:04.178,1000.446
15,5 Dec 2013 04:51:49.759,5 Dec 2013 05:08:52.372,1022.613
16,5 Dec 2013 06:35:40.899,5 Dec 2013 06:51:53.529,972.629
17,5 Dec 2013 12:09:16.620,5 Dec 2013 12:24:33.006,916.386
18,5 Dec 2013 13:55:50.303,5 Dec 2013 14:12:13.560,983.258
19,5 Dec 2013 19:27:41.162,5 Dec 2013 19:43:32.214,951.052
20,5 Dec 2013 21:10:53.845,5 Dec 2013 21:27:19.690,985.845
21,5 Dec 2013 22:54:33.829,5 Dec 2013 23:11:37.431,1023.602
22,6 Dec 2013 00:38:49.498,6 Dec 2013 00:55:43.775,1014.277
23,6 Dec 2013 02:24:03.791,6 Dec 2013 02:39:18.739,914.948
24,6 Dec 2013 04:10:26.129,6 Dec 2013 04:22:31.158,725.030
25,6 Dec 2013 05:56:55.441,6 Dec 2013 06:06:03.297,547.856
26,6 Dec 2013 07:41:16.984,6 Dec 2013 07:50:43.724,566.740
27,6 Dec 2013 09:29:36.588,6 Dec 2013 09:34:08.101,271.513
28,6 Dec 2013 11:19:39.218,6 Dec 2013 11:29:02.438,563.220
29,6 Dec 2013 13:04:16.079,6 Dec 2013 13:21:48.935,1052.856
30,6 Dec 2013 14:54:43.673,6 Dec 2013 15:05:26.593,642.920
31,6 Dec 2013 20:27:45.543,6 Dec 2013 20:43:49.828,964.285
32,6 Dec 2013 22:12:03.217,6 Dec 2013 22:25:26.323,803.106
33,6 Dec 2013 23:57:35.570,7 Dec 2013 00:06:12.212,516.642
34,7 Dec 2013 10:31:56.739,7 Dec 2013 10:39:03.092,426.353
35,7 Dec 2013 12:13:44.090,7 Dec 2013 12:29:10.771,926.681
36,7 Dec 2013 14:00:32.273,7 Dec 2013 14:17:37.261,1024.988
37,7 Dec 2013 21:28:12.511,7 Dec 2013 21:44:16.339,963.828
38,7 Dec 2013 23:12:54.320,7 Dec 2013 23:23:00.537,606.217
39,8 Dec 2013 11:34:32.696,8 Dec 2013 11:47:57.910,805.214
40,8 Dec 2013 13:13:16.682,8 Dec 2013 13:29:37.114,980.432
41,8 Dec 2013 14:57:28.892,8 Dec 2013 15:12:21.397,892.505
42,8 Dec 2013 22:28:46.925,8 Dec 2013 22:45:08.872,981.947
43,9 Dec 2013 00:15:18.844,9 Dec 2013 00:21:16.862,358.018
44,9 Dec 2013 10:58:37.718,9 Dec 2013 11:12:16.871,819.153
45,9 Dec 2013 12:36:55.797,9 Dec 2013 12:53:19.380,983.584
46,9 Dec 2013 14:17:30.583,9 Dec 2013 14:31:24.673,834.090
