"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 01:16:43.036,3 Dec 2013 01:33:07.263,984.227
2,3 Dec 2013 02:56:56.109,3 Dec 2013 03:13:28.588,992.478
3,3 Dec 2013 04:36:24.585,3 Dec 2013 04:52:50.833,986.248
4,3 Dec 2013 06:15:57.381,3 Dec 2013 06:32:32.849,995.468
5,3 Dec 2013 07:57:02.153,3 Dec 2013 08:13:08.492,966.339
6,3 Dec 2013 09:40:54.368,3 Dec 2013 09:54:53.636,839.268
7,3 Dec 2013 11:24:57.823,3 Dec 2013 11:41:17.622,979.800
8,3 Dec 2013 13:08:14.371,3 Dec 2013 13:21:47.784,813.413
9,3 Dec 2013 19:28:27.980,3 Dec 2013 19:37:35.721,547.740
10,3 Dec 2013 21:06:13.182,3 Dec 2013 21:22:06.263,953.081
11,3 Dec 2013 22:48:02.843,3 Dec 2013 23:02:59.030,896.187
12,4 Dec 2013 00:28:08.883,4 Dec 2013 00:42:21.779,852.896
13,4 Dec 2013 02:06:34.376,4 Dec 2013 02:21:29.107,894.730
14,4 Dec 2013 03:44:41.639,4 Dec 2013 04:00:59.056,977.417
15,4 Dec 2013 05:24:41.273,4 Dec 2013 05:40:23.268,941.995
16,4 Dec 2013 07:11:10.545,4 Dec 2013 07:25:56.576,886.030
17,4 Dec 2013 08:57:28.942,4 Dec 2013 09:14:45.852,1036.910
18,4 Dec 2013 10:42:43.257,4 Dec 2013 10:56:24.376,821.119
19,5 Dec 2013 01:20:24.241,5 Dec 2013 01:25:21.456,297.215
20,5 Dec 2013 02:58:51.191,5 Dec 2013 03:15:52.171,1020.980
21,5 Dec 2013 04:45:49.357,5 Dec 2013 05:03:37.522,1068.165
22,5 Dec 2013 06:33:15.088,5 Dec 2013 06:50:51.080,1055.991
23,5 Dec 2013 08:20:28.260,5 Dec 2013 08:32:59.628,751.368
24,6 Dec 2013 00:40:56.377,6 Dec 2013 00:53:43.760,767.382
25,6 Dec 2013 02:24:22.382,6 Dec 2013 02:41:52.542,1050.160
26,6 Dec 2013 04:11:27.960,6 Dec 2013 04:29:03.860,1055.900
27,6 Dec 2013 05:59:21.195,6 Dec 2013 06:13:13.172,831.978
28,6 Dec 2013 22:21:27.684,6 Dec 2013 22:32:37.563,669.879
29,7 Dec 2013 00:02:38.039,7 Dec 2013 00:20:07.567,1049.528
30,7 Dec 2013 01:49:39.529,7 Dec 2013 02:07:26.368,1066.840
31,7 Dec 2013 03:32:09.244,7 Dec 2013 03:48:26.679,977.434
32,7 Dec 2013 05:11:24.974,7 Dec 2013 05:27:18.060,953.086
33,7 Dec 2013 06:50:49.188,7 Dec 2013 07:07:04.218,975.030
34,7 Dec 2013 08:31:30.697,7 Dec 2013 08:48:21.766,1011.069
35,7 Dec 2013 10:14:08.819,7 Dec 2013 10:31:16.404,1027.585
36,7 Dec 2013 11:58:19.464,7 Dec 2013 12:15:33.028,1033.564
37,7 Dec 2013 13:43:54.677,7 Dec 2013 13:50:39.517,404.840
38,7 Dec 2013 19:58:00.717,7 Dec 2013 20:10:35.248,754.530
39,7 Dec 2013 21:38:39.327,7 Dec 2013 21:55:59.943,1040.616

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 10:28:07.959,3 Dec 2013 10:40:05.538,717.579
2,3 Dec 2013 12:11:03.097,3 Dec 2013 12:28:46.713,1063.616
3,3 Dec 2013 13:58:52.364,3 Dec 2013 14:16:34.175,1061.811
4,3 Dec 2013 15:45:54.342,3 Dec 2013 16:03:07.356,1033.014
5,3 Dec 2013 17:34:17.838,3 Dec 2013 17:41:54.668,456.830
6,4 Dec 2013 09:51:31.345,4 Dec 2013 10:06:58.478,927.133
7,4 Dec 2013 11:36:52.145,4 Dec 2013 11:54:35.272,1063.126
8,4 Dec 2013 13:24:09.890,4 Dec 2013 13:41:22.025,1032.135
9,4 Dec 2013 15:13:11.817,4 Dec 2013 15:22:47.170,575.353
10,5 Dec 2013 07:31:29.640,5 Dec 2013 07:45:46.554,856.914
11,5 Dec 2013 09:15:07.034,5 Dec 2013 09:32:50.134,1063.100
12,5 Dec 2013 11:02:32.705,5 Dec 2013 11:20:22.830,1070.125
13,5 Dec 2013 12:44:00.761,5 Dec 2013 12:59:54.824,954.064
14,5 Dec 2013 14:23:11.594,5 Dec 2013 14:38:40.915,929.320
15,5 Dec 2013 16:02:41.442,5 Dec 2013 16:18:44.021,962.579
16,5 Dec 2013 17:43:39.417,5 Dec 2013 18:00:25.411,1005.995
17,5 Dec 2013 19:26:31.792,5 Dec 2013 19:43:38.802,1027.010
18,5 Dec 2013 21:10:53.176,5 Dec 2013 21:27:14.794,981.618
19,6 Dec 2013 05:08:16.623,6 Dec 2013 05:23:24.395,907.772
20,6 Dec 2013 06:51:31.476,6 Dec 2013 07:08:24.276,1012.800
21,6 Dec 2013 08:32:57.376,6 Dec 2013 08:49:35.991,998.615
22,6 Dec 2013 10:12:49.809,6 Dec 2013 10:29:13.720,983.911
23,6 Dec 2013 11:52:06.591,6 Dec 2013 12:08:36.373,989.783
24,6 Dec 2013 13:32:10.110,6 Dec 2013 13:48:29.720,979.610
25,6 Dec 2013 15:14:49.383,6 Dec 2013 15:28:56.174,846.792
26,6 Dec 2013 17:00:36.600,6 Dec 2013 17:13:19.718,763.118
27,6 Dec 2013 18:43:05.385,6 Dec 2013 19:00:00.055,1014.669
28,6 Dec 2013 20:31:27.780,6 Dec 2013 20:32:29.314,61.534
29,7 Dec 2013 02:43:45.824,7 Dec 2013 02:57:18.123,812.299
30,7 Dec 2013 04:26:01.856,7 Dec 2013 04:38:50.222,768.366
31,7 Dec 2013 06:06:53.844,7 Dec 2013 06:18:22.637,688.793
32,7 Dec 2013 07:45:32.039,7 Dec 2013 07:57:20.486,708.448
33,7 Dec 2013 09:22:33.281,7 Dec 2013 09:36:55.318,862.036
34,7 Dec 2013 11:00:19.856,7 Dec 2013 11:16:42.591,982.735
35,7 Dec 2013 12:43:04.785,7 Dec 2013 12:59:37.647,992.862
36,7 Dec 2013 14:31:41.082,7 Dec 2013 14:48:28.419,1007.337
37,7 Dec 2013 16:17:28.511,7 Dec 2013 16:34:21.699,1013.188

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 15:37:19.812,3 Dec 2013 15:45:28.258,488.446
2,3 Dec 2013 17:17:02.750,3 Dec 2013 17:34:13.536,1030.787
3,3 Dec 2013 19:03:37.950,3 Dec 2013 19:21:28.487,1070.537
4,3 Dec 2013 20:49:37.489,3 Dec 2013 21:05:38.236,960.747
5,3 Dec 2013 22:28:55.724,3 Dec 2013 22:43:55.521,899.797
6,4 Dec 2013 00:08:04.490,4 Dec 2013 00:23:10.668,906.178
7,4 Dec 2013 01:48:08.297,4 Dec 2013 02:04:08.190,959.893
8,4 Dec 2013 03:30:02.162,4 Dec 2013 03:46:40.728,998.566
9,4 Dec 2013 05:13:44.056,4 Dec 2013 05:30:21.837,997.781
10,4 Dec 2013 06:59:32.821,4 Dec 2013 07:08:04.929,512.108
11,4 Dec 2013 13:14:40.776,4 Dec 2013 13:24:33.501,592.725
12,4 Dec 2013 14:53:43.754,4 Dec 2013 15:11:06.885,1043.132
13,4 Dec 2013 16:38:01.474,4 Dec 2013 16:54:36.307,994.833
14,4 Dec 2013 18:18:16.332,4 Dec 2013 18:34:47.378,991.046
15,4 Dec 2013 19:57:42.493,4 Dec 2013 20:14:08.952,986.459
16,4 Dec 2013 21:37:17.830,4 Dec 2013 21:53:51.285,993.455
17,4 Dec 2013 23:18:37.998,4 Dec 2013 23:34:19.094,941.096
18,5 Dec 2013 01:03:12.817,5 Dec 2013 01:15:38.280,745.463
19,5 Dec 2013 02:46:48.400,5 Dec 2013 03:03:28.045,999.644
20,5 Dec 2013 04:30:31.746,5 Dec 2013 04:43:24.655,772.910
21,5 Dec 2013 10:49:48.500,5 Dec 2013 11:00:15.042,626.542
22,5 Dec 2013 12:28:58.607,5 Dec 2013 12:43:46.300,887.693
23,5 Dec 2013 14:10:36.224,5 Dec 2013 14:24:16.920,820.696
24,5 Dec 2013 15:50:24.034,5 Dec 2013 16:03:26.143,782.109
25,5 Dec 2013 17:28:21.157,5 Dec 2013 17:42:37.116,855.959
26,5 Dec 2013 19:06:04.967,5 Dec 2013 19:22:14.341,969.374
27,5 Dec 2013 20:45:51.406,5 Dec 2013 21:01:37.058,945.651
28,5 Dec 2013 22:33:27.180,5 Dec 2013 22:49:04.837,937.656
29,6 Dec 2013 00:19:51.993,6 Dec 2013 00:37:17.101,1045.108
30,6 Dec 2013 02:05:32.287,6 Dec 2013 02:18:15.671,763.384
31,6 Dec 2013 18:22:03.383,6 Dec 2013 18:38:55.069,1011.686
32,6 Dec 2013 20:08:48.744,6 Dec 2013 20:26:38.962,1070.218
33,6 Dec 2013 21:56:10.485,6 Dec 2013 22:13:40.238,1049.753
34,6 Dec 2013 23:43:48.186,6 Dec 2013 23:55:16.329,688.143
35,7 Dec 2013 16:03:51.618,7 Dec 2013 16:17:00.153,788.535
36,7 Dec 2013 17:47:25.304,7 Dec 2013 18:04:57.443,1052.140
37,7 Dec 2013 19:34:32.723,7 Dec 2013 19:52:08.193,1055.470
38,7 Dec 2013 21:22:34.227,7 Dec 2013 21:36:14.526,820.300

