"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 04:39:46.761,3 Dec 2013 04:45:10.982,324.221
2,3 Dec 2013 13:00:41.055,3 Dec 2013 13:15:46.326,905.271
3,3 Dec 2013 14:37:14.076,3 Dec 2013 14:50:25.316,791.240
4,3 Dec 2013 16:14:01.946,3 Dec 2013 16:19:45.579,343.633
5,3 Dec 2013 17:44:28.570,3 Dec 2013 17:54:07.057,578.487
6,3 Dec 2013 19:16:03.658,3 Dec 2013 19:31:23.805,920.148
7,3 Dec 2013 20:55:02.584,3 Dec 2013 21:09:43.548,880.964
8,3 Dec 2013 22:35:49.301,3 Dec 2013 22:50:33.439,884.138
9,4 Dec 2013 00:14:49.574,4 Dec 2013 00:29:46.222,896.648
10,4 Dec 2013 01:52:44.158,4 Dec 2013 02:07:20.946,876.788
11,4 Dec 2013 03:30:42.676,4 Dec 2013 03:43:32.077,769.402
12,4 Dec 2013 05:13:18.157,4 Dec 2013 05:15:04.584,106.426
13,4 Dec 2013 10:23:47.148,4 Dec 2013 10:37:42.603,835.454
14,4 Dec 2013 12:01:17.860,4 Dec 2013 12:16:06.618,888.758
15,4 Dec 2013 13:40:26.123,4 Dec 2013 13:45:50.921,324.798
16,4 Dec 2013 16:45:52.862,4 Dec 2013 16:56:33.790,640.928
17,4 Dec 2013 18:24:50.734,4 Dec 2013 18:37:37.981,767.248
18,4 Dec 2013 20:04:26.085,4 Dec 2013 20:16:33.978,727.893
19,4 Dec 2013 21:43:11.896,4 Dec 2013 21:53:20.808,608.912
20,4 Dec 2013 23:19:53.219,4 Dec 2013 23:29:04.277,551.058
21,5 Dec 2013 00:53:58.163,5 Dec 2013 01:05:33.661,695.498
22,5 Dec 2013 02:29:54.156,5 Dec 2013 02:46:14.926,980.770
23,5 Dec 2013 04:16:32.720,5 Dec 2013 04:26:26.373,593.652
24,5 Dec 2013 07:47:57.330,5 Dec 2013 08:01:53.581,836.251
25,5 Dec 2013 09:27:35.992,5 Dec 2013 09:42:58.326,922.333
26,5 Dec 2013 14:23:10.540,5 Dec 2013 14:30:28.315,437.775
27,5 Dec 2013 16:02:47.727,5 Dec 2013 16:09:38.857,411.130
28,6 Dec 2013 00:00:35.514,6 Dec 2013 00:15:08.573,873.059
29,6 Dec 2013 01:41:02.348,6 Dec 2013 01:56:09.998,907.649
30,6 Dec 2013 03:30:38.636,6 Dec 2013 03:37:16.229,397.592
31,6 Dec 2013 05:14:54.114,6 Dec 2013 05:27:06.141,732.027
32,6 Dec 2013 06:55:42.911,6 Dec 2013 07:11:24.425,941.514
33,6 Dec 2013 08:32:39.958,6 Dec 2013 08:48:18.327,938.370
34,6 Dec 2013 10:10:33.065,6 Dec 2013 10:26:29.019,955.953
35,6 Dec 2013 11:49:59.904,6 Dec 2013 12:06:11.577,971.673
36,6 Dec 2013 13:30:48.832,6 Dec 2013 13:47:03.469,974.637
37,6 Dec 2013 15:12:39.458,6 Dec 2013 15:27:42.691,903.232
38,6 Dec 2013 16:56:43.120,6 Dec 2013 17:02:34.214,351.095
39,6 Dec 2013 21:29:51.302,6 Dec 2013 21:43:16.550,805.248
40,6 Dec 2013 23:07:10.252,6 Dec 2013 23:22:39.764,929.512
41,7 Dec 2013 04:19:35.311,7 Dec 2013 04:27:00.819,445.508
42,7 Dec 2013 05:56:53.467,7 Dec 2013 06:05:48.809,535.342
43,7 Dec 2013 07:37:45.731,7 Dec 2013 07:42:52.900,307.168
44,7 Dec 2013 12:41:49.931,7 Dec 2013 12:52:54.043,664.112
45,7 Dec 2013 14:16:10.448,7 Dec 2013 14:31:14.769,904.321
46,7 Dec 2013 15:53:27.308,7 Dec 2013 16:01:48.510,501.202
