"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 05:26:59.028,3 Dec 2013 05:38:08.247,669.220
2,3 Dec 2013 07:06:20.142,3 Dec 2013 07:16:19.670,599.528
3,3 Dec 2013 13:51:19.288,3 Dec 2013 14:03:24.950,725.662
4,3 Dec 2013 15:27:47.629,3 Dec 2013 15:37:40.433,592.804
5,3 Dec 2013 17:05:49.891,3 Dec 2013 17:11:08.249,318.358
6,4 Dec 2013 04:28:57.646,4 Dec 2013 04:33:31.866,274.220
7,4 Dec 2013 06:05:13.947,4 Dec 2013 06:17:43.308,749.361
8,4 Dec 2013 07:48:04.173,4 Dec 2013 07:51:44.559,220.386
9,4 Dec 2013 14:34:23.782,4 Dec 2013 14:46:30.906,727.124
10,5 Dec 2013 05:10:17.903,5 Dec 2013 05:20:11.924,594.022
11,5 Dec 2013 06:44:09.472,5 Dec 2013 06:56:42.731,753.259
12,5 Dec 2013 15:18:06.396,5 Dec 2013 15:30:02.878,716.482
13,6 Dec 2013 04:24:42.359,6 Dec 2013 04:34:47.452,605.094
14,6 Dec 2013 05:56:21.922,6 Dec 2013 06:08:01.234,699.312
15,6 Dec 2013 07:30:10.656,6 Dec 2013 07:38:26.525,495.870
16,6 Dec 2013 16:02:06.640,6 Dec 2013 16:13:52.837,706.196
17,7 Dec 2013 03:38:57.853,7 Dec 2013 03:49:27.613,629.760
18,7 Dec 2013 05:10:49.799,7 Dec 2013 05:22:08.151,678.352
19,7 Dec 2013 06:47:50.111,7 Dec 2013 06:49:30.087,99.976
20,7 Dec 2013 16:46:09.880,7 Dec 2013 16:57:48.730,698.850
21,8 Dec 2013 01:23:07.348,8 Dec 2013 01:29:46.418,399.070
22,8 Dec 2013 02:52:50.772,8 Dec 2013 03:04:08.345,677.573
23,8 Dec 2013 04:25:20.350,8 Dec 2013 04:36:23.954,663.604
24,8 Dec 2013 17:30:06.443,8 Dec 2013 17:41:35.897,689.454
25,9 Dec 2013 02:02:16.662,9 Dec 2013 02:13:48.192,691.530
26,9 Dec 2013 03:39:53.070,9 Dec 2013 03:50:37.044,643.974
27,9 Dec 2013 05:16:51.908,9 Dec 2013 05:20:06.619,194.711
28,9 Dec 2013 18:13:49.413,9 Dec 2013 18:24:56.881,667.468
29,9 Dec 2013 19:52:40.790,9 Dec 2013 19:56:39.794,239.004
30,10 Dec 2013 02:40:38.452,10 Dec 2013 02:53:02.952,744.499
31,10 Dec 2013 04:22:06.450,10 Dec 2013 04:30:27.887,501.437

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 05:03:15.598,3 Dec 2013 05:12:05.001,529.403
2,3 Dec 2013 06:40:43.422,3 Dec 2013 06:52:34.536,711.114
3,3 Dec 2013 13:27:29.036,3 Dec 2013 13:39:32.526,723.491
4,3 Dec 2013 15:03:40.876,3 Dec 2013 15:14:04.180,623.305
5,3 Dec 2013 16:40:56.703,3 Dec 2013 16:48:03.086,426.382
6,4 Dec 2013 05:40:49.131,4 Dec 2013 05:52:33.081,703.951
7,4 Dec 2013 07:20:36.433,4 Dec 2013 07:30:01.811,565.378
8,4 Dec 2013 14:11:00.814,4 Dec 2013 14:22:21.887,681.072
9,4 Dec 2013 15:50:19.497,4 Dec 2013 15:51:37.650,78.153
10,5 Dec 2013 04:47:38.251,5 Dec 2013 04:56:17.528,519.277
11,5 Dec 2013 06:19:29.591,5 Dec 2013 06:32:01.643,752.051
12,5 Dec 2013 08:01:14.817,5 Dec 2013 08:06:27.908,313.091
13,5 Dec 2013 14:55:07.998,5 Dec 2013 15:05:42.100,634.102
14,5 Dec 2013 16:32:11.972,5 Dec 2013 16:36:54.504,282.532
15,6 Dec 2013 04:02:20.697,6 Dec 2013 04:10:50.447,509.750
16,6 Dec 2013 05:33:13.731,6 Dec 2013 05:44:59.589,705.858
17,6 Dec 2013 07:06:30.039,6 Dec 2013 07:16:07.448,577.409
18,6 Dec 2013 15:39:26.309,6 Dec 2013 15:49:25.736,599.427
19,6 Dec 2013 17:15:38.406,6 Dec 2013 17:21:23.114,344.709
20,7 Dec 2013 03:16:35.146,7 Dec 2013 03:25:44.159,549.013
21,7 Dec 2013 04:47:34.254,7 Dec 2013 04:59:15.341,701.087
22,7 Dec 2013 06:22:10.852,7 Dec 2013 06:29:06.479,415.627
23,7 Dec 2013 16:23:41.158,7 Dec 2013 16:33:17.697,576.539
24,7 Dec 2013 17:59:20.621,7 Dec 2013 18:05:59.354,398.734
25,8 Dec 2013 01:01:36.038,8 Dec 2013 01:05:21.955,225.917
26,8 Dec 2013 02:30:07.482,8 Dec 2013 02:40:46.634,639.152
27,8 Dec 2013 04:01:57.239,8 Dec 2013 04:13:32.107,694.868
28,8 Dec 2013 05:37:25.980,8 Dec 2013 05:43:16.257,350.277
29,8 Dec 2013 17:07:47.911,8 Dec 2013 17:16:57.514,549.603
30,8 Dec 2013 18:42:47.575,8 Dec 2013 18:50:47.665,480.090
31,9 Dec 2013 01:38:57.358,9 Dec 2013 01:48:12.991,555.633
32,9 Dec 2013 03:15:58.794,9 Dec 2013 03:27:39.482,700.688
33,9 Dec 2013 04:51:41.493,9 Dec 2013 04:58:33.087,411.593
34,9 Dec 2013 17:51:47.641,9 Dec 2013 18:00:01.100,493.459
35,9 Dec 2013 19:25:45.747,9 Dec 2013 19:35:28.312,582.565
36,10 Dec 2013 02:16:35.108,10 Dec 2013 02:27:55.106,679.999
37,10 Dec 2013 03:55:54.957,10 Dec 2013 04:06:27.174,632.217

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 01:16:11.754,3 Dec 2013 01:17:42.938,91.183
2,3 Dec 2013 04:40:40.517,3 Dec 2013 04:44:30.570,230.053
3,3 Dec 2013 06:15:43.638,3 Dec 2013 06:28:15.876,752.238
4,3 Dec 2013 13:04:06.047,3 Dec 2013 13:14:51.375,645.327
5,3 Dec 2013 14:39:39.681,3 Dec 2013 14:50:26.288,646.606
6,3 Dec 2013 16:16:22.999,3 Dec 2013 16:24:42.415,499.416
7,4 Dec 2013 05:16:36.614,4 Dec 2013 05:26:51.601,614.987
8,4 Dec 2013 06:54:56.558,4 Dec 2013 07:06:33.480,696.922
9,4 Dec 2013 13:48:23.089,4 Dec 2013 13:57:10.044,526.955
10,4 Dec 2013 15:22:59.326,4 Dec 2013 15:32:12.856,553.529
11,5 Dec 2013 04:25:17.532,5 Dec 2013 04:31:59.854,402.322
12,5 Dec 2013 05:56:04.912,5 Dec 2013 06:07:22.103,677.191
13,5 Dec 2013 07:34:30.693,5 Dec 2013 07:44:23.331,592.637
14,5 Dec 2013 14:33:23.994,5 Dec 2013 14:39:55.953,391.959
15,5 Dec 2013 16:06:10.290,5 Dec 2013 16:16:07.621,597.332
16,6 Dec 2013 03:40:34.446,6 Dec 2013 03:46:16.246,341.799
17,6 Dec 2013 05:10:13.232,6 Dec 2013 05:21:47.829,694.597
18,6 Dec 2013 06:42:59.636,6 Dec 2013 06:53:35.642,636.006
19,6 Dec 2013 08:18:47.653,6 Dec 2013 08:21:41.943,174.289
20,6 Dec 2013 15:18:34.159,6 Dec 2013 15:23:07.460,273.301
21,6 Dec 2013 16:49:53.025,6 Dec 2013 17:00:11.735,618.709
22,7 Dec 2013 02:54:39.092,7 Dec 2013 03:01:35.816,416.724
23,7 Dec 2013 04:24:30.049,7 Dec 2013 04:36:11.033,700.984
24,7 Dec 2013 05:58:01.651,7 Dec 2013 06:07:10.667,549.016
25,7 Dec 2013 16:03:32.898,7 Dec 2013 16:06:31.012,178.114
26,7 Dec 2013 17:33:46.071,7 Dec 2013 17:44:23.355,637.285
27,8 Dec 2013 02:07:34.170,8 Dec 2013 02:17:17.455,583.285
28,8 Dec 2013 03:38:45.361,8 Dec 2013 03:50:31.413,706.053
29,8 Dec 2013 05:12:53.698,8 Dec 2013 05:21:27.204,513.505
30,8 Dec 2013 18:17:30.843,8 Dec 2013 18:28:36.046,665.203
31,9 Dec 2013 01:17:42.006,9 Dec 2013 01:20:39.371,177.365
32,9 Dec 2013 02:50:55.881,9 Dec 2013 03:03:31.138,755.257
33,9 Dec 2013 04:27:26.213,9 Dec 2013 04:36:09.378,523.165
34,9 Dec 2013 19:00:53.161,9 Dec 2013 19:12:34.932,701.770
35,10 Dec 2013 01:53:16.801,10 Dec 2013 02:02:04.450,527.649
36,10 Dec 2013 03:30:18.817,10 Dec 2013 03:42:13.445,714.628

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 05:51:09.894,3 Dec 2013 06:03:28.158,738.264
2,3 Dec 2013 07:33:12.083,3 Dec 2013 07:39:00.145,348.061
3,3 Dec 2013 12:41:28.107,3 Dec 2013 12:48:59.833,451.726
4,3 Dec 2013 14:15:38.329,3 Dec 2013 14:26:47.676,669.347
5,3 Dec 2013 15:52:01.067,3 Dec 2013 16:01:13.788,552.722
6,3 Dec 2013 17:31:48.822,3 Dec 2013 17:33:11.961,83.139
7,4 Dec 2013 04:52:36.379,4 Dec 2013 05:00:34.883,478.504
8,4 Dec 2013 06:29:54.188,4 Dec 2013 06:42:23.977,749.789
9,4 Dec 2013 14:58:20.148,4 Dec 2013 15:09:50.888,690.740
10,5 Dec 2013 04:03:56.760,5 Dec 2013 04:06:37.317,160.557
11,5 Dec 2013 05:33:07.990,5 Dec 2013 05:43:52.074,644.084
12,5 Dec 2013 07:09:05.251,5 Dec 2013 07:20:53.279,708.027
13,5 Dec 2013 15:41:46.363,5 Dec 2013 15:53:32.162,705.798
14,6 Dec 2013 04:47:21.846,6 Dec 2013 04:58:24.663,662.817
15,6 Dec 2013 06:19:37.211,6 Dec 2013 06:30:53.285,676.074
16,6 Dec 2013 07:54:07.421,6 Dec 2013 08:00:27.072,379.651
17,6 Dec 2013 16:25:36.217,6 Dec 2013 16:37:27.617,711.400
18,7 Dec 2013 02:34:10.271,7 Dec 2013 02:36:02.528,112.257
19,7 Dec 2013 04:01:37.401,7 Dec 2013 04:12:55.479,678.078
20,7 Dec 2013 05:34:17.817,7 Dec 2013 05:44:47.876,630.059
21,7 Dec 2013 17:09:33.178,7 Dec 2013 17:21:29.093,715.915
22,8 Dec 2013 01:45:12.598,8 Dec 2013 01:53:38.958,506.360
23,8 Dec 2013 03:15:43.399,8 Dec 2013 03:27:23.280,699.881
24,8 Dec 2013 04:48:57.303,8 Dec 2013 04:59:04.231,606.928
25,8 Dec 2013 17:53:23.702,8 Dec 2013 18:05:25.834,722.133
26,9 Dec 2013 02:26:20.381,9 Dec 2013 02:38:48.718,748.337
27,9 Dec 2013 04:03:32.828,9 Dec 2013 04:13:28.131,595.304
28,9 Dec 2013 18:36:56.729,9 Dec 2013 18:49:02.637,725.908
29,10 Dec 2013 03:05:13.819,10 Dec 2013 03:17:46.534,752.715
30,10 Dec 2013 04:49:04.414,10 Dec 2013 04:54:07.074,302.660

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 03:19:36.675,3 Dec 2013 03:27:45.911,489.236
2,3 Dec 2013 04:53:29.254,3 Dec 2013 05:02:46.844,557.591
3,3 Dec 2013 11:48:05.386,3 Dec 2013 11:57:38.893,573.507
4,3 Dec 2013 13:25:28.516,3 Dec 2013 13:37:21.939,713.423
5,3 Dec 2013 15:06:09.519,3 Dec 2013 15:10:08.501,238.982
6,4 Dec 2013 04:03:43.271,4 Dec 2013 04:10:21.132,397.861
7,4 Dec 2013 05:36:22.691,4 Dec 2013 05:47:06.603,643.912
8,4 Dec 2013 12:25:41.435,4 Dec 2013 12:37:22.405,700.970
9,4 Dec 2013 14:05:40.200,4 Dec 2013 14:15:25.045,584.845
10,4 Dec 2013 23:58:58.943,5 Dec 2013 00:02:07.027,188.084
11,5 Dec 2013 01:32:11.617,5 Dec 2013 01:42:03.604,591.987
12,5 Dec 2013 03:07:23.759,5 Dec 2013 03:19:12.989,709.230
13,5 Dec 2013 04:43:03.887,5 Dec 2013 04:55:16.538,732.651
14,5 Dec 2013 06:18:44.032,5 Dec 2013 06:30:37.021,712.990
15,5 Dec 2013 13:04:00.642,5 Dec 2013 13:16:33.841,753.199
16,5 Dec 2013 19:48:49.334,5 Dec 2013 19:59:53.828,664.493
17,5 Dec 2013 21:24:17.069,5 Dec 2013 21:35:59.635,702.565
18,5 Dec 2013 23:00:08.707,5 Dec 2013 23:12:22.380,733.673
19,6 Dec 2013 00:36:40.185,6 Dec 2013 00:48:26.013,705.828
20,6 Dec 2013 02:14:20.121,6 Dec 2013 02:23:46.317,566.196
21,6 Dec 2013 03:54:09.193,6 Dec 2013 03:57:37.634,208.441
22,6 Dec 2013 12:05:27.682,6 Dec 2013 12:14:34.211,546.529
23,6 Dec 2013 13:43:07.130,6 Dec 2013 13:54:59.095,711.966
24,6 Dec 2013 20:31:50.983,6 Dec 2013 20:43:13.300,682.317
25,6 Dec 2013 22:09:45.595,6 Dec 2013 22:15:32.233,346.638
26,7 Dec 2013 11:08:44.371,7 Dec 2013 11:10:24.325,99.954
27,7 Dec 2013 12:43:13.905,7 Dec 2013 12:54:58.255,704.350
28,7 Dec 2013 14:22:51.399,7 Dec 2013 14:32:35.095,583.695
29,7 Dec 2013 21:15:52.413,7 Dec 2013 21:26:03.428,611.015
30,7 Dec 2013 22:51:56.452,7 Dec 2013 22:58:51.274,414.823
31,8 Dec 2013 11:52:51.291,8 Dec 2013 12:02:39.158,587.867
32,8 Dec 2013 13:24:33.638,8 Dec 2013 13:36:23.075,709.436
33,8 Dec 2013 15:02:54.364,8 Dec 2013 15:09:44.697,410.334
34,8 Dec 2013 22:00:20.372,8 Dec 2013 22:09:24.578,544.206
35,8 Dec 2013 23:35:08.899,8 Dec 2013 23:43:02.267,473.368
36,9 Dec 2013 11:07:16.591,9 Dec 2013 11:17:15.883,599.293
37,9 Dec 2013 12:38:50.735,9 Dec 2013 12:50:26.076,695.341
38,9 Dec 2013 14:13:12.410,9 Dec 2013 14:20:15.098,422.688
39,9 Dec 2013 22:44:49.639,9 Dec 2013 22:53:08.429,498.791
40,10 Dec 2013 00:18:53.095,10 Dec 2013 00:27:18.053,504.958

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
