"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 01:17:16.949,23.979,1.090025,-137.775,-115.570605,-135.686136,-44.861817,8000.000,-113.8927,-104.8618,4.999968e-001
3 Dec 2013 01:18:16.000,23.979,1.090024,-136.377,-114.173121,-136.542470,-44.320667,8000.000,-113.3516,-104.3207,4.999966e-001
3 Dec 2013 01:19:16.000,23.979,1.090023,-134.727,-112.522715,-134.976440,-41.104231,8000.000,-110.1351,-101.1042,4.999950e-001
3 Dec 2013 01:20:16.000,23.979,1.090022,-132.805,-110.600300,-129.592031,-33.797406,8000.000,-102.8283,-93.7974,4.999885e-001
3 Dec 2013 01:21:16.000,23.979,1.090018,-130.649,-108.444530,-118.836761,-20.886366,8000.000,-89.9173,-80.8864,4.999491e-001
3 Dec 2013 01:22:16.000,23.979,1.090010,-128.658,-106.453946,-104.217198,-4.276220,8000.000,-73.3071,-64.2762,4.996552e-001
3 Dec 2013 01:23:16.000,23.979,1.089998,-127.986,-105.781654,-98.198903,2.414368,8000.000,-66.6165,-57.5856,4.992550e-001
3 Dec 2013 01:24:16.000,23.979,1.089986,-129.274,-107.069374,-109.218057,-9.892507,8000.000,-78.9234,-69.8925,4.998194e-001
3 Dec 2013 01:25:16.000,23.979,1.089980,-131.414,-109.209365,-123.209662,-26.024103,8000.000,-95.0550,-86.0241,4.999718e-001
3 Dec 2013 01:26:16.000,23.979,1.089977,-133.508,-111.303948,-131.978194,-36.887218,8000.000,-105.9181,-96.8872,4.999919e-001
3 Dec 2013 01:27:16.000,23.979,1.089976,-135.337,-113.132288,-135.842776,-42.580140,8000.000,-111.6110,-102.5801,4.999958e-001
3 Dec 2013 01:28:16.000,23.979,1.089975,-136.904,-114.699510,-136.415574,-44.720160,8000.000,-113.7511,-104.7202,4.999967e-001
3 Dec 2013 01:28:53.725,23.979,1.089975,-137.776,-115.571487,-135.645331,-44.821893,8000.000,-113.8528,-104.8219,4.999968e-001
3 Dec 2013 02:50:08.460,23.979,1.090026,-137.778,-115.573543,-135.498275,-44.676894,8000.000,-113.7078,-104.6769,4.999967e-001
3 Dec 2013 02:51:08.000,23.979,1.090026,-136.263,-114.058378,-136.306065,-43.969519,8000.000,-113.0004,-103.9695,4.999964e-001
3 Dec 2013 02:52:08.000,23.979,1.090026,-134.412,-112.207825,-134.092696,-39.905596,8000.000,-108.9365,-99.9056,4.999943e-001
3 Dec 2013 02:53:08.000,23.979,1.090026,-132.080,-109.876126,-126.207710,-29.688911,8000.000,-98.7198,-89.6889,4.999815e-001
3 Dec 2013 02:54:08.000,23.979,1.090025,-128.990,-106.785364,-106.518812,-6.909252,8000.000,-75.9402,-66.9093,4.997453e-001
3 Dec 2013 02:55:08.000,23.979,1.090020,-124.765,-102.560852,-60.606322,43.227750,8000.000,-25.8032,-16.7723,4.187587e-001
3 Dec 2013 02:56:08.000,23.979,1.090000,-121.409,-99.204298,-6.104844,101.085783,8000.000,32.0549,41.0858,1.000000e-030
3 Dec 2013 02:57:08.000,23.979,1.089980,-124.906,-102.702043,-62.515712,41.177169,8000.000,-27.8537,-18.8228,4.356737e-001
3 Dec 2013 02:58:08.000,23.979,1.089975,-129.098,-106.893426,-107.372092,-7.870594,8000.000,-76.9015,-67.8706,4.997720e-001
3 Dec 2013 02:59:08.000,23.979,1.089974,-132.161,-109.956976,-126.552461,-30.114512,8000.000,-99.1454,-90.1145,4.999824e-001
