"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6211-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6211-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6211-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 07:44:09.532,23.979,1.090016,-139.873,-117.668991,-115.230507,-26.504573,8000.000,-95.5355,-86.5046,4.999733e-001
3 Dec 2013 07:45:09.000,23.979,1.090014,-139.231,-117.026517,-115.701492,-26.333085,8000.000,-95.3640,-86.3331,4.999728e-001
3 Dec 2013 07:46:09.000,23.979,1.090012,-138.609,-116.404507,-115.666313,-25.675896,8000.000,-94.7068,-85.6759,4.999706e-001
3 Dec 2013 07:47:09.000,23.979,1.090010,-138.046,-115.841418,-115.217752,-24.664245,8000.000,-93.6951,-84.6642,4.999670e-001
3 Dec 2013 07:48:09.000,23.979,1.090007,-137.583,-115.378938,-114.552701,-23.536714,8000.000,-92.5676,-83.5367,4.999625e-001
3 Dec 2013 07:49:09.000,23.979,1.090004,-137.267,-115.062500,-113.943244,-22.610820,8000.000,-91.6417,-82.6108,4.999582e-001
3 Dec 2013 07:50:09.000,23.979,1.090001,-137.135,-114.930402,-113.651919,-22.187396,8000.000,-91.2183,-82.1874,4.999561e-001
3 Dec 2013 07:51:09.000,23.979,1.089997,-137.205,-115.000799,-113.810791,-22.416666,8000.000,-91.4476,-82.4167,4.999573e-001
3 Dec 2013 07:52:09.000,23.979,1.089994,-137.469,-115.264382,-114.348634,-23.218092,8000.000,-92.2490,-83.2181,4.999610e-001
3 Dec 2013 07:53:09.000,23.979,1.089991,-137.892,-115.688222,-115.030159,-24.323457,8000.000,-93.3544,-84.3235,4.999657e-001
3 Dec 2013 07:54:09.000,23.979,1.089988,-138.432,-116.227823,-115.572087,-25.404985,8000.000,-94.4359,-85.4050,4.999697e-001
3 Dec 2013 07:55:09.000,23.979,1.089986,-139.044,-116.839373,-115.746275,-26.190724,8000.000,-95.2216,-86.1907,4.999723e-001
3 Dec 2013 07:56:09.000,23.979,1.089985,-139.691,-117.486946,-115.421504,-26.513526,8000.000,-95.5444,-86.5135,4.999733e-001
3 Dec 2013 07:56:28.667,23.979,1.089984,-139.907,-117.702375,-115.197266,-26.504717,8000.000,-95.5356,-86.5047,4.999733e-001
3 Dec 2013 09:29:16.207,23.979,1.090021,-139.899,-117.694848,-115.324184,-26.624108,8000.000,-95.6550,-86.6241,4.999737e-001
3 Dec 2013 09:30:16.000,23.979,1.090021,-138.962,-116.757382,-115.883588,-26.246046,8000.000,-95.2769,-86.2460,4.999725e-001
