"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 07:44:09.532,3 Dec 2013 07:56:28.667,739.135
2,3 Dec 2013 09:29:16.207,3 Dec 2013 09:45:52.240,996.033
3,3 Dec 2013 11:14:57.622,3 Dec 2013 11:30:03.210,905.589
4,3 Dec 2013 12:56:13.570,3 Dec 2013 13:08:39.605,746.035
5,3 Dec 2013 14:37:16.483,3 Dec 2013 14:46:31.866,555.383
6,3 Dec 2013 16:17:43.619,3 Dec 2013 16:25:08.538,444.919
7,3 Dec 2013 17:57:34.878,3 Dec 2013 18:05:38.047,483.169
8,3 Dec 2013 19:37:58.315,3 Dec 2013 19:47:35.627,577.312
9,4 Dec 2013 05:00:44.134,4 Dec 2013 05:13:30.193,766.059
10,4 Dec 2013 06:43:23.617,4 Dec 2013 06:58:33.725,910.108
11,4 Dec 2013 08:24:55.865,4 Dec 2013 08:38:49.122,833.257
12,4 Dec 2013 10:05:29.791,4 Dec 2013 10:18:19.993,770.202
13,4 Dec 2013 11:45:04.138,4 Dec 2013 11:58:00.169,776.031
14,4 Dec 2013 13:24:14.000,4 Dec 2013 13:38:24.977,850.977
15,4 Dec 2013 15:04:00.474,4 Dec 2013 15:19:35.628,935.155
16,4 Dec 2013 16:49:33.438,4 Dec 2013 17:04:07.953,874.515
17,5 Dec 2013 08:58:07.086,5 Dec 2013 09:04:04.938,357.852
18,5 Dec 2013 10:34:17.035,5 Dec 2013 10:46:54.585,757.550
19,5 Dec 2013 12:18:40.305,5 Dec 2013 12:34:23.581,943.276
20,5 Dec 2013 14:07:26.499,5 Dec 2013 14:21:09.441,822.942
21,6 Dec 2013 09:38:39.609,6 Dec 2013 09:51:18.170,758.561
22,6 Dec 2013 11:25:56.881,6 Dec 2013 11:39:43.653,826.772
23,6 Dec 2013 13:16:46.364,6 Dec 2013 13:24:27.153,460.789
24,7 Dec 2013 06:58:49.148,7 Dec 2013 07:08:51.898,602.751
25,7 Dec 2013 08:43:40.277,7 Dec 2013 08:58:54.311,914.034
26,7 Dec 2013 10:31:51.961,7 Dec 2013 10:46:49.894,897.932
27,7 Dec 2013 12:18:59.419,7 Dec 2013 12:27:30.885,511.466
28,8 Dec 2013 04:17:08.262,8 Dec 2013 04:26:31.919,563.656
29,8 Dec 2013 06:00:12.775,8 Dec 2013 06:16:49.511,996.736
30,8 Dec 2013 07:44:36.235,8 Dec 2013 08:00:05.755,929.519
31,8 Dec 2013 09:25:40.463,8 Dec 2013 09:39:26.342,825.879
32,8 Dec 2013 11:06:08.590,8 Dec 2013 11:18:14.769,726.180
33,8 Dec 2013 12:45:56.921,8 Dec 2013 12:57:40.198,703.277
34,8 Dec 2013 14:25:37.418,8 Dec 2013 14:38:19.351,761.933
35,8 Dec 2013 16:06:03.283,8 Dec 2013 16:20:04.895,841.612
36,9 Dec 2013 01:33:46.809,9 Dec 2013 01:42:45.244,538.435

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 07:19:12.938,3 Dec 2013 07:28:10.625,537.686
2,3 Dec 2013 09:02:33.658,3 Dec 2013 09:18:43.050,969.392
3,3 Dec 2013 10:49:37.721,3 Dec 2013 11:05:10.438,932.716
4,3 Dec 2013 12:30:55.298,3 Dec 2013 12:44:07.287,791.989
5,3 Dec 2013 14:12:02.953,3 Dec 2013 14:22:03.629,600.676
6,3 Dec 2013 15:52:41.565,3 Dec 2013 16:00:19.847,458.282
7,3 Dec 2013 17:32:37.084,3 Dec 2013 17:40:20.460,463.376
8,3 Dec 2013 19:12:45.985,3 Dec 2013 19:22:00.400,554.416
9,4 Dec 2013 04:36:26.564,4 Dec 2013 04:45:02.190,515.626
10,4 Dec 2013 06:17:52.538,4 Dec 2013 06:33:18.661,926.123
11,4 Dec 2013 07:59:37.884,4 Dec 2013 08:13:51.218,853.333
12,4 Dec 2013 09:40:27.246,4 Dec 2013 09:53:28.581,781.336
13,4 Dec 2013 11:20:15.002,4 Dec 2013 11:33:01.598,766.596
14,4 Dec 2013 12:59:25.449,4 Dec 2013 13:13:14.190,828.742
15,4 Dec 2013 14:38:57.517,4 Dec 2013 14:54:14.075,916.558
16,4 Dec 2013 16:22:14.378,4 Dec 2013 16:38:04.841,950.463
