"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 01:19:35.639,23.979,1.090014,-139.899,-117.694540,-115.027962,-26.327577,8000.000,-95.3585,-86.3276,4.999728e-001
3 Dec 2013 01:20:35.000,23.979,1.090012,-139.354,-117.149461,-115.463929,-26.218466,8000.000,-95.2494,-86.2185,4.999724e-001
3 Dec 2013 01:21:35.000,23.979,1.090009,-138.875,-116.670551,-115.539531,-25.815158,8000.000,-94.8461,-85.8152,4.999711e-001
3 Dec 2013 01:22:35.000,23.979,1.090006,-138.505,-116.300734,-115.400789,-25.306599,8000.000,-94.3375,-85.3066,4.999694e-001
3 Dec 2013 01:23:35.000,23.979,1.090003,-138.280,-116.075674,-115.231385,-24.912134,8000.000,-93.9430,-84.9121,4.999680e-001
3 Dec 2013 01:24:35.000,23.979,1.089999,-138.225,-116.020662,-115.178206,-24.803943,8000.000,-93.8348,-84.8039,4.999675e-001
3 Dec 2013 01:25:35.000,23.979,1.089996,-138.346,-116.142234,-115.281802,-25.029112,8000.000,-94.0600,-85.0291,4.999684e-001
3 Dec 2013 01:26:35.000,23.979,1.089993,-138.630,-116.425768,-115.455341,-25.486184,8000.000,-94.5171,-85.4862,4.999700e-001
3 Dec 2013 01:27:35.000,23.979,1.089990,-139.045,-116.840722,-115.529467,-25.975264,8000.000,-95.0062,-85.9753,4.999716e-001
3 Dec 2013 01:28:35.000,23.979,1.089988,-139.554,-117.350002,-115.326890,-26.281968,8000.000,-95.3129,-86.2820,4.999726e-001
3 Dec 2013 01:29:11.940,23.979,1.089986,-139.899,-117.694909,-115.005587,-26.305572,8000.000,-95.3365,-86.3056,4.999727e-001
3 Dec 2013 06:19:36.566,23.979,1.090002,-139.901,-117.696450,-114.909582,-26.211107,8000.000,-95.2420,-86.2111,4.999724e-001
3 Dec 2013 06:20:36.000,23.979,1.089999,-139.889,-117.684755,-114.923364,-26.213195,8000.000,-95.2441,-86.2132,4.999724e-001
3 Dec 2013 06:20:47.962,23.979,1.089998,-139.901,-117.696474,-114.910277,-26.211827,8000.000,-95.2427,-86.2118,4.999724e-001
3 Dec 2013 07:54:10.579,23.979,1.090016,-139.901,-117.696312,-115.057936,-26.359324,8000.000,-95.3902,-86.3593,4.999729e-001
3 Dec 2013 07:55:10.000,23.979,1.090014,-139.242,-117.038098,-115.546190,-26.189364,8000.000,-95.2203,-86.1894,4.999723e-001
