"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 05:54:47.859,3 Dec 2013 05:56:12.314,84.456
2,3 Dec 2013 07:26:21.353,3 Dec 2013 07:40:20.586,839.233
3,3 Dec 2013 09:10:02.278,3 Dec 2013 09:19:31.248,568.969
4,3 Dec 2013 10:53:29.917,3 Dec 2013 11:02:03.897,513.980
5,3 Dec 2013 12:27:08.629,3 Dec 2013 12:39:25.153,736.525
6,3 Dec 2013 14:01:42.460,3 Dec 2013 14:14:55.180,792.719
7,3 Dec 2013 15:36:41.848,3 Dec 2013 15:50:05.439,803.591
8,3 Dec 2013 17:12:15.401,3 Dec 2013 17:25:43.664,808.263
9,3 Dec 2013 18:48:38.119,3 Dec 2013 19:02:10.647,812.527
10,3 Dec 2013 20:25:59.106,3 Dec 2013 20:39:01.150,782.044
11,4 Dec 2013 03:54:42.470,4 Dec 2013 04:03:20.077,517.608
12,4 Dec 2013 05:29:48.919,4 Dec 2013 05:42:53.186,784.267
13,4 Dec 2013 07:09:14.641,4 Dec 2013 07:20:26.151,671.510
14,4 Dec 2013 08:45:39.858,4 Dec 2013 08:57:32.634,712.776
15,4 Dec 2013 10:21:24.444,4 Dec 2013 10:33:35.018,730.574
16,4 Dec 2013 11:57:02.131,4 Dec 2013 12:08:54.824,712.693
17,4 Dec 2013 13:33:20.475,4 Dec 2013 13:43:54.204,633.729
18,4 Dec 2013 15:11:36.507,4 Dec 2013 15:18:27.304,410.797
19,4 Dec 2013 16:49:56.911,4 Dec 2013 17:02:26.848,749.937
20,4 Dec 2013 18:29:09.582,4 Dec 2013 18:41:00.656,711.074
21,5 Dec 2013 03:33:59.908,5 Dec 2013 03:41:42.613,462.705
22,5 Dec 2013 05:09:11.520,5 Dec 2013 05:18:44.524,573.004
23,5 Dec 2013 06:43:51.866,5 Dec 2013 06:54:35.853,643.987
24,5 Dec 2013 08:17:50.343,5 Dec 2013 08:29:52.740,722.396
25,5 Dec 2013 09:51:41.229,5 Dec 2013 10:04:48.738,787.509
26,5 Dec 2013 11:28:00.317,5 Dec 2013 11:41:32.359,812.042
27,5 Dec 2013 13:12:18.229,5 Dec 2013 13:23:47.767,689.538
28,5 Dec 2013 14:53:33.971,5 Dec 2013 15:07:32.184,838.213
29,5 Dec 2013 16:35:05.721,5 Dec 2013 16:44:43.708,577.987
30,6 Dec 2013 07:56:19.649,6 Dec 2013 08:06:20.913,601.263
31,6 Dec 2013 09:34:25.966,6 Dec 2013 09:48:33.091,847.125
32,6 Dec 2013 11:17:43.443,6 Dec 2013 11:30:29.643,766.200
33,6 Dec 2013 12:59:34.717,6 Dec 2013 13:13:44.605,849.888
34,6 Dec 2013 14:42:10.355,6 Dec 2013 14:51:25.799,555.444
35,7 Dec 2013 06:02:29.773,7 Dec 2013 06:13:17.758,647.986
36,7 Dec 2013 07:40:30.087,7 Dec 2013 07:54:14.487,824.400
