"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6212-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6212-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6212-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 05:35:16.469,23.979,1.090022,-138.929,-116.724838,-125.196875,-35.526789,8000.000,-104.5577,-95.5268,4.999906e-001
3 Dec 2013 05:36:16.000,23.979,1.090022,-137.846,-115.641777,-125.925980,-35.172833,8000.000,-104.2037,-95.1728,4.999902e-001
3 Dec 2013 05:37:16.000,23.979,1.090021,-136.629,-114.424512,-125.149293,-33.178881,8000.000,-102.2098,-93.1789,4.999876e-001
3 Dec 2013 05:38:16.000,23.979,1.090020,-135.276,-113.071665,-122.295065,-28.971805,8000.000,-98.0027,-88.9718,4.999799e-001
3 Dec 2013 05:39:16.000,23.979,1.090018,-133.803,-111.598419,-116.766356,-21.969850,8000.000,-91.0007,-81.9699,4.999550e-001
3 Dec 2013 05:40:16.000,23.979,1.090014,-132.297,-110.093201,-108.440446,-12.138723,8000.000,-81.1696,-72.1387,4.998605e-001
3 Dec 2013 05:41:16.000,23.979,1.090009,-131.016,-108.812176,-99.146444,-1.563696,8000.000,-70.5946,-61.5637,4.995288e-001
3 Dec 2013 05:42:16.000,23.979,1.090001,-130.421,-108.216804,-94.112928,4.065192,8000.000,-64.9657,-55.9348,4.990991e-001
3 Dec 2013 05:43:16.000,23.979,1.089993,-130.838,-108.633289,-97.683602,0.078034,8000.000,-68.9529,-59.9220,4.994307e-001
3 Dec 2013 05:44:16.000,23.979,1.089986,-132.032,-109.827337,-106.683302,-10.115715,8000.000,-79.1466,-70.1157,4.998239e-001
3 Dec 2013 05:45:16.000,23.979,1.089983,-133.526,-111.321678,-115.443437,-20.370191,8000.000,-89.4011,-80.3702,4.999459e-001
3 Dec 2013 05:46:16.000,23.979,1.089980,-135.021,-112.816859,-121.522979,-27.944914,8000.000,-96.9758,-87.9449,4.999774e-001
3 Dec 2013 05:47:16.000,23.979,1.089979,-136.405,-114.200656,-124.824454,-32.630186,8000.000,-101.6611,-92.6302,4.999868e-001
3 Dec 2013 05:48:16.000,23.979,1.089978,-137.653,-115.448914,-125.917855,-34.971845,8000.000,-104.0027,-94.9718,4.999899e-001
3 Dec 2013 05:49:16.000,23.979,1.089978,-138.773,-116.568391,-125.387394,-35.560860,8000.000,-104.5918,-95.5609,4.999906e-001
3 Dec 2013 05:49:22.328,23.979,1.089978,-138.884,-116.679555,-125.256681,-35.541311,8000.000,-104.5722,-95.5413,4.999906e-001
3 Dec 2013 07:18:58.927,23.979,1.090017,-138.897,-116.692409,-125.292160,-35.589645,8000.000,-104.6205,-95.5896,4.999906e-001
3 Dec 2013 07:19:58.000,23.979,1.090016,-138.092,-115.887634,-125.936409,-35.429119,8000.000,-104.4600,-95.4291,4.999905e-001
3 Dec 2013 07:20:58.000,23.979,1.090014,-137.297,-115.092491,-125.848107,-34.545674,8000.000,-103.5766,-94.5457,4.999894e-001
3 Dec 2013 07:21:58.000,23.979,1.090011,-136.578,-114.373672,-125.147944,-33.126692,8000.000,-102.1576,-93.1267,4.999876e-001
3 Dec 2013 07:22:58.000,23.979,1.090007,-136.011,-113.806552,-124.178330,-31.589958,8000.000,-100.6209,-91.5900,4.999851e-001
