"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6212-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6212-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6212-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 05:38:07.249,23.979,1.090022,-139.277,-117.073009,-121.851863,-32.529948,8000.000,-101.5608,-92.5299,4.999867e-001
3 Dec 2013 05:39:07.000,23.979,1.090022,-138.228,-116.024078,-122.538372,-32.167526,8000.000,-101.1984,-92.1675,4.999861e-001
3 Dec 2013 05:40:07.000,23.979,1.090021,-137.051,-114.846501,-121.766574,-30.218151,8000.000,-99.2491,-90.2182,4.999826e-001
3 Dec 2013 05:41:07.000,23.979,1.090021,-135.732,-113.528102,-118.958237,-26.091414,8000.000,-95.1223,-86.0914,4.999720e-001
3 Dec 2013 05:42:07.000,23.979,1.090019,-134.269,-112.065080,-113.403578,-19.073733,8000.000,-88.1046,-79.0737,4.999372e-001
3 Dec 2013 05:43:07.000,23.979,1.090016,-132.704,-110.499287,-104.543010,-8.647372,8000.000,-77.6783,-68.6474,4.997915e-001
3 Dec 2013 05:44:07.000,23.979,1.090012,-131.204,-109.000266,-93.130961,4.263698,8000.000,-64.7672,-55.7363,4.990783e-001
3 Dec 2013 05:45:07.000,23.979,1.090005,-130.183,-107.979222,-83.651577,14.764126,8000.000,-54.2668,-45.2359,4.969124e-001
3 Dec 2013 05:46:07.000,23.979,1.089996,-130.152,-107.947940,-83.339582,15.107401,8000.000,-53.9235,-44.8926,4.967879e-001
3 Dec 2013 05:47:07.000,23.979,1.089988,-131.132,-108.927355,-92.502630,4.964940,8000.000,-64.0660,-55.0351,4.990008e-001
3 Dec 2013 05:48:07.000,23.979,1.089984,-132.621,-110.416971,-103.994143,-8.016190,8000.000,-77.0471,-68.0162,4.997758e-001
3 Dec 2013 05:49:07.000,23.979,1.089981,-134.195,-111.990352,-113.052263,-18.647691,8000.000,-87.6786,-78.6477,4.999341e-001
3 Dec 2013 05:50:07.000,23.979,1.089979,-135.671,-113.466343,-118.778193,-25.849612,8000.000,-94.8805,-85.8496,4.999712e-001
3 Dec 2013 05:51:07.000,23.979,1.089978,-137.003,-114.798391,-121.702550,-30.106016,8000.000,-99.1369,-90.1060,4.999824e-001
3 Dec 2013 05:52:07.000,23.979,1.089978,-138.193,-115.988817,-122.541298,-32.135191,8000.000,-101.1661,-92.1352,4.999860e-001
3 Dec 2013 05:53:05.618,23.979,1.089978,-139.235,-117.030378,-121.907534,-32.542987,8000.000,-101.5739,-92.5430,4.999867e-001
3 Dec 2013 07:23:17.748,23.979,1.090017,-139.247,-117.042631,-121.939133,-32.586840,8000.000,-101.6177,-92.5868,4.999868e-001
3 Dec 2013 07:24:17.000,23.979,1.090015,-138.502,-116.298271,-122.536836,-32.440183,8000.000,-101.4711,-92.4402,4.999865e-001
3 Dec 2013 07:25:17.000,23.979,1.090013,-137.775,-115.570872,-122.491313,-31.667261,8000.000,-100.6982,-91.6673,4.999853e-001
3 Dec 2013 07:26:17.000,23.979,1.090010,-137.120,-114.915650,-121.917399,-30.438126,8000.000,-99.4690,-90.4381,4.999830e-001
3 Dec 2013 07:27:17.000,23.979,1.090007,-136.598,-114.393727,-121.097806,-29.096609,8000.000,-98.1275,-89.0966,4.999802e-001
3 Dec 2013 07:28:17.000,23.979,1.090003,-136.276,-114.071645,-120.430865,-28.107586,8000.000,-97.1385,-88.1076,4.999778e-001
3 Dec 2013 07:29:17.000,23.979,1.089999,-136.204,-113.999974,-120.265128,-27.870178,8000.000,-96.9011,-87.8702,4.999772e-001
3 Dec 2013 07:30:17.000,23.979,1.089995,-136.395,-114.190396,-120.689375,-28.484847,8000.000,-97.5157,-88.4848,4.999788e-001
3 Dec 2013 07:31:17.000,23.979,1.089991,-136.814,-114.609655,-121.472869,-29.687600,8000.000,-98.7185,-89.6876,4.999815e-001
3 Dec 2013 07:32:17.000,23.979,1.089988,-137.400,-115.196052,-122.220707,-31.021834,8000.000,-100.0527,-91.0218,4.999841e-001
3 Dec 2013 07:33:17.000,23.979,1.089986,-138.088,-115.883735,-122.582071,-32.070882,8000.000,-101.1018,-92.0709,4.999859e-001
3 Dec 2013 07:34:17.000,23.979,1.089984,-138.823,-116.618709,-122.353786,-32.577571,8000.000,-101.6085,-92.5776,4.999867e-001
3 Dec 2013 07:34:51.156,23.979,1.089984,-139.247,-117.043208,-121.932454,-32.580738,8000.000,-101.6116,-92.5807,4.999867e-001
3 Dec 2013 12:46:40.692,23.979,1.090018,-139.326,-117.122180,-121.557285,-32.284541,8000.000,-101.3154,-92.2845,4.999863e-001
3 Dec 2013 12:47:40.000,23.979,1.090017,-138.498,-116.293562,-122.229085,-32.127723,8000.000,-101.1586,-92.1277,4.999860e-001
3 Dec 2013 12:48:40.000,23.979,1.090016,-137.649,-115.444863,-122.077241,-31.127179,8000.000,-100.1581,-91.1272,4.999843e-001
3 Dec 2013 12:49:40.000,23.979,1.090013,-136.830,-114.626120,-121.124509,-29.355705,8000.000,-98.3866,-89.3557,4.999808e-001
3 Dec 2013 12:50:40.000,23.979,1.090010,-136.108,-113.903415,-119.622427,-27.130917,8000.000,-96.1618,-87.1309,4.999752e-001
3 Dec 2013 12:51:40.000,23.979,1.090006,-135.572,-113.367393,-118.104615,-25.077084,8000.000,-94.1080,-85.0771,4.999686e-001
3 Dec 2013 12:52:40.000,23.979,1.090001,-135.316,-113.112213,-117.258929,-23.976217,8000.000,-93.0071,-83.9762,4.999643e-001
3 Dec 2013 12:53:40.000,23.979,1.089996,-135.398,-113.193297,-117.531859,-24.330231,8000.000,-93.3611,-84.3302,4.999657e-001
3 Dec 2013 12:54:40.000,23.979,1.089992,-135.798,-113.593974,-118.777509,-25.976558,8000.000,-95.0075,-85.9766,4.999716e-001
3 Dec 2013 12:55:40.000,23.979,1.089988,-136.440,-114.236122,-120.375137,-28.216335,8000.000,-97.2472,-88.2163,4.999781e-001
3 Dec 2013 12:56:40.000,23.979,1.089985,-137.227,-115.022862,-121.665067,-30.293005,8000.000,-99.3239,-90.2930,4.999828e-001
3 Dec 2013 12:57:40.000,23.979,1.089983,-138.077,-115.873188,-122.236865,-31.715128,8000.000,-100.7460,-91.7151,4.999854e-001
3 Dec 2013 12:58:40.000,23.979,1.089982,-138.937,-116.732817,-121.948559,-32.286452,8000.000,-101.3174,-92.2865,4.999863e-001
3 Dec 2013 12:59:02.992,23.979,1.089981,-139.262,-117.057517,-121.612844,-32.275437,8000.000,-101.3063,-92.2754,4.999863e-001
3 Dec 2013 14:26:07.647,23.979,1.090023,-139.323,-117.119017,-121.437880,-32.161973,8000.000,-101.1929,-92.1620,4.999861e-001
3 Dec 2013 14:27:07.000,23.979,1.090022,-138.273,-116.069073,-122.135816,-31.809964,8000.000,-100.8409,-91.8100,4.999855e-001
3 Dec 2013 14:28:07.000,23.979,1.090021,-137.103,-114.898342,-121.379015,-29.882432,8000.000,-98.9133,-89.8824,4.999819e-001
3 Dec 2013 14:29:07.000,23.979,1.090020,-135.822,-113.618091,-118.691191,-25.914357,8000.000,-94.9453,-85.9144,4.999714e-001
3 Dec 2013 14:30:07.000,23.979,1.090018,-134.462,-112.258012,-113.678915,-19.542002,8000.000,-88.5729,-79.5420,4.999405e-001
3 Dec 2013 14:31:07.000,23.979,1.090014,-133.124,-110.919899,-106.529866,-11.054841,8000.000,-80.0857,-71.0548,4.998420e-001
3 Dec 2013 14:32:07.000,23.979,1.090008,-132.046,-109.841534,-99.121979,-2.568589,8000.000,-71.5995,-62.5686,4.995802e-001
3 Dec 2013 14:33:07.000,23.979,1.090000,-131.588,-109.383474,-95.520244,1.491206,8000.000,-67.5397,-58.5088,4.993301e-001
3 Dec 2013 14:34:07.000,23.979,1.089993,-131.966,-109.762026,-98.520139,-1.887240,8000.000,-70.9181,-61.8872,4.995460e-001
3 Dec 2013 14:35:07.000,23.979,1.089987,-132.999,-110.794850,-105.753770,-10.153696,8000.000,-79.1846,-70.1537,4.998247e-001
3 Dec 2013 14:36:07.000,23.979,1.089983,-134.324,-112.119323,-113.049625,-18.774024,8000.000,-87.8049,-78.7740,4.999350e-001
3 Dec 2013 14:37:07.000,23.979,1.089980,-135.686,-113.482062,-118.300075,-25.387212,8000.000,-94.4181,-85.3872,4.999697e-001
3 Dec 2013 14:38:07.000,23.979,1.089979,-136.975,-114.770801,-121.208899,-29.584776,8000.000,-98.6157,-89.5848,4.999813e-001
3 Dec 2013 14:39:07.000,23.979,1.089978,-138.155,-115.951166,-122.143662,-31.699904,8000.000,-100.7308,-91.6999,4.999853e-001
3 Dec 2013 14:40:06.993,23.979,1.089978,-139.225,-117.020914,-121.569505,-32.195495,8000.000,-101.2264,-92.1955,4.999861e-001
3 Dec 2013 16:06:50.507,23.979,1.090019,-139.296,-117.091647,-121.621764,-32.318486,8000.000,-101.3494,-92.3185,4.999863e-001
3 Dec 2013 16:07:50.000,23.979,1.090018,-138.423,-116.219183,-122.281113,-32.105372,8000.000,-101.1363,-92.1054,4.999860e-001
3 Dec 2013 16:08:50.000,23.979,1.090016,-137.529,-115.325125,-122.025883,-30.956084,8000.000,-99.9870,-90.9561,4.999840e-001
3 Dec 2013 16:09:50.000,23.979,1.090014,-136.665,-114.460951,-120.882606,-28.948633,8000.000,-97.9795,-88.9486,4.999799e-001
3 Dec 2013 16:10:50.000,23.979,1.090010,-135.905,-113.700668,-119.144307,-26.450051,8000.000,-95.4810,-86.4501,4.999732e-001
