"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6212-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6212-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6212-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 02:06:52.585,23.979,1.090015,-139.932,-117.728089,-115.479261,-26.812426,8000.000,-95.8433,-86.8124,4.999742e-001
3 Dec 2013 02:07:52.000,23.979,1.090013,-139.334,-117.129615,-116.002250,-26.736940,8000.000,-95.7678,-86.7369,4.999740e-001
3 Dec 2013 02:08:52.000,23.979,1.090011,-138.763,-116.558555,-116.085492,-26.249123,8000.000,-95.2800,-86.2491,4.999725e-001
3 Dec 2013 02:09:52.000,23.979,1.090009,-138.255,-116.050781,-115.818704,-25.474560,8000.000,-94.5055,-85.4746,4.999700e-001
3 Dec 2013 02:10:52.000,23.979,1.090007,-137.847,-115.642309,-115.371167,-24.618552,8000.000,-93.6495,-84.6186,4.999668e-001
3 Dec 2013 02:11:52.000,23.979,1.090004,-137.574,-115.370189,-114.957853,-23.933117,8000.000,-92.9640,-83.9331,4.999641e-001
3 Dec 2013 02:12:52.000,23.979,1.090000,-137.468,-115.263785,-114.771794,-23.640654,8000.000,-92.6716,-83.6407,4.999629e-001
3 Dec 2013 02:13:52.000,23.979,1.089997,-137.540,-115.335522,-114.900748,-23.841346,8000.000,-92.8722,-83.8413,4.999637e-001
3 Dec 2013 02:14:52.000,23.979,1.089994,-137.781,-115.576371,-115.283787,-24.465233,8000.000,-93.4961,-84.4652,4.999663e-001
3 Dec 2013 02:15:52.000,23.979,1.089991,-138.163,-115.959165,-115.742723,-25.306964,8000.000,-94.3379,-85.3070,4.999694e-001
3 Dec 2013 02:16:52.000,23.979,1.089989,-138.652,-116.447450,-116.062586,-26.115112,8000.000,-95.1460,-86.1151,4.999721e-001
3 Dec 2013 02:17:52.000,23.979,1.089987,-139.209,-117.004589,-116.064676,-26.674341,8000.000,-95.7052,-86.6743,4.999738e-001
3 Dec 2013 02:18:52.000,23.979,1.089986,-139.804,-117.599517,-115.639991,-26.844584,8000.000,-95.8755,-86.8446,4.999743e-001
3 Dec 2013 02:19:05.106,23.979,1.089985,-139.936,-117.732035,-115.485291,-26.822401,8000.000,-95.8533,-86.8224,4.999743e-001
3 Dec 2013 03:57:02.043,23.979,1.090015,-139.927,-117.722665,-115.629487,-26.957228,8000.000,-95.9881,-86.9572,4.999747e-001
3 Dec 2013 03:58:02.000,23.979,1.090014,-139.308,-117.103517,-116.168953,-26.877546,8000.000,-95.9084,-86.8775,4.999744e-001
3 Dec 2013 03:59:02.000,23.979,1.090012,-138.714,-116.510099,-116.238599,-26.353774,8000.000,-95.3847,-86.3538,4.999729e-001
3 Dec 2013 04:00:02.000,23.979,1.090010,-138.176,-115.972154,-115.923518,-25.500749,8000.000,-94.5316,-85.5007,4.999701e-001
3 Dec 2013 04:01:02.000,23.979,1.090007,-137.731,-115.526558,-115.389945,-24.521578,8000.000,-93.5525,-84.5216,4.999665e-001
3 Dec 2013 04:02:02.000,23.979,1.090004,-137.418,-115.213416,-114.867094,-23.685586,8000.000,-92.7165,-83.6856,4.999631e-001
3 Dec 2013 04:03:02.000,23.979,1.090001,-137.272,-115.067313,-114.581732,-23.254121,8000.000,-92.2850,-83.2541,4.999612e-001
3 Dec 2013 04:04:02.000,23.979,1.089998,-137.311,-115.106620,-114.662316,-23.374012,8000.000,-92.4049,-83.3740,4.999617e-001
3 Dec 2013 04:05:02.000,23.979,1.089994,-137.531,-115.326689,-115.073429,-24.005194,8000.000,-93.0361,-84.0052,4.999644e-001
3 Dec 2013 04:06:02.000,23.979,1.089992,-137.906,-115.701648,-115.633825,-24.940549,8000.000,-93.9714,-84.9405,4.999681e-001
3 Dec 2013 04:07:02.000,23.979,1.089989,-138.398,-116.193482,-116.102857,-25.901414,8000.000,-94.9323,-85.9014,4.999714e-001
3 Dec 2013 04:08:02.000,23.979,1.089987,-138.967,-116.762529,-116.269786,-26.637391,8000.000,-95.6683,-86.6374,4.999737e-001
3 Dec 2013 04:09:02.000,23.979,1.089986,-139.579,-117.374589,-115.999796,-26.979461,8000.000,-96.0104,-86.9795,4.999747e-001
3 Dec 2013 04:09:31.970,23.979,1.089985,-139.892,-117.687979,-115.681082,-26.974136,8000.000,-96.0050,-86.9741,4.999747e-001
3 Dec 2013 05:43:08.385,23.979,1.090022,-139.898,-117.694263,-115.769192,-27.068530,8000.000,-96.0994,-87.0685,4.999750e-001
3 Dec 2013 05:44:08.000,23.979,1.090022,-138.914,-116.709373,-116.380175,-26.694624,8000.000,-95.7255,-86.6946,4.999739e-001
3 Dec 2013 05:45:08.000,23.979,1.090022,-137.798,-115.593496,-115.616030,-24.814601,8000.000,-93.8455,-84.8146,4.999676e-001
3 Dec 2013 05:46:08.000,23.979,1.090022,-136.528,-114.323686,-112.857279,-20.786041,8000.000,-89.8169,-80.7860,4.999485e-001
3 Dec 2013 05:47:08.000,23.979,1.090021,-135.068,-112.863388,-107.167224,-13.635687,8000.000,-82.6666,-73.6357,4.998826e-001
3 Dec 2013 05:48:08.000,23.979,1.090020,-133.376,-111.172063,-97.128631,-1.905770,8000.000,-70.9367,-61.9058,4.995470e-001
3 Dec 2013 05:49:08.000,23.979,1.090018,-131.434,-109.229933,-80.855636,16.309355,8000.000,-52.7215,-43.6906,4.963112e-001
3 Dec 2013 05:50:08.000,23.979,1.090014,-129.351,-107.146359,-57.445575,41.802991,8000.000,-27.2279,-18.1970,4.309146e-001
3 Dec 2013 05:51:08.000,23.979,1.090006,-127.689,-105.484817,-34.092521,66.817587,8000.000,-2.2133,6.8176,9.668419e-004
3 Dec 2013 05:52:08.000,23.979,1.089995,-127.568,-105.363499,-32.219413,68.812012,8000.000,-0.2189,8.8120,4.800549e-005
