"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 02:06:52.585,3 Dec 2013 02:19:05.106,732.520
2,3 Dec 2013 03:57:02.043,3 Dec 2013 04:09:31.970,749.927
3,3 Dec 2013 05:43:08.385,3 Dec 2013 06:00:11.903,1023.518
4,3 Dec 2013 07:32:15.852,3 Dec 2013 07:45:39.619,803.767
5,3 Dec 2013 11:19:41.431,3 Dec 2013 11:22:53.580,192.150
6,3 Dec 2013 12:59:40.212,3 Dec 2013 13:16:13.438,993.226
7,3 Dec 2013 14:44:16.525,3 Dec 2013 14:57:58.866,822.341
8,3 Dec 2013 16:27:47.855,3 Dec 2013 16:39:23.817,695.962
9,3 Dec 2013 18:13:44.290,3 Dec 2013 18:20:00.573,376.283
10,4 Dec 2013 01:11:19.188,4 Dec 2013 01:17:52.000,392.812
11,4 Dec 2013 02:50:13.765,4 Dec 2013 03:03:00.765,766.999
12,4 Dec 2013 04:34:27.526,4 Dec 2013 04:50:28.937,961.411
13,4 Dec 2013 06:21:42.691,4 Dec 2013 06:38:34.445,1011.755
14,4 Dec 2013 08:15:51.282,4 Dec 2013 08:18:34.656,163.375
15,4 Dec 2013 13:42:44.574,4 Dec 2013 13:58:22.353,937.779
16,4 Dec 2013 15:27:31.540,4 Dec 2013 15:38:58.897,687.357
17,5 Dec 2013 03:38:44.723,5 Dec 2013 03:51:56.210,791.487
18,5 Dec 2013 05:17:23.787,5 Dec 2013 05:33:14.463,950.676
19,5 Dec 2013 07:00:39.215,5 Dec 2013 07:16:16.868,937.653
20,5 Dec 2013 14:26:42.099,5 Dec 2013 14:40:57.636,855.537
21,5 Dec 2013 16:09:46.869,5 Dec 2013 16:22:54.001,787.132
22,6 Dec 2013 02:48:57.823,6 Dec 2013 02:58:21.004,563.181
23,6 Dec 2013 04:25:33.215,6 Dec 2013 04:41:05.679,932.464
24,6 Dec 2013 06:05:01.528,6 Dec 2013 06:20:04.323,902.795
25,6 Dec 2013 07:46:36.397,6 Dec 2013 07:55:59.576,563.180
26,6 Dec 2013 15:11:07.788,6 Dec 2013 15:23:50.420,762.632
27,6 Dec 2013 16:52:43.587,6 Dec 2013 17:06:55.120,851.532
