"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6211-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6211-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6211-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 06:05:44.760,23.979,1.090005,-139.896,-117.691823,-115.148083,-26.444982,8000.000,-95.4759,-86.4450,4.999731e-001
3 Dec 2013 06:06:44.000,23.979,1.090002,-139.741,-117.537223,-115.311541,-26.453840,8000.000,-95.4847,-86.4538,4.999732e-001
3 Dec 2013 06:07:44.000,23.979,1.090000,-139.695,-117.490692,-115.354668,-26.450436,8000.000,-95.4813,-86.4504,4.999732e-001
3 Dec 2013 06:08:44.000,23.979,1.089997,-139.763,-117.559126,-115.289567,-26.453769,8000.000,-95.4847,-86.4538,4.999732e-001
3 Dec 2013 06:09:38.536,23.979,1.089995,-139.921,-117.717002,-115.117451,-26.439529,8000.000,-95.4704,-86.4395,4.999731e-001
3 Dec 2013 07:43:00.708,23.979,1.090023,-139.887,-117.683143,-115.214743,-26.502961,8000.000,-95.5339,-86.5030,4.999733e-001
3 Dec 2013 07:44:00.000,23.979,1.090023,-138.884,-116.679294,-115.741593,-26.025963,8000.000,-95.0569,-86.0260,4.999718e-001
3 Dec 2013 07:45:00.000,23.979,1.090023,-137.737,-115.532598,-114.802951,-23.940624,8000.000,-92.9715,-83.9406,4.999642e-001
3 Dec 2013 07:46:00.000,23.979,1.090022,-136.427,-114.222694,-111.711442,-19.539212,8000.000,-88.5701,-79.5392,4.999405e-001
3 Dec 2013 07:47:00.000,23.979,1.090022,-134.913,-112.709011,-105.419876,-11.733963,8000.000,-80.7649,-71.7340,4.998539e-001
3 Dec 2013 07:48:00.000,23.979,1.090021,-133.150,-110.945875,-94.318160,1.130889,8000.000,-67.9000,-58.8691,4.993574e-001
3 Dec 2013 07:49:00.000,23.979,1.090019,-131.116,-108.911848,-76.251390,21.231687,8000.000,-47.7992,-38.7683,4.934989e-001
3 Dec 2013 07:50:00.000,23.979,1.090014,-128.950,-106.745592,-50.451053,49.198280,8000.000,-19.8326,-10.8017,3.417165e-001
3 Dec 2013 07:51:00.000,23.979,1.090005,-127.353,-105.149219,-26.838432,74.407274,8000.000,5.3764,14.4073,5.507762e-014
3 Dec 2013 07:52:00.000,23.979,1.089993,-127.553,-105.348641,-30.012913,71.033370,8000.000,2.0025,11.0334,2.362770e-007
3 Dec 2013 07:53:00.000,23.979,1.089985,-129.353,-107.149080,-55.796025,43.449819,8000.000,-25.5811,-16.5502,4.166853e-001
3 Dec 2013 07:54:00.000,23.979,1.089981,-131.522,-109.318002,-80.330019,16.746903,8000.000,-52.2840,-43.2531,4.961206e-001
3 Dec 2013 07:55:00.000,23.979,1.089979,-133.505,-111.301203,-96.895781,-1.802059,8000.000,-70.8330,-61.8021,4.995415e-001
3 Dec 2013 07:56:00.000,23.979,1.089978,-135.216,-113.012113,-106.922592,-13.539781,8000.000,-82.5707,-73.5398,4.998813e-001
3 Dec 2013 07:57:00.000,23.979,1.089978,-136.686,-114.482059,-112.502033,-20.589168,8000.000,-89.6201,-80.5892,4.999473e-001
3 Dec 2013 07:58:00.000,23.979,1.089977,-137.961,-115.756691,-115.122193,-24.483960,8000.000,-93.5149,-84.4840,4.999663e-001
3 Dec 2013 07:59:00.000,23.979,1.089977,-139.079,-116.874890,-115.744303,-26.224268,8000.000,-95.2552,-86.2243,4.999724e-001
3 Dec 2013 07:59:52.533,23.979,1.089977,-139.954,-117.749334,-115.142518,-26.496929,8000.000,-95.5278,-86.4969,4.999733e-001
3 Dec 2013 09:30:17.587,23.979,1.090020,-139.936,-117.731796,-115.280964,-26.617835,8000.000,-95.6487,-86.6178,4.999737e-001
3 Dec 2013 09:31:17.000,23.979,1.090020,-139.058,-116.853417,-115.878191,-26.336684,8000.000,-95.3676,-86.3367,4.999728e-001
3 Dec 2013 09:32:17.000,23.979,1.090019,-138.099,-115.895134,-115.431887,-24.932097,8000.000,-93.9630,-84.9321,4.999680e-001
3 Dec 2013 09:33:17.000,23.979,1.090018,-137.073,-114.868346,-113.679622,-22.153043,8000.000,-91.1839,-82.1530,4.999560e-001
3 Dec 2013 09:34:17.000,23.979,1.090017,-135.994,-113.790174,-110.410273,-17.805523,8000.000,-86.8364,-77.8055,4.999274e-001
3 Dec 2013 09:35:17.000,23.979,1.090014,-134.911,-112.706531,-105.628932,-11.940538,8000.000,-80.9714,-71.9405,4.998573e-001
3 Dec 2013 09:36:17.000,23.979,1.090011,-133.918,-111.714088,-99.910496,-5.229660,8000.000,-74.2606,-65.2297,4.996910e-001
3 Dec 2013 09:37:17.000,23.979,1.090006,-133.179,-110.974729,-94.801393,0.618802,8000.000,-68.4121,-59.3812,4.993942e-001
3 Dec 2013 09:38:17.000,23.979,1.090000,-132.881,-110.676836,-92.535846,3.182243,8000.000,-65.8487,-56.8178,4.991862e-001
3 Dec 2013 09:39:17.000,23.979,1.089995,-133.121,-110.917140,-94.376598,1.101186,8000.000,-67.9297,-58.8988,4.993596e-001
3 Dec 2013 09:40:17.000,23.979,1.089990,-133.820,-111.615841,-99.281148,-4.502065,8000.000,-73.5330,-64.5021,4.996640e-001
3 Dec 2013 09:41:17.000,23.979,1.089986,-134.792,-112.587705,-105.022276,-11.215057,8000.000,-80.2460,-71.2151,4.998449e-001
3 Dec 2013 09:42:17.000,23.979,1.089984,-135.869,-113.664773,-109.945873,-17.215722,8000.000,-86.2466,-77.2157,4.999223e-001
3 Dec 2013 09:43:17.000,23.979,1.089982,-136.948,-114.743750,-113.389858,-21.738684,8000.000,-90.7696,-81.7387,4.999538e-001
3 Dec 2013 09:44:17.000,23.979,1.089981,-137.979,-115.774503,-115.308263,-24.687841,8000.000,-93.7187,-84.6878,4.999671e-001
3 Dec 2013 09:45:17.000,23.979,1.089980,-138.942,-116.737716,-115.899566,-26.242358,8000.000,-95.2733,-86.2424,4.999725e-001
3 Dec 2013 09:46:17.000,23.979,1.089980,-139.834,-117.629314,-115.415287,-26.649677,8000.000,-95.6806,-86.6497,4.999738e-001
3 Dec 2013 09:46:24.067,23.979,1.089980,-139.934,-117.729700,-115.298596,-26.633371,8000.000,-95.6643,-86.6334,4.999737e-001
3 Dec 2013 11:15:47.759,23.979,1.090023,-139.949,-117.744770,-115.317993,-26.667839,8000.000,-95.6987,-86.6678,4.999738e-001
3 Dec 2013 11:16:47.000,23.979,1.090023,-138.943,-116.738947,-115.941355,-26.285378,8000.000,-95.3163,-86.2854,4.999726e-001
3 Dec 2013 11:17:47.000,23.979,1.090023,-137.807,-115.602725,-115.127370,-24.335171,8000.000,-93.3661,-84.3352,4.999657e-001
3 Dec 2013 11:18:47.000,23.979,1.090022,-136.536,-114.331852,-112.301205,-20.238133,8000.000,-89.2690,-80.2381,4.999451e-001
3 Dec 2013 11:19:47.000,23.979,1.090020,-135.123,-112.918399,-106.752136,-13.275610,8000.000,-82.3065,-73.2756,4.998776e-001
3 Dec 2013 11:20:47.000,23.979,1.090018,-133.592,-111.387746,-97.819525,-2.812346,8000.000,-71.8432,-62.8123,4.995919e-001
3 Dec 2013 11:21:47.000,23.979,1.090014,-132.067,-109.862781,-85.795642,10.736502,8000.000,-58.2944,-49.2635,4.980580e-001
3 Dec 2013 11:22:47.000,23.979,1.090007,-130.879,-108.675151,-74.187318,23.532456,8000.000,-45.4984,-36.4675,4.915274e-001
3 Dec 2013 11:23:47.000,23.979,1.089998,-130.543,-108.338473,-70.524755,27.531696,8000.000,-41.4992,-32.4683,4.865746e-001
3 Dec 2013 11:24:47.000,23.979,1.089990,-131.258,-109.054237,-78.099878,19.240810,8000.000,-49.7901,-40.7592,4.948304e-001
3 Dec 2013 11:25:47.000,23.979,1.089984,-132.631,-110.427220,-90.598479,5.369226,8000.000,-63.6617,-54.6308,4.989531e-001
3 Dec 2013 11:26:47.000,23.979,1.089981,-134.186,-111.981725,-101.628353,-7.215153,8000.000,-76.2461,-67.2152,4.997542e-001
3 Dec 2013 11:27:47.000,23.979,1.089979,-135.682,-113.477521,-109.225446,-16.308042,8000.000,-85.3389,-76.3080,4.999137e-001
