"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 06:02:19.783,3 Dec 2013 06:16:32.725,852.942
2,3 Dec 2013 07:43:59.202,3 Dec 2013 07:58:53.735,894.533
3,3 Dec 2013 11:21:37.634,3 Dec 2013 11:28:54.168,436.534
4,3 Dec 2013 12:58:03.347,3 Dec 2013 13:11:13.081,789.734
5,3 Dec 2013 14:36:18.893,3 Dec 2013 14:51:09.512,890.619
6,3 Dec 2013 16:15:27.255,3 Dec 2013 16:30:53.947,926.692
7,3 Dec 2013 17:55:32.178,3 Dec 2013 18:11:18.989,946.811
8,3 Dec 2013 19:36:34.112,3 Dec 2013 19:52:43.001,968.889
9,3 Dec 2013 21:18:22.476,3 Dec 2013 21:31:22.149,779.673
10,4 Dec 2013 03:28:01.594,4 Dec 2013 03:38:08.609,607.014
11,4 Dec 2013 05:04:47.440,4 Dec 2013 05:20:28.884,941.444
12,4 Dec 2013 06:50:36.896,4 Dec 2013 07:00:43.125,606.228
13,4 Dec 2013 08:31:42.621,4 Dec 2013 08:42:46.311,663.690
14,4 Dec 2013 10:11:48.319,4 Dec 2013 10:23:30.338,702.019
15,4 Dec 2013 11:51:55.301,4 Dec 2013 12:02:57.529,662.228
16,4 Dec 2013 13:33:29.611,4 Dec 2013 13:41:10.403,460.791
17,4 Dec 2013 16:58:50.787,4 Dec 2013 17:11:16.262,745.475
18,4 Dec 2013 18:39:44.382,4 Dec 2013 18:55:23.430,939.048
19,5 Dec 2013 02:29:13.010,5 Dec 2013 02:41:00.275,707.265
20,5 Dec 2013 04:08:53.862,5 Dec 2013 04:22:49.376,835.514
21,5 Dec 2013 05:48:23.349,5 Dec 2013 06:03:06.694,883.345
22,5 Dec 2013 07:27:07.190,5 Dec 2013 07:42:23.403,916.214
23,5 Dec 2013 09:05:16.085,5 Dec 2013 09:21:00.981,944.896
24,5 Dec 2013 10:43:39.941,5 Dec 2013 10:59:03.120,923.179
25,5 Dec 2013 12:31:48.078,5 Dec 2013 12:42:18.441,630.363
26,5 Dec 2013 14:20:05.364,5 Dec 2013 14:32:24.946,739.581
27,5 Dec 2013 16:03:02.990,5 Dec 2013 16:19:37.661,994.671
28,6 Dec 2013 08:08:25.948,6 Dec 2013 08:23:51.935,925.986
29,6 Dec 2013 09:52:42.434,6 Dec 2013 10:07:55.780,913.345
30,6 Dec 2013 11:42:44.457,6 Dec 2013 11:54:18.768,694.311
31,6 Dec 2013 13:27:45.163,6 Dec 2013 13:44:03.297,978.134
32,6 Dec 2013 15:12:55.465,6 Dec 2013 15:25:44.149,768.684
33,7 Dec 2013 05:36:11.190,7 Dec 2013 05:47:52.677,701.487
34,7 Dec 2013 07:15:38.761,7 Dec 2013 07:31:49.199,970.438
35,7 Dec 2013 09:06:28.376,7 Dec 2013 09:14:02.844,454.468
36,7 Dec 2013 10:54:26.310,7 Dec 2013 11:05:33.635,667.324
37,7 Dec 2013 12:33:40.593,7 Dec 2013 12:48:46.407,905.814
38,7 Dec 2013 14:11:43.670,7 Dec 2013 14:27:34.009,950.340
39,7 Dec 2013 15:50:25.498,7 Dec 2013 16:06:11.184,945.686
40,7 Dec 2013 17:29:51.557,7 Dec 2013 17:45:25.519,933.962
41,7 Dec 2013 19:10:18.777,7 Dec 2013 19:25:27.167,908.390
42,7 Dec 2013 20:52:05.804,7 Dec 2013 21:05:48.348,822.544
43,8 Dec 2013 03:04:57.561,8 Dec 2013 03:08:48.780,231.219
44,8 Dec 2013 04:38:01.486,8 Dec 2013 04:54:18.778,977.292
45,8 Dec 2013 09:50:39.645,8 Dec 2013 09:59:13.834,514.189
46,8 Dec 2013 11:29:30.664,8 Dec 2013 11:40:13.900,643.236
47,8 Dec 2013 13:09:28.407,8 Dec 2013 13:20:04.250,635.843
48,8 Dec 2013 14:51:02.390,8 Dec 2013 14:59:46.808,524.418
49,8 Dec 2013 16:34:26.773,8 Dec 2013 16:41:14.572,407.799
50,8 Dec 2013 18:12:44.395,8 Dec 2013 18:28:56.914,972.519
51,9 Dec 2013 02:00:00.732,9 Dec 2013 02:15:25.115,924.383

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 05:39:09.525,3 Dec 2013 05:49:59.309,649.784
2,3 Dec 2013 07:17:28.077,3 Dec 2013 07:33:35.439,967.363
3,3 Dec 2013 09:10:43.048,3 Dec 2013 09:12:07.653,84.605
4,3 Dec 2013 10:59:24.905,3 Dec 2013 11:01:11.082,106.176
5,3 Dec 2013 12:33:40.302,3 Dec 2013 12:46:01.082,740.781
6,3 Dec 2013 14:11:39.817,3 Dec 2013 14:26:14.482,874.666
7,3 Dec 2013 15:50:35.153,3 Dec 2013 16:05:55.460,920.308
8,3 Dec 2013 17:30:25.373,3 Dec 2013 17:46:07.345,941.972
9,3 Dec 2013 19:11:13.776,3 Dec 2013 19:27:16.792,963.015
10,3 Dec 2013 20:52:36.828,3 Dec 2013 21:07:49.932,913.104
11,4 Dec 2013 04:39:18.521,4 Dec 2013 04:55:30.196,971.675
12,4 Dec 2013 06:25:03.028,4 Dec 2013 06:35:05.725,602.697
13,4 Dec 2013 08:06:34.389,4 Dec 2013 08:17:21.871,647.482
14,4 Dec 2013 09:46:49.153,4 Dec 2013 09:58:27.265,698.112
15,4 Dec 2013 11:26:49.790,4 Dec 2013 11:38:11.963,682.173
16,4 Dec 2013 13:07:49.369,4 Dec 2013 13:16:47.360,537.991
17,4 Dec 2013 16:34:35.820,4 Dec 2013 16:42:34.272,478.452
18,4 Dec 2013 18:14:10.374,4 Dec 2013 18:30:31.735,981.361
19,5 Dec 2013 02:04:26.719,5 Dec 2013 02:15:10.699,643.980
20,5 Dec 2013 03:43:57.197,5 Dec 2013 03:57:32.420,815.223
21,5 Dec 2013 05:23:34.747,5 Dec 2013 05:38:09.039,874.292
22,5 Dec 2013 07:02:30.644,5 Dec 2013 07:17:38.572,907.928
23,5 Dec 2013 08:40:45.008,5 Dec 2013 08:56:24.570,939.562
24,5 Dec 2013 10:18:58.558,5 Dec 2013 10:34:36.943,938.384
25,5 Dec 2013 12:03:37.903,5 Dec 2013 12:16:12.486,754.583
26,5 Dec 2013 13:54:01.604,5 Dec 2013 14:04:19.333,617.729
27,5 Dec 2013 15:37:17.049,5 Dec 2013 15:53:45.162,988.113
28,5 Dec 2013 17:22:10.030,5 Dec 2013 17:32:29.905,619.874
29,6 Dec 2013 07:44:08.817,6 Dec 2013 07:57:11.457,782.640
30,6 Dec 2013 09:25:46.288,6 Dec 2013 09:42:00.548,974.261
31,6 Dec 2013 11:15:28.399,6 Dec 2013 11:27:00.811,692.413
32,6 Dec 2013 13:01:48.302,6 Dec 2013 13:17:06.825,918.523
33,6 Dec 2013 14:46:05.927,6 Dec 2013 15:01:26.738,920.811
34,7 Dec 2013 05:15:04.279,7 Dec 2013 05:19:23.899,259.619
35,7 Dec 2013 06:49:38.779,7 Dec 2013 07:06:12.323,993.544
36,7 Dec 2013 08:37:47.460,7 Dec 2013 08:48:22.950,635.491
37,7 Dec 2013 10:28:42.919,7 Dec 2013 10:36:49.543,486.624
38,7 Dec 2013 12:09:18.563,7 Dec 2013 12:23:53.460,874.898
