"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 01:17:58.148,23.979,1.090020,-139.974,-117.769389,-114.942710,-26.317175,8000.000,-95.3481,-86.3172,4.999727e-001
3 Dec 2013 01:18:58.000,23.979,1.090019,-139.144,-116.939995,-115.537833,-26.082904,8000.000,-95.1138,-86.0829,4.999720e-001
3 Dec 2013 01:19:58.000,23.979,1.090017,-138.288,-116.084112,-115.249169,-24.938356,8000.000,-93.9693,-84.9384,4.999680e-001
3 Dec 2013 01:20:58.000,23.979,1.090015,-137.438,-115.233869,-114.053201,-22.892146,8000.000,-91.9230,-82.8921,4.999596e-001
3 Dec 2013 01:21:58.000,23.979,1.090012,-136.646,-114.442189,-112.120614,-20.167879,8000.000,-89.1988,-80.1679,4.999447e-001
3 Dec 2013 01:22:58.000,23.979,1.090008,-135.994,-113.789425,-109.928002,-17.322502,8000.000,-86.3534,-77.3225,4.999232e-001
3 Dec 2013 01:23:58.000,23.979,1.090004,-135.578,-113.373925,-108.246860,-15.225860,8000.000,-84.2568,-75.2259,4.999022e-001
3 Dec 2013 01:24:58.000,23.979,1.089999,-135.482,-113.278130,-107.824830,-14.708036,8000.000,-83.7389,-74.7080,4.998962e-001
3 Dec 2013 01:25:58.000,23.979,1.089994,-135.728,-113.523960,-108.870919,-15.999955,8000.000,-85.0309,-76.0000,4.999106e-001
3 Dec 2013 01:26:58.000,23.979,1.089990,-136.263,-114.058704,-110.883116,-18.546895,8000.000,-87.5778,-78.5469,4.999333e-001
3 Dec 2013 01:27:58.000,23.979,1.089986,-136.992,-114.787386,-113.040101,-21.432563,8000.000,-90.4635,-81.4326,4.999522e-001
3 Dec 2013 01:28:58.000,23.979,1.089984,-137.821,-115.616827,-114.679499,-23.901402,8000.000,-92.9323,-83.9014,4.999640e-001
3 Dec 2013 01:29:58.000,23.979,1.089982,-138.683,-116.478567,-115.468337,-25.551980,8000.000,-94.5829,-85.5520,4.999702e-001
3 Dec 2013 01:30:58.000,23.979,1.089981,-139.535,-117.330502,-115.335006,-26.270584,8000.000,-95.3015,-86.2706,4.999726e-001
3 Dec 2013 01:31:29.787,23.979,1.089980,-139.974,-117.769567,-114.911676,-26.286319,8000.000,-95.3172,-86.2863,4.999726e-001
3 Dec 2013 02:56:26.454,23.979,1.090023,-139.973,-117.769149,-114.807528,-26.181753,8000.000,-95.2127,-86.1818,4.999723e-001
3 Dec 2013 02:57:26.000,23.979,1.090023,-138.976,-116.772237,-115.402763,-25.780076,8000.000,-94.8110,-85.7801,4.999710e-001
3 Dec 2013 02:58:26.000,23.979,1.090022,-137.867,-115.662536,-114.600550,-23.868162,8000.000,-92.8991,-83.8682,4.999639e-001
3 Dec 2013 02:59:26.000,23.979,1.090021,-136.645,-114.440889,-111.926068,-19.972032,8000.000,-89.0029,-79.9720,4.999434e-001
3 Dec 2013 03:00:26.000,23.979,1.090019,-135.322,-113.117728,-106.886923,-13.609727,8000.000,-82.6406,-73.6097,4.998823e-001
3 Dec 2013 03:01:26.000,23.979,1.090016,-133.953,-111.749106,-99.282545,-4.636727,8000.000,-73.6676,-64.6367,4.996692e-001
