"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 05:44:51.558,3 Dec 2013 06:00:52.457,960.899
2,3 Dec 2013 07:31:34.908,3 Dec 2013 07:42:38.226,663.318
3,3 Dec 2013 13:03:50.548,3 Dec 2013 13:16:34.756,764.208
4,3 Dec 2013 14:43:22.181,3 Dec 2013 14:59:25.064,962.883
5,3 Dec 2013 16:25:57.689,3 Dec 2013 16:40:28.788,871.099
6,3 Dec 2013 18:11:01.370,3 Dec 2013 18:19:55.312,533.942
7,4 Dec 2013 04:45:37.567,4 Dec 2013 04:47:20.049,102.481
8,4 Dec 2013 06:24:31.700,4 Dec 2013 06:41:08.835,997.136
9,4 Dec 2013 08:13:48.546,4 Dec 2013 08:19:24.560,336.015
10,4 Dec 2013 13:50:20.663,4 Dec 2013 14:00:28.055,607.392
11,4 Dec 2013 15:27:56.912,4 Dec 2013 15:42:41.438,884.526
12,5 Dec 2013 05:24:45.319,5 Dec 2013 05:36:09.307,683.988
13,5 Dec 2013 07:04:36.378,5 Dec 2013 07:21:20.040,1003.663
14,5 Dec 2013 14:37:17.527,5 Dec 2013 14:45:05.310,467.783
15,5 Dec 2013 16:13:04.241,5 Dec 2013 16:28:02.718,898.477
16,6 Dec 2013 04:34:31.561,6 Dec 2013 04:46:47.748,736.187
17,6 Dec 2013 06:10:53.922,6 Dec 2013 06:26:31.678,937.756
18,6 Dec 2013 07:49:10.382,6 Dec 2013 08:03:51.259,880.878
19,6 Dec 2013 15:23:50.953,6 Dec 2013 15:30:35.385,404.432
20,6 Dec 2013 16:58:36.360,6 Dec 2013 17:13:37.055,900.695
21,7 Dec 2013 03:44:04.895,7 Dec 2013 03:57:26.240,801.345
22,7 Dec 2013 05:20:37.022,7 Dec 2013 05:36:13.193,936.171
23,7 Dec 2013 06:59:54.682,7 Dec 2013 07:12:03.601,728.919
24,7 Dec 2013 16:09:44.309,7 Dec 2013 16:16:40.341,416.032
25,7 Dec 2013 17:44:18.549,7 Dec 2013 17:59:19.726,901.177
26,8 Dec 2013 01:17:48.553,8 Dec 2013 01:28:13.847,625.293
27,8 Dec 2013 02:53:02.268,8 Dec 2013 03:07:53.147,890.879
28,8 Dec 2013 04:30:30.803,8 Dec 2013 04:45:54.460,923.657
29,8 Dec 2013 06:11:06.966,8 Dec 2013 06:21:10.137,603.170
30,8 Dec 2013 16:55:19.442,8 Dec 2013 17:02:36.222,436.780
31,8 Dec 2013 18:29:56.481,8 Dec 2013 18:45:05.639,909.158
32,9 Dec 2013 01:58:09.219,9 Dec 2013 02:12:53.020,883.800
33,9 Dec 2013 03:40:30.498,9 Dec 2013 03:55:17.890,887.391
34,9 Dec 2013 05:21:57.729,9 Dec 2013 05:31:11.246,553.517
35,9 Dec 2013 17:40:58.903,9 Dec 2013 17:47:45.311,406.408
36,9 Dec 2013 19:15:15.763,9 Dec 2013 19:30:45.505,929.742
37,10 Dec 2013 02:37:45.858,10 Dec 2013 02:53:11.551,925.693
38,10 Dec 2013 04:23:07.812,10 Dec 2013 04:36:56.378,828.566

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 05:19:36.429,3 Dec 2013 05:33:42.949,846.520
2,3 Dec 2013 07:03:40.322,3 Dec 2013 07:18:19.664,879.341
3,3 Dec 2013 12:41:11.960,3 Dec 2013 12:47:51.505,399.545
4,3 Dec 2013 14:17:55.150,3 Dec 2013 14:34:05.283,970.133
5,3 Dec 2013 16:00:10.167,3 Dec 2013 16:15:17.133,906.966
6,3 Dec 2013 17:44:19.094,3 Dec 2013 17:55:23.976,664.882
7,4 Dec 2013 05:58:48.899,4 Dec 2013 06:14:30.108,941.209
8,4 Dec 2013 07:44:23.376,4 Dec 2013 07:57:00.220,756.844
9,4 Dec 2013 15:02:37.108,4 Dec 2013 15:18:32.134,955.025
10,5 Dec 2013 05:01:01.621,5 Dec 2013 05:10:21.313,559.693
11,5 Dec 2013 06:38:42.157,5 Dec 2013 06:55:01.405,979.248
12,5 Dec 2013 08:25:01.150,5 Dec 2013 08:35:43.937,642.787
13,5 Dec 2013 15:47:54.281,5 Dec 2013 16:03:48.626,954.345
14,6 Dec 2013 04:11:08.695,6 Dec 2013 04:21:05.775,597.080
15,6 Dec 2013 05:46:33.416,6 Dec 2013 06:01:53.186,919.770
16,6 Dec 2013 07:24:29.575,6 Dec 2013 07:39:40.931,911.356
17,6 Dec 2013 09:05:10.951,6 Dec 2013 09:15:27.181,616.230
18,6 Dec 2013 16:33:29.528,6 Dec 2013 16:49:21.759,952.232
19,7 Dec 2013 03:20:33.421,7 Dec 2013 03:32:11.908,698.487
20,7 Dec 2013 04:56:12.474,7 Dec 2013 05:11:47.164,934.690
21,7 Dec 2013 06:34:48.135,7 Dec 2013 06:48:26.695,818.560
22,7 Dec 2013 17:19:10.290,7 Dec 2013 17:35:02.285,951.995
23,8 Dec 2013 00:54:27.142,8 Dec 2013 01:02:56.991,509.849
24,8 Dec 2013 02:29:00.796,8 Dec 2013 02:43:07.876,847.080
25,8 Dec 2013 04:05:55.549,8 Dec 2013 04:21:34.216,938.667
26,8 Dec 2013 05:45:28.217,8 Dec 2013 05:57:50.547,742.330
27,8 Dec 2013 18:04:46.376,8 Dec 2013 18:20:40.796,954.420
28,9 Dec 2013 01:34:14.662,9 Dec 2013 01:45:30.108,675.446
29,9 Dec 2013 03:15:11.742,9 Dec 2013 03:30:55.294,943.552
30,9 Dec 2013 04:56:06.531,9 Dec 2013 05:07:37.828,691.297
31,9 Dec 2013 18:50:07.827,9 Dec 2013 19:06:06.000,958.174
32,10 Dec 2013 02:13:16.946,10 Dec 2013 02:25:58.422,761.476
33,10 Dec 2013 03:55:44.826,10 Dec 2013 04:11:28.296,943.471

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
