"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6211-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6211-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6211-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 06:02:19.783,23.979,1.090021,-139.877,-117.673282,-115.171689,-26.450047,8000.000,-95.4809,-86.4500,4.999732e-001
3 Dec 2013 06:03:19.000,23.979,1.090020,-138.991,-116.786355,-115.684337,-26.075768,8000.000,-95.1067,-86.0758,4.999720e-001
3 Dec 2013 06:04:19.000,23.979,1.090019,-138.040,-115.835625,-115.142015,-24.582716,8000.000,-93.6136,-84.5827,4.999667e-001
3 Dec 2013 06:05:19.000,23.979,1.090017,-137.058,-114.853599,-113.392794,-21.851468,8000.000,-90.8824,-81.8515,4.999544e-001
3 Dec 2013 06:06:19.000,23.979,1.090014,-136.091,-113.887071,-110.482624,-17.974771,8000.000,-87.0057,-77.9748,4.999288e-001
3 Dec 2013 06:07:19.000,23.979,1.090011,-135.227,-113.022905,-106.870575,-13.498556,8000.000,-82.5295,-73.4986,4.998807e-001
3 Dec 2013 06:08:19.000,23.979,1.090006,-134.596,-112.392254,-103.624407,-9.621736,8000.000,-78.6526,-69.6217,4.998136e-001
3 Dec 2013 06:09:19.000,23.979,1.090000,-134.341,-112.136357,-102.158429,-7.899862,8000.000,-76.9308,-67.8999,4.997728e-001
3 Dec 2013 06:10:19.000,23.979,1.089995,-134.531,-112.326661,-103.255889,-9.187625,8000.000,-78.2185,-69.1876,4.998041e-001
3 Dec 2013 06:11:19.000,23.979,1.089990,-135.114,-112.910235,-106.326553,-12.841864,8000.000,-81.8728,-72.8419,4.998714e-001
3 Dec 2013 06:12:19.000,23.979,1.089986,-135.955,-113.751055,-109.974661,-17.330792,8000.000,-86.3617,-77.3308,4.999233e-001
3 Dec 2013 06:13:19.000,23.979,1.089983,-136.917,-114.712618,-113.038262,-21.355955,8000.000,-90.3869,-81.3560,4.999517e-001
3 Dec 2013 06:14:19.000,23.979,1.089981,-137.905,-115.700610,-114.968988,-24.274673,8000.000,-93.3056,-84.2747,4.999655e-001
3 Dec 2013 06:15:19.000,23.979,1.089980,-138.867,-116.662744,-115.673089,-25.940908,8000.000,-94.9718,-85.9409,4.999715e-001
3 Dec 2013 06:16:19.000,23.979,1.089979,-139.779,-117.574654,-115.272534,-26.452264,8000.000,-95.4832,-86.4523,4.999732e-001
3 Dec 2013 06:16:32.725,23.979,1.089979,-139.979,-117.775085,-115.045096,-26.425256,8000.000,-95.4562,-86.4253,4.999731e-001
