"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6212-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6212-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6212-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 05:44:51.558,23.979,1.090022,-139.902,-117.698267,-115.765367,-27.068709,8000.000,-96.0996,-87.0687,4.999750e-001
3 Dec 2013 05:45:51.000,23.979,1.090022,-138.952,-116.748095,-116.380143,-26.733314,8000.000,-95.7642,-86.7333,4.999740e-001
3 Dec 2013 05:46:51.000,23.979,1.090021,-137.893,-115.688713,-115.743036,-25.036825,8000.000,-94.0677,-85.0368,4.999684e-001
3 Dec 2013 05:47:51.000,23.979,1.090020,-136.723,-114.518649,-113.413792,-21.537516,8000.000,-90.5684,-81.5375,4.999527e-001
3 Dec 2013 05:48:51.000,23.979,1.090019,-135.442,-113.237465,-108.885994,-15.728535,8000.000,-84.7594,-75.7285,4.999077e-001
3 Dec 2013 05:49:51.000,23.979,1.090017,-134.078,-111.873435,-101.750285,-7.228796,8000.000,-76.2597,-67.2288,4.997545e-001
3 Dec 2013 05:50:51.000,23.979,1.090013,-132.731,-110.526428,-92.295817,3.572678,8000.000,-65.4582,-56.4273,4.991487e-001
3 Dec 2013 05:51:51.000,23.979,1.090008,-131.638,-109.433665,-82.811406,14.149853,8000.000,-54.8810,-45.8501,4.971232e-001
3 Dec 2013 05:52:51.000,23.979,1.090000,-131.165,-108.961214,-78.194111,19.239599,8000.000,-49.7913,-40.7604,4.948312e-001
3 Dec 2013 05:53:51.000,23.979,1.089993,-131.540,-109.335481,-81.878974,15.180469,8000.000,-53.8504,-44.8195,4.967608e-001
3 Dec 2013 05:54:51.000,23.979,1.089987,-132.580,-110.375801,-91.088229,4.930894,8000.000,-64.1000,-55.0691,4.990047e-001
3 Dec 2013 05:55:51.000,23.979,1.089983,-133.917,-111.713001,-100.753215,-6.071292,8000.000,-75.1022,-66.0713,4.997195e-001
3 Dec 2013 05:56:51.000,23.979,1.089981,-135.293,-113.088785,-108.227053,-14.920913,8000.000,-83.9518,-74.9209,4.998988e-001
3 Dec 2013 05:57:51.000,23.979,1.089980,-136.594,-114.389306,-113.052828,-21.047210,8000.000,-90.0781,-81.0472,4.999500e-001
3 Dec 2013 05:58:51.000,23.979,1.089979,-137.784,-115.580102,-115.600686,-24.785864,8000.000,-93.8168,-84.7859,4.999675e-001
3 Dec 2013 05:59:51.000,23.979,1.089978,-138.864,-116.659337,-116.382227,-26.646639,8000.000,-95.6775,-86.6466,4.999738e-001
3 Dec 2013 06:00:51.000,23.979,1.089978,-139.841,-117.636315,-115.841762,-27.083153,8000.000,-96.1141,-87.0832,4.999750e-001
3 Dec 2013 06:00:52.457,23.979,1.089978,-139.863,-117.658866,-115.815275,-27.079217,8000.000,-96.1101,-87.0792,4.999750e-001
3 Dec 2013 07:31:34.908,23.979,1.090015,-139.875,-117.671004,-115.838510,-27.114590,8000.000,-96.1455,-87.1146,4.999751e-001
3 Dec 2013 07:32:34.000,23.979,1.090013,-139.288,-117.083452,-116.333341,-27.021868,8000.000,-96.0528,-87.0219,4.999749e-001
3 Dec 2013 07:33:34.000,23.979,1.090011,-138.741,-116.536570,-116.408484,-26.550130,8000.000,-95.5810,-86.5501,4.999735e-001
3 Dec 2013 07:34:34.000,23.979,1.090008,-138.278,-116.074283,-116.182224,-25.861582,8000.000,-94.8925,-85.8616,4.999713e-001
3 Dec 2013 07:35:34.000,23.979,1.090005,-137.939,-115.735084,-115.847081,-25.187241,8000.000,-94.2181,-85.1872,4.999689e-001
3 Dec 2013 07:36:34.000,23.979,1.090002,-137.758,-115.553616,-115.608684,-24.767376,8000.000,-93.7983,-84.7674,4.999674e-001
3 Dec 2013 07:37:34.000,23.979,1.089998,-137.755,-115.550632,-115.603792,-24.759500,8000.000,-93.7904,-84.7595,4.999674e-001
3 Dec 2013 07:38:34.000,23.979,1.089995,-137.930,-115.725643,-115.833844,-25.164563,8000.000,-94.1955,-85.1646,4.999689e-001
3 Dec 2013 07:39:34.000,23.979,1.089992,-138.261,-116.057108,-116.165708,-25.827892,8000.000,-94.8588,-85.8279,4.999712e-001
3 Dec 2013 07:40:34.000,23.979,1.089990,-138.714,-116.510019,-116.398705,-26.513799,8000.000,-95.5447,-86.5138,4.999733e-001
3 Dec 2013 07:41:34.000,23.979,1.089987,-139.250,-117.045924,-116.345591,-26.996591,8000.000,-96.0275,-86.9966,4.999748e-001
3 Dec 2013 07:42:34.000,23.979,1.089986,-139.835,-117.630446,-115.881065,-27.116586,8000.000,-96.1475,-87.1166,4.999751e-001
3 Dec 2013 07:42:38.226,23.979,1.089986,-139.877,-117.672696,-115.831029,-27.108800,8000.000,-96.1397,-87.1088,4.999751e-001
3 Dec 2013 13:03:50.548,23.979,1.090017,-139.951,-117.747136,-115.466290,-26.818503,8000.000,-95.8494,-86.8185,4.999743e-001
3 Dec 2013 13:04:50.000,23.979,1.090016,-139.225,-117.021233,-116.058052,-26.684360,8000.000,-95.7153,-86.6844,4.999739e-001
3 Dec 2013 13:05:50.000,23.979,1.090015,-138.497,-116.293005,-115.991957,-25.890038,8000.000,-94.9209,-85.8900,4.999714e-001
3 Dec 2013 13:06:50.000,23.979,1.090012,-137.807,-115.602717,-115.318954,-24.526746,8000.000,-93.5576,-84.5267,4.999665e-001
