"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6211-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6211-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6211-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 05:58:05.438,23.979,1.090012,-139.267,-117.062874,-121.179627,-31.847576,8000.000,-100.8785,-91.8476,4.999856e-001
3 Dec 2013 05:59:05.000,23.979,1.090010,-138.760,-116.556080,-121.624484,-31.785639,8000.000,-100.8165,-91.7856,4.999855e-001
3 Dec 2013 06:00:05.000,23.979,1.090007,-138.354,-116.149936,-121.761099,-31.516111,8000.000,-100.5470,-91.5161,4.999850e-001
3 Dec 2013 06:01:05.000,23.979,1.090003,-138.092,-115.888273,-121.745426,-31.238774,8000.000,-100.2697,-91.2388,4.999845e-001
3 Dec 2013 06:02:05.000,23.979,1.090000,-138.006,-115.801936,-121.722107,-31.129119,8000.000,-100.1600,-91.1291,4.999843e-001
3 Dec 2013 06:03:05.000,23.979,1.089996,-138.107,-115.902490,-121.747307,-31.254872,8000.000,-100.2858,-91.2549,4.999846e-001
3 Dec 2013 06:04:05.000,23.979,1.089993,-138.382,-116.177798,-121.755953,-31.538826,8000.000,-100.5697,-91.5388,4.999851e-001
3 Dec 2013 06:05:05.000,23.979,1.089990,-138.801,-116.596653,-121.597234,-31.798962,8000.000,-100.8299,-91.7990,4.999855e-001
3 Dec 2013 06:06:05.000,23.979,1.089987,-139.323,-117.119149,-121.107888,-31.832113,8000.000,-100.8630,-91.8321,4.999856e-001
3 Dec 2013 06:06:06.013,23.979,1.089987,-139.333,-117.128632,-121.096014,-31.829721,8000.000,-100.8606,-91.8297,4.999855e-001
3 Dec 2013 07:34:44.410,23.979,1.090024,-139.268,-117.064004,-121.233040,-31.902119,8000.000,-100.9330,-91.9021,4.999857e-001
3 Dec 2013 07:35:44.000,23.979,1.090024,-138.144,-115.940018,-121.819162,-31.364256,8000.000,-100.3952,-91.3643,4.999848e-001
3 Dec 2013 07:36:44.000,23.979,1.090023,-136.849,-114.645038,-120.639196,-28.889310,8000.000,-97.9202,-88.8893,4.999797e-001
3 Dec 2013 07:37:44.000,23.979,1.090023,-135.346,-113.141494,-116.760992,-23.507562,8000.000,-92.5385,-83.5076,4.999623e-001
3 Dec 2013 07:38:44.000,23.979,1.090022,-133.575,-111.371113,-108.671790,-13.647978,8000.000,-82.6789,-73.6480,4.998828e-001
3 Dec 2013 07:39:44.000,23.979,1.090021,-131.479,-109.274643,-93.978895,3.141387,8000.000,-65.8895,-56.8586,4.991900e-001
3 Dec 2013 07:40:44.000,23.979,1.090017,-129.088,-106.883800,-70.049474,29.461650,8000.000,-39.5692,-30.5383,4.832359e-001
3 Dec 2013 07:41:44.000,23.979,1.090008,-126.942,-104.737366,-41.567812,60.089747,8000.000,-8.9412,0.0897,7.651626e-002
3 Dec 2013 07:42:44.000,23.979,1.089995,-126.610,-104.406051,-36.550320,65.438554,8000.000,-3.5923,5.4386,4.083295e-003
3 Dec 2013 07:43:44.000,23.979,1.089985,-128.459,-106.255131,-62.422041,37.717753,8000.000,-31.3131,-22.2822,4.567030e-001
3 Dec 2013 07:44:44.000,23.979,1.089980,-130.873,-108.668906,-88.664975,9.061043,8000.000,-59.9699,-50.9390,4.983987e-001
