"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 05:58:05.438,3 Dec 2013 06:06:06.013,480.576
2,3 Dec 2013 07:34:44.410,3 Dec 2013 07:50:05.943,921.533
3,3 Dec 2013 09:21:16.154,3 Dec 2013 09:32:01.887,645.733
4,3 Dec 2013 11:05:27.778,3 Dec 2013 11:16:35.067,667.289
5,3 Dec 2013 12:41:34.171,3 Dec 2013 12:55:29.099,834.928
6,3 Dec 2013 14:18:18.990,3 Dec 2013 14:32:55.466,876.476
7,3 Dec 2013 15:55:29.252,3 Dec 2013 16:10:14.245,884.994
8,3 Dec 2013 17:33:18.994,3 Dec 2013 17:48:09.884,890.890
9,3 Dec 2013 19:12:03.554,3 Dec 2013 19:26:59.170,895.617
10,3 Dec 2013 20:52:25.514,3 Dec 2013 21:04:48.656,743.143
11,4 Dec 2013 04:27:58.705,4 Dec 2013 04:42:13.705,855.000
12,4 Dec 2013 06:09:44.011,4 Dec 2013 06:22:13.482,749.470
13,4 Dec 2013 07:49:02.548,4 Dec 2013 08:02:05.286,782.738
14,4 Dec 2013 09:27:17.541,4 Dec 2013 09:40:49.558,812.017
15,4 Dec 2013 11:05:01.797,4 Dec 2013 11:18:35.652,813.856
16,4 Dec 2013 12:42:56.597,4 Dec 2013 12:55:51.561,774.964
17,4 Dec 2013 14:22:01.303,4 Dec 2013 14:32:55.961,654.658
18,4 Dec 2013 16:03:14.198,4 Dec 2013 16:13:35.738,621.540
19,4 Dec 2013 17:43:49.452,4 Dec 2013 17:59:06.513,917.061
20,5 Dec 2013 03:02:38.842,5 Dec 2013 03:11:15.459,516.617
21,5 Dec 2013 04:40:06.190,5 Dec 2013 04:50:51.472,645.282
22,5 Dec 2013 06:17:08.616,5 Dec 2013 06:29:01.367,712.751
23,5 Dec 2013 07:53:23.042,5 Dec 2013 08:06:27.151,784.109
24,5 Dec 2013 09:29:14.949,5 Dec 2013 09:43:30.474,855.525
25,5 Dec 2013 11:05:43.337,5 Dec 2013 11:21:06.518,923.181
26,5 Dec 2013 12:52:06.849,5 Dec 2013 13:05:19.901,793.052
27,5 Dec 2013 14:36:33.471,5 Dec 2013 14:51:41.244,907.773
28,5 Dec 2013 16:19:45.984,5 Dec 2013 16:32:49.799,783.815
29,6 Dec 2013 08:02:30.047,6 Dec 2013 08:14:56.337,746.290
30,6 Dec 2013 09:43:37.345,6 Dec 2013 09:59:07.096,929.751
31,6 Dec 2013 11:29:22.580,6 Dec 2013 11:43:46.778,864.197
32,6 Dec 2013 13:13:29.605,6 Dec 2013 13:29:08.539,938.934
33,6 Dec 2013 14:59:18.656,6 Dec 2013 15:07:35.951,497.295
34,7 Dec 2013 06:38:00.156,7 Dec 2013 06:52:53.963,893.807
35,7 Dec 2013 08:21:26.798,7 Dec 2013 08:35:33.377,846.579
36,7 Dec 2013 10:07:59.380,7 Dec 2013 10:21:02.732,783.352
37,7 Dec 2013 11:50:21.129,7 Dec 2013 12:04:51.203,870.073
38,7 Dec 2013 13:27:02.974,7 Dec 2013 13:41:11.755,848.782
39,7 Dec 2013 15:04:08.557,7 Dec 2013 15:17:01.431,772.874
40,7 Dec 2013 16:41:37.513,7 Dec 2013 16:53:17.234,699.721
41,7 Dec 2013 18:19:53.489,7 Dec 2013 18:30:20.882,627.393
42,7 Dec 2013 19:59:42.793,7 Dec 2013 20:07:42.594,479.801
43,8 Dec 2013 03:34:53.643,8 Dec 2013 03:45:00.618,606.975
44,8 Dec 2013 05:12:32.467,8 Dec 2013 05:27:25.976,893.509
45,8 Dec 2013 07:01:07.508,8 Dec 2013 07:07:11.775,364.267
46,8 Dec 2013 08:37:39.709,8 Dec 2013 08:48:47.909,668.201
47,8 Dec 2013 10:14:43.752,8 Dec 2013 10:27:44.524,780.771
48,8 Dec 2013 11:52:00.528,8 Dec 2013 12:05:36.592,816.063
49,8 Dec 2013 13:29:49.669,8 Dec 2013 13:43:22.234,812.565
50,8 Dec 2013 15:08:38.415,8 Dec 2013 15:21:41.816,783.400
51,8 Dec 2013 16:48:23.588,8 Dec 2013 17:02:39.165,855.577
