"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 01:17:19.268,3 Dec 2013 01:31:39.810,860.542
2,3 Dec 2013 02:57:53.496,3 Dec 2013 03:09:25.075,691.579
3,3 Dec 2013 04:36:47.944,3 Dec 2013 04:47:05.305,617.361
4,3 Dec 2013 06:14:14.928,3 Dec 2013 06:26:34.193,739.265
5,3 Dec 2013 07:52:30.748,3 Dec 2013 08:07:30.915,900.167
6,3 Dec 2013 09:33:04.494,3 Dec 2013 09:49:26.847,982.353
7,3 Dec 2013 11:16:29.797,3 Dec 2013 11:32:57.475,987.679
8,3 Dec 2013 20:54:29.706,3 Dec 2013 21:01:26.478,416.772
9,4 Dec 2013 03:27:32.888,4 Dec 2013 03:38:11.098,638.209
10,4 Dec 2013 05:04:18.428,4 Dec 2013 05:19:37.593,919.165
11,4 Dec 2013 06:46:20.537,4 Dec 2013 07:03:34.713,1034.176
12,4 Dec 2013 08:33:23.996,4 Dec 2013 08:49:13.927,949.931
13,5 Dec 2013 02:22:08.634,5 Dec 2013 02:31:36.381,567.747
14,5 Dec 2013 04:06:36.784,5 Dec 2013 04:21:08.456,871.672
15,5 Dec 2013 05:53:40.045,5 Dec 2013 06:07:05.689,805.644
16,6 Dec 2013 01:32:38.287,6 Dec 2013 01:38:01.128,322.841
17,6 Dec 2013 03:16:01.709,6 Dec 2013 03:27:09.960,668.250
18,7 Dec 2013 00:36:32.644,7 Dec 2013 00:49:29.692,777.048
19,7 Dec 2013 02:22:47.240,7 Dec 2013 02:35:34.255,767.015
20,7 Dec 2013 04:04:23.293,7 Dec 2013 04:10:51.610,388.317
21,7 Dec 2013 07:20:52.889,7 Dec 2013 07:27:41.282,408.393
22,7 Dec 2013 08:59:01.554,7 Dec 2013 09:10:05.531,663.978
23,7 Dec 2013 10:39:54.880,7 Dec 2013 10:53:08.298,793.418
24,7 Dec 2013 12:23:34.636,7 Dec 2013 12:34:55.328,680.692
25,7 Dec 2013 21:54:42.043,7 Dec 2013 21:57:56.203,194.160

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 01:00:00.000,3 Dec 2013 01:06:56.879,416.879
2,3 Dec 2013 02:32:52.274,3 Dec 2013 02:45:05.370,733.096
3,3 Dec 2013 04:12:15.841,3 Dec 2013 04:22:32.057,616.216
4,3 Dec 2013 05:49:54.316,3 Dec 2013 06:01:31.713,697.397
5,3 Dec 2013 07:27:45.640,3 Dec 2013 07:42:10.792,865.151
6,3 Dec 2013 09:07:41.715,3 Dec 2013 09:23:52.437,970.722
7,3 Dec 2013 10:50:10.880,3 Dec 2013 11:07:02.320,1011.439
8,3 Dec 2013 12:37:14.065,3 Dec 2013 12:46:46.936,572.871
9,3 Dec 2013 20:28:43.597,3 Dec 2013 20:36:35.948,472.351
10,4 Dec 2013 03:03:55.304,4 Dec 2013 03:12:38.888,523.584
11,4 Dec 2013 04:39:47.747,4 Dec 2013 04:54:19.933,872.186
12,4 Dec 2013 06:19:27.851,4 Dec 2013 06:36:43.974,1036.123
13,4 Dec 2013 08:06:39.156,4 Dec 2013 08:23:12.697,993.541
14,4 Dec 2013 09:55:03.901,4 Dec 2013 10:03:56.791,532.890
