"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 07:43:11.084,3 Dec 2013 07:58:49.651,938.566
2,3 Dec 2013 09:29:17.015,3 Dec 2013 09:46:36.441,1039.426
3,3 Dec 2013 11:14:53.586,3 Dec 2013 11:30:57.842,964.256
4,3 Dec 2013 12:55:09.174,3 Dec 2013 13:10:14.916,905.742
5,3 Dec 2013 14:35:11.395,3 Dec 2013 14:48:53.017,821.621
6,3 Dec 2013 16:15:02.768,3 Dec 2013 16:27:58.164,775.396
7,3 Dec 2013 17:55:09.399,3 Dec 2013 18:08:09.955,780.556
8,3 Dec 2013 19:36:09.476,3 Dec 2013 19:49:29.306,799.830
9,4 Dec 2013 05:01:20.190,4 Dec 2013 05:16:40.135,919.944
10,4 Dec 2013 06:44:25.304,4 Dec 2013 07:00:41.159,975.854
11,4 Dec 2013 08:25:36.365,4 Dec 2013 08:41:27.429,951.064
12,4 Dec 2013 10:05:52.654,4 Dec 2013 10:21:19.830,927.176
13,4 Dec 2013 11:45:28.921,4 Dec 2013 12:00:58.782,929.861
14,4 Dec 2013 13:25:02.684,4 Dec 2013 13:40:59.413,956.729
15,4 Dec 2013 15:05:25.569,4 Dec 2013 15:21:37.440,971.871
16,4 Dec 2013 16:50:21.655,4 Dec 2013 17:06:57.009,995.353
17,5 Dec 2013 07:22:08.249,5 Dec 2013 07:29:02.667,414.417
18,5 Dec 2013 08:58:51.137,5 Dec 2013 09:10:18.372,687.236
19,5 Dec 2013 10:36:21.746,5 Dec 2013 10:51:08.279,886.532
20,5 Dec 2013 12:21:02.083,5 Dec 2013 12:38:16.714,1034.632
21,5 Dec 2013 14:08:59.913,5 Dec 2013 14:25:30.747,990.834
22,5 Dec 2013 15:59:20.542,5 Dec 2013 16:07:22.826,482.284
23,6 Dec 2013 07:59:05.581,6 Dec 2013 08:06:06.168,420.587
24,6 Dec 2013 09:41:25.128,6 Dec 2013 09:57:23.961,958.833
25,6 Dec 2013 11:28:35.893,6 Dec 2013 11:45:16.413,1000.520
26,6 Dec 2013 13:17:21.406,6 Dec 2013 13:30:54.119,812.713
27,7 Dec 2013 07:02:09.631,7 Dec 2013 07:16:49.881,880.250
28,7 Dec 2013 08:47:53.896,7 Dec 2013 09:05:03.974,1030.078
29,7 Dec 2013 10:35:54.668,7 Dec 2013 10:52:50.365,1015.697
30,7 Dec 2013 12:21:06.197,7 Dec 2013 12:33:49.065,762.868
31,7 Dec 2013 14:03:21.201,7 Dec 2013 14:09:23.735,362.534
32,8 Dec 2013 04:21:42.135,8 Dec 2013 04:35:36.545,834.410
33,8 Dec 2013 06:06:04.783,8 Dec 2013 06:23:17.306,1032.523
34,8 Dec 2013 07:50:12.796,8 Dec 2013 08:06:22.404,969.608
35,8 Dec 2013 09:30:35.700,8 Dec 2013 09:46:22.917,947.218
36,8 Dec 2013 11:10:30.012,8 Dec 2013 11:25:43.071,913.059
37,8 Dec 2013 12:50:10.360,8 Dec 2013 13:05:18.464,908.104
38,8 Dec 2013 14:30:10.937,8 Dec 2013 14:45:44.232,933.295
39,8 Dec 2013 16:11:07.682,8 Dec 2013 16:27:10.136,962.454
40,8 Dec 2013 17:59:20.248,8 Dec 2013 18:06:29.455,429.207
41,9 Dec 2013 01:40:00.468,9 Dec 2013 01:52:39.044,758.575

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 07:17:37.815,3 Dec 2013 07:31:35.797,837.982
2,3 Dec 2013 09:02:22.670,3 Dec 2013 09:19:39.200,1036.530
3,3 Dec 2013 10:49:48.410,3 Dec 2013 11:05:54.986,966.576
4,3 Dec 2013 12:30:06.309,3 Dec 2013 12:45:31.931,925.622
5,3 Dec 2013 14:10:12.270,3 Dec 2013 14:24:13.369,841.100
6,3 Dec 2013 15:50:04.961,3 Dec 2013 16:03:06.432,781.471
7,3 Dec 2013 17:30:04.107,3 Dec 2013 17:43:00.226,776.119
8,3 Dec 2013 19:10:47.836,3 Dec 2013 19:24:03.935,796.099
9,3 Dec 2013 20:56:34.713,3 Dec 2013 21:02:15.031,340.318
10,4 Dec 2013 04:36:26.632,4 Dec 2013 04:49:25.815,779.184
11,4 Dec 2013 06:18:58.446,4 Dec 2013 06:35:18.267,979.821
12,4 Dec 2013 08:00:23.974,4 Dec 2013 08:16:22.174,958.200
13,4 Dec 2013 09:40:53.233,4 Dec 2013 09:56:24.704,931.472
14,4 Dec 2013 11:20:36.977,4 Dec 2013 11:36:03.043,926.066
15,4 Dec 2013 13:00:06.646,4 Dec 2013 13:15:56.087,949.441
16,4 Dec 2013 14:40:12.685,4 Dec 2013 14:56:24.038,971.353
17,4 Dec 2013 16:23:33.056,4 Dec 2013 16:40:38.155,1025.100
18,4 Dec 2013 18:12:28.112,4 Dec 2013 18:22:23.685,595.573
19,5 Dec 2013 06:57:59.411,5 Dec 2013 07:03:37.144,337.733
20,5 Dec 2013 08:34:38.075,5 Dec 2013 08:45:02.312,624.237
21,5 Dec 2013 10:11:51.687,5 Dec 2013 10:25:57.845,846.158
22,5 Dec 2013 11:54:05.083,5 Dec 2013 12:11:15.023,1029.940
23,5 Dec 2013 13:41:59.798,5 Dec 2013 13:58:55.958,1016.160
24,5 Dec 2013 15:30:51.953,5 Dec 2013 15:43:06.781,734.828
25,6 Dec 2013 09:15:03.084,6 Dec 2013 09:30:12.357,909.273
26,6 Dec 2013 11:01:39.070,6 Dec 2013 11:18:24.844,1005.774
27,6 Dec 2013 12:49:54.586,6 Dec 2013 13:04:55.259,900.673
28,7 Dec 2013 06:36:42.306,7 Dec 2013 06:49:19.158,756.852
29,7 Dec 2013 08:21:06.302,7 Dec 2013 08:38:04.742,1018.439
30,7 Dec 2013 10:08:50.001,7 Dec 2013 10:25:58.874,1028.873
31,7 Dec 2013 11:55:47.451,7 Dec 2013 12:09:32.212,824.761
32,7 Dec 2013 13:37:32.360,7 Dec 2013 13:45:48.431,496.072
33,8 Dec 2013 03:57:14.101,8 Dec 2013 04:07:48.457,634.356
34,8 Dec 2013 05:39:22.691,8 Dec 2013 05:56:29.842,1027.151
35,8 Dec 2013 07:25:02.136,8 Dec 2013 07:41:09.669,967.533
36,8 Dec 2013 09:05:32.857,8 Dec 2013 09:21:28.820,955.962
37,8 Dec 2013 10:45:33.654,8 Dec 2013 11:00:53.605,919.952
38,8 Dec 2013 12:25:14.979,8 Dec 2013 12:40:20.755,905.776
39,8 Dec 2013 14:05:06.665,8 Dec 2013 14:20:32.223,925.558
40,8 Dec 2013 15:45:47.021,8 Dec 2013 16:01:43.047,956.026
41,8 Dec 2013 17:30:43.886,8 Dec 2013 17:43:16.828,752.942
42,9 Dec 2013 01:16:57.846,9 Dec 2013 01:24:01.972,424.126

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 06:52:52.145,3 Dec 2013 07:03:49.941,657.796
2,3 Dec 2013 08:35:40.260,3 Dec 2013 08:52:44.655,1024.395
3,3 Dec 2013 10:23:23.981,3 Dec 2013 10:40:43.012,1039.031
4,3 Dec 2013 12:05:02.672,3 Dec 2013 12:20:45.404,942.732
5,3 Dec 2013 13:45:12.205,3 Dec 2013 13:59:34.534,862.329
6,3 Dec 2013 15:25:07.432,3 Dec 2013 15:38:18.728,791.295
7,3 Dec 2013 17:05:01.678,3 Dec 2013 17:17:54.970,773.291
8,3 Dec 2013 18:45:30.820,3 Dec 2013 18:58:42.065,791.245
9,3 Dec 2013 20:27:31.405,3 Dec 2013 20:39:40.674,729.269
10,4 Dec 2013 04:12:54.131,4 Dec 2013 04:21:07.189,493.058
11,4 Dec 2013 05:53:05.662,4 Dec 2013 06:09:50.694,1005.032
12,4 Dec 2013 07:35:08.039,4 Dec 2013 07:51:12.938,964.898
13,4 Dec 2013 09:15:50.856,4 Dec 2013 09:31:28.065,937.209
14,4 Dec 2013 10:55:44.040,4 Dec 2013 11:11:08.347,924.307
15,4 Dec 2013 12:35:12.912,4 Dec 2013 12:50:55.005,942.093
16,4 Dec 2013 14:15:04.975,4 Dec 2013 14:31:13.299,968.324
17,4 Dec 2013 15:56:45.768,4 Dec 2013 16:13:58.450,1032.682
18,4 Dec 2013 17:44:31.509,4 Dec 2013 17:58:06.292,814.783
19,5 Dec 2013 06:33:51.673,5 Dec 2013 06:38:06.336,254.664
20,5 Dec 2013 08:10:27.104,5 Dec 2013 08:19:44.565,557.461
21,5 Dec 2013 09:47:27.093,5 Dec 2013 10:00:46.059,798.965
22,5 Dec 2013 11:27:12.765,5 Dec 2013 11:44:10.763,1017.997
23,5 Dec 2013 13:15:00.565,5 Dec 2013 13:32:09.579,1029.015
24,5 Dec 2013 15:03:17.398,5 Dec 2013 15:17:44.925,867.526
25,6 Dec 2013 08:49:00.966,6 Dec 2013 09:02:47.914,826.949
26,6 Dec 2013 10:34:46.780,6 Dec 2013 10:51:28.543,1001.764
27,6 Dec 2013 12:22:41.708,6 Dec 2013 12:38:35.420,953.712
28,6 Dec 2013 14:14:25.533,6 Dec 2013 14:20:26.220,360.687
29,7 Dec 2013 06:12:13.366,7 Dec 2013 06:21:02.003,528.636
