"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 01:17:19.268,23.979,1.090021,-139.918,-117.713947,-115.010980,-26.330002,8000.000,-95.3609,-86.3300,4.999728e-001
3 Dec 2013 01:18:19.000,23.979,1.090021,-139.000,-116.795401,-115.555469,-25.955945,8000.000,-94.9868,-85.9559,4.999716e-001
3 Dec 2013 01:19:19.000,23.979,1.090019,-138.015,-115.810874,-114.966497,-24.382446,8000.000,-93.4133,-84.3824,4.999659e-001
3 Dec 2013 01:20:19.000,23.979,1.090018,-136.986,-114.781538,-113.049873,-21.436487,8000.000,-90.4674,-81.4365,4.999522e-001
3 Dec 2013 01:21:19.000,23.979,1.090015,-135.954,-113.750283,-109.785190,-17.140549,8000.000,-86.1714,-77.1405,4.999216e-001
3 Dec 2013 01:22:19.000,23.979,1.090012,-135.008,-112.803647,-105.587897,-11.996620,8000.000,-81.0275,-71.9966,4.998582e-001
3 Dec 2013 01:23:19.000,23.979,1.090007,-134.287,-112.083177,-101.610385,-7.298638,8000.000,-76.3295,-67.2986,4.997565e-001
3 Dec 2013 01:24:19.000,23.979,1.090001,-133.960,-111.755346,-99.571303,-4.931725,8000.000,-73.9626,-64.9317,4.996802e-001
3 Dec 2013 01:25:19.000,23.979,1.089995,-134.122,-111.917595,-100.591962,-6.114633,8000.000,-75.1455,-66.1146,4.997209e-001
3 Dec 2013 01:26:19.000,23.979,1.089990,-134.724,-112.519670,-104.086950,-10.211695,8000.000,-79.2426,-70.2117,4.998259e-001
3 Dec 2013 01:27:19.000,23.979,1.089986,-135.610,-113.406157,-108.372346,-15.383578,8000.000,-84.4145,-75.3836,4.999040e-001
3 Dec 2013 01:28:19.000,23.979,1.089983,-136.624,-114.420094,-112.034011,-20.059180,8000.000,-89.0901,-80.0592,4.999440e-001
3 Dec 2013 01:29:19.000,23.979,1.089981,-137.660,-115.456082,-114.427563,-23.488721,8000.000,-92.5196,-83.4887,4.999622e-001
3 Dec 2013 01:30:19.000,23.979,1.089980,-138.663,-116.458314,-115.459287,-25.522677,8000.000,-94.5536,-85.5227,4.999701e-001
3 Dec 2013 01:31:19.000,23.979,1.089979,-139.607,-117.402475,-115.281363,-26.288913,8000.000,-95.3198,-86.2889,4.999726e-001
3 Dec 2013 01:31:39.810,23.979,1.089979,-139.919,-117.714684,-114.977105,-26.296865,8000.000,-95.3278,-86.2969,4.999727e-001
3 Dec 2013 02:57:53.496,23.979,1.090017,-139.922,-117.718093,-114.865838,-26.189007,8000.000,-95.2199,-86.1890,4.999723e-001
3 Dec 2013 02:58:53.000,23.979,1.090015,-139.217,-117.012583,-115.370080,-25.987739,8000.000,-95.0186,-85.9877,4.999717e-001
3 Dec 2013 02:59:53.000,23.979,1.090013,-138.536,-116.331511,-115.264988,-25.201575,8000.000,-94.2325,-85.2016,4.999690e-001
3 Dec 2013 03:00:53.000,23.979,1.090011,-137.927,-115.723281,-114.679321,-24.007677,8000.000,-93.0386,-84.0077,4.999644e-001
3 Dec 2013 03:01:53.000,23.979,1.090007,-137.447,-115.242695,-113.887343,-22.735114,8000.000,-91.7660,-82.7351,4.999588e-001
3 Dec 2013 03:02:53.000,23.979,1.090003,-137.152,-114.947805,-113.256449,-21.809330,8000.000,-90.8402,-81.8093,4.999542e-001
3 Dec 2013 03:03:53.000,23.979,1.089999,-137.086,-114.882096,-113.099327,-21.586499,8000.000,-90.6174,-81.5865,4.999530e-001
3 Dec 2013 03:04:53.000,23.979,1.089995,-137.260,-115.056120,-113.496271,-22.157467,8000.000,-91.1884,-82.1575,4.999560e-001
3 Dec 2013 03:05:53.000,23.979,1.089991,-137.647,-115.442425,-114.243436,-23.290936,8000.000,-92.3218,-83.2909,4.999614e-001
3 Dec 2013 03:06:53.000,23.979,1.089988,-138.192,-115.988253,-114.980064,-24.573393,8000.000,-93.6043,-84.5734,4.999667e-001
3 Dec 2013 03:07:53.000,23.979,1.089986,-138.840,-116.635297,-115.369690,-25.610063,8000.000,-94.6410,-85.6101,4.999704e-001
3 Dec 2013 03:08:53.000,23.979,1.089984,-139.538,-117.333863,-115.201944,-26.140883,8000.000,-95.1718,-86.1409,4.999722e-001
3 Dec 2013 03:09:25.075,23.979,1.089983,-139.920,-117.715394,-114.852226,-26.172695,8000.000,-95.2036,-86.1727,4.999723e-001
3 Dec 2013 04:36:47.944,23.979,1.090015,-139.922,-117.718239,-114.822584,-26.145899,8000.000,-95.1768,-86.1459,4.999722e-001
3 Dec 2013 04:37:47.000,23.979,1.090013,-139.312,-117.107906,-115.293031,-26.006013,8000.000,-95.0369,-86.0060,4.999717e-001
3 Dec 2013 04:38:47.000,23.979,1.090011,-138.751,-116.546306,-115.313340,-25.464722,8000.000,-94.4956,-85.4647,4.999699e-001
3 Dec 2013 04:39:47.000,23.979,1.090008,-138.289,-116.084973,-115.034191,-24.724240,8000.000,-93.7551,-84.7242,4.999672e-001
3 Dec 2013 04:40:47.000,23.979,1.090004,-137.973,-115.769021,-114.688776,-24.062872,8000.000,-93.0938,-84.0629,4.999647e-001
3 Dec 2013 04:41:47.000,23.979,1.090001,-137.841,-115.636366,-114.506051,-23.747492,8000.000,-92.7784,-83.7475,4.999634e-001
3 Dec 2013 04:42:47.000,23.979,1.089997,-137.909,-115.704879,-114.602366,-23.912320,8000.000,-92.9432,-83.9123,4.999640e-001
3 Dec 2013 04:43:47.000,23.979,1.089993,-138.169,-115.965199,-114.916094,-24.486369,8000.000,-93.5173,-84.4864,4.999663e-001
3 Dec 2013 04:44:47.000,23.979,1.089990,-138.589,-116.384587,-115.243027,-25.232690,8000.000,-94.2636,-85.2327,4.999691e-001
3 Dec 2013 04:45:47.000,23.979,1.089987,-139.123,-116.918848,-115.340401,-25.864325,8000.000,-94.8952,-85.8643,4.999713e-001
3 Dec 2013 04:46:47.000,23.979,1.089985,-139.729,-117.524460,-115.018399,-26.147934,8000.000,-95.1788,-86.1479,4.999722e-001
3 Dec 2013 04:47:05.305,23.979,1.089985,-139.922,-117.717699,-114.818877,-26.141652,8000.000,-95.1726,-86.1417,4.999722e-001
3 Dec 2013 06:14:14.928,23.979,1.090018,-139.920,-117.715757,-114.884645,-26.205478,8000.000,-95.2364,-86.2055,4.999724e-001
3 Dec 2013 06:15:14.000,23.979,1.090017,-139.163,-116.958699,-115.402857,-25.966632,8000.000,-94.9975,-85.9666,4.999716e-001
