"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 06:00:31.451,3 Dec 2013 06:10:18.684,587.233
2,3 Dec 2013 07:38:59.855,3 Dec 2013 07:54:59.949,960.094
3,3 Dec 2013 09:26:56.797,3 Dec 2013 09:38:21.622,684.825
4,3 Dec 2013 11:11:34.168,3 Dec 2013 11:23:47.000,732.832
5,3 Dec 2013 12:48:50.964,3 Dec 2013 13:03:31.708,880.745
6,3 Dec 2013 14:26:41.104,3 Dec 2013 14:41:57.713,916.609
7,3 Dec 2013 16:04:57.432,3 Dec 2013 16:20:21.949,924.517
8,3 Dec 2013 17:43:56.244,3 Dec 2013 17:59:27.332,931.088
9,3 Dec 2013 19:23:52.629,3 Dec 2013 19:39:28.493,935.864
10,3 Dec 2013 21:05:59.676,3 Dec 2013 21:17:20.842,681.166
11,4 Dec 2013 04:45:35.283,4 Dec 2013 05:01:14.272,938.989
12,4 Dec 2013 06:28:51.574,4 Dec 2013 06:42:11.704,800.131
13,4 Dec 2013 08:09:02.035,4 Dec 2013 08:22:55.860,833.825
14,4 Dec 2013 09:48:13.011,4 Dec 2013 10:02:29.710,856.699
15,4 Dec 2013 11:26:59.334,4 Dec 2013 11:41:10.194,850.860
16,4 Dec 2013 13:06:07.155,4 Dec 2013 13:19:26.829,799.674
17,4 Dec 2013 14:46:41.873,4 Dec 2013 14:57:35.775,653.901
18,4 Dec 2013 16:29:03.039,4 Dec 2013 16:42:34.713,811.674
19,4 Dec 2013 18:11:16.686,4 Dec 2013 18:26:28.831,912.145
20,5 Dec 2013 01:56:51.325,5 Dec 2013 02:02:47.076,355.751
21,5 Dec 2013 03:34:50.769,5 Dec 2013 03:45:14.075,623.305
22,5 Dec 2013 05:13:22.277,5 Dec 2013 05:25:16.681,714.404
23,5 Dec 2013 06:51:11.996,5 Dec 2013 07:04:09.456,777.460
24,5 Dec 2013 08:28:16.070,5 Dec 2013 08:42:27.313,851.243
25,5 Dec 2013 10:05:15.335,5 Dec 2013 10:20:24.907,909.572
26,5 Dec 2013 11:46:22.758,5 Dec 2013 12:01:44.667,921.909
27,5 Dec 2013 13:34:03.700,5 Dec 2013 13:48:24.219,860.519
28,5 Dec 2013 15:18:34.144,5 Dec 2013 15:34:47.342,973.198
29,5 Dec 2013 17:05:30.868,5 Dec 2013 17:11:46.875,376.007
30,6 Dec 2013 08:54:36.279,6 Dec 2013 09:10:42.257,965.978
31,6 Dec 2013 10:40:17.821,6 Dec 2013 10:55:40.820,923.000
32,6 Dec 2013 12:26:44.001,6 Dec 2013 12:42:39.352,955.352
33,6 Dec 2013 14:11:46.344,6 Dec 2013 14:26:35.118,888.774
34,7 Dec 2013 06:05:24.182,7 Dec 2013 06:18:45.338,801.156
35,7 Dec 2013 07:47:10.816,7 Dec 2013 08:02:59.630,948.813
36,7 Dec 2013 09:34:58.853,7 Dec 2013 09:48:22.569,803.716
37,7 Dec 2013 11:20:37.011,7 Dec 2013 11:36:17.890,940.879
38,7 Dec 2013 12:59:01.439,7 Dec 2013 13:14:05.525,904.085
39,7 Dec 2013 14:37:02.287,7 Dec 2013 14:51:01.638,839.351
40,7 Dec 2013 16:15:24.087,7 Dec 2013 16:28:11.519,767.433
41,7 Dec 2013 17:54:25.275,7 Dec 2013 18:06:09.734,704.459
42,7 Dec 2013 19:34:43.540,7 Dec 2013 19:44:44.378,600.839
43,8 Dec 2013 03:18:23.220,8 Dec 2013 03:24:01.895,338.675
44,8 Dec 2013 04:53:40.039,8 Dec 2013 05:09:36.348,956.309
45,8 Dec 2013 06:41:56.872,8 Dec 2013 06:50:31.685,514.813
46,8 Dec 2013 08:21:53.009,8 Dec 2013 08:33:20.532,687.523
47,8 Dec 2013 10:00:03.327,8 Dec 2013 10:13:35.784,812.457
48,8 Dec 2013 11:38:22.203,8 Dec 2013 11:52:36.275,854.071
49,8 Dec 2013 13:17:09.304,8 Dec 2013 13:31:23.863,854.559
50,8 Dec 2013 14:56:54.232,8 Dec 2013 15:10:42.165,827.933
51,8 Dec 2013 16:37:47.876,8 Dec 2013 16:52:06.314,858.438
52,8 Dec 2013 18:19:43.254,8 Dec 2013 18:33:11.757,808.503
53,9 Dec 2013 02:00:12.109,9 Dec 2013 02:15:09.933,897.825

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 07:13:15.412,3 Dec 2013 07:29:16.141,960.729
2,3 Dec 2013 08:59:24.391,3 Dec 2013 09:12:14.338,769.947
3,3 Dec 2013 10:47:27.723,3 Dec 2013 10:58:22.633,654.911
4,3 Dec 2013 12:24:27.348,3 Dec 2013 12:38:46.947,859.599
5,3 Dec 2013 14:02:11.453,3 Dec 2013 14:17:23.716,912.263
6,3 Dec 2013 15:40:20.146,3 Dec 2013 15:55:43.205,923.059
7,3 Dec 2013 17:19:06.526,3 Dec 2013 17:34:35.872,929.346
8,3 Dec 2013 18:58:47.815,3 Dec 2013 19:14:23.164,935.348
9,3 Dec 2013 20:39:46.173,3 Dec 2013 20:54:01.316,855.143
10,4 Dec 2013 04:21:04.831,4 Dec 2013 04:35:34.401,869.570
11,4 Dec 2013 06:03:36.105,4 Dec 2013 06:16:51.417,795.312
12,4 Dec 2013 07:44:06.253,4 Dec 2013 07:57:51.321,825.069
13,4 Dec 2013 09:23:29.046,4 Dec 2013 09:37:42.380,853.333
14,4 Dec 2013 11:02:17.834,4 Dec 2013 11:16:33.385,855.552
15,4 Dec 2013 12:41:14.984,4 Dec 2013 12:54:53.628,818.645
16,4 Dec 2013 14:21:20.551,4 Dec 2013 14:33:04.402,703.851
17,4 Dec 2013 16:03:37.316,4 Dec 2013 16:15:00.134,682.818
18,4 Dec 2013 17:45:31.304,4 Dec 2013 18:01:28.132,956.827
19,5 Dec 2013 01:33:24.716,5 Dec 2013 01:35:50.712,145.996
20,5 Dec 2013 03:10:11.951,5 Dec 2013 03:19:56.390,584.439
21,5 Dec 2013 04:48:47.070,5 Dec 2013 05:00:24.293,697.224
22,5 Dec 2013 06:26:49.536,5 Dec 2013 06:39:30.623,761.086
23,5 Dec 2013 08:04:02.731,5 Dec 2013 08:17:54.900,832.169
24,5 Dec 2013 09:40:57.536,5 Dec 2013 09:55:57.553,900.017
25,5 Dec 2013 11:19:33.667,5 Dec 2013 11:35:32.879,959.212
26,5 Dec 2013 13:07:23.982,5 Dec 2013 13:21:25.551,841.569
27,5 Dec 2013 14:52:36.003,5 Dec 2013 15:08:42.910,966.907
28,5 Dec 2013 16:37:28.577,5 Dec 2013 16:49:25.985,717.408
29,6 Dec 2013 08:29:10.077,6 Dec 2013 08:44:23.787,913.710
30,6 Dec 2013 10:13:29.655,6 Dec 2013 10:29:17.025,947.369
31,6 Dec 2013 12:00:22.861,6 Dec 2013 12:15:52.802,929.941
32,6 Dec 2013 13:45:21.475,6 Dec 2013 14:01:17.118,955.644
33,7 Dec 2013 05:42:03.353,7 Dec 2013 05:51:39.652,576.300
34,7 Dec 2013 07:20:54.102,7 Dec 2013 07:37:05.076,970.974
35,7 Dec 2013 09:07:58.132,7 Dec 2013 09:21:35.804,817.672
36,7 Dec 2013 10:54:28.365,7 Dec 2013 11:09:43.478,915.113
37,7 Dec 2013 12:34:34.703,7 Dec 2013 12:49:46.428,911.725
38,7 Dec 2013 14:12:30.294,7 Dec 2013 14:26:48.500,858.206
39,7 Dec 2013 15:50:46.061,7 Dec 2013 16:03:50.143,784.083
40,7 Dec 2013 17:29:34.498,7 Dec 2013 17:41:35.442,720.944
41,7 Dec 2013 19:09:28.907,7 Dec 2013 19:20:04.964,636.058
42,7 Dec 2013 20:51:34.557,7 Dec 2013 20:58:16.319,401.762
43,8 Dec 2013 04:28:21.346,8 Dec 2013 04:44:01.959,940.613
44,8 Dec 2013 06:13:40.994,8 Dec 2013 06:25:29.704,708.711
45,8 Dec 2013 07:57:21.989,8 Dec 2013 08:07:55.478,633.489
46,8 Dec 2013 09:35:30.236,8 Dec 2013 09:48:41.864,791.628
47,8 Dec 2013 11:13:45.932,8 Dec 2013 11:27:54.426,848.494
48,8 Dec 2013 12:52:23.219,8 Dec 2013 13:06:40.541,857.322
49,8 Dec 2013 14:31:51.307,8 Dec 2013 14:45:47.780,836.473
50,8 Dec 2013 16:12:29.613,8 Dec 2013 16:25:51.610,801.998
51,8 Dec 2013 17:53:47.971,8 Dec 2013 18:09:02.963,914.992
52,9 Dec 2013 01:36:25.005,9 Dec 2013 01:49:17.614,772.608

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 06:48:07.955,3 Dec 2013 07:03:23.529,915.574
2,3 Dec 2013 08:32:07.870,3 Dec 2013 08:46:23.562,855.692
3,3 Dec 2013 10:21:31.136,3 Dec 2013 10:32:05.846,634.710
4,3 Dec 2013 12:00:06.013,3 Dec 2013 12:13:55.981,829.968
5,3 Dec 2013 13:37:43.207,3 Dec 2013 13:52:48.790,905.584
6,3 Dec 2013 15:15:45.207,3 Dec 2013 15:31:06.673,921.466
7,3 Dec 2013 16:54:20.316,3 Dec 2013 17:09:47.956,927.640
8,3 Dec 2013 18:33:46.818,3 Dec 2013 18:49:21.056,934.238
9,3 Dec 2013 20:14:13.576,3 Dec 2013 20:29:41.265,927.690
