"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 01:16:50.090,23.979,1.090024,-139.657,-117.452953,-117.879766,-28.937795,8000.000,-97.9687,-88.9378,4.999798e-001
3 Dec 2013 01:17:50.000,23.979,1.090024,-138.575,-116.370970,-118.496492,-28.472538,8000.000,-97.5034,-88.4725,4.999787e-001
3 Dec 2013 01:18:50.000,23.979,1.090023,-137.351,-115.147248,-117.472275,-26.224600,8000.000,-95.2555,-86.2246,4.999724e-001
3 Dec 2013 01:19:50.000,23.979,1.090022,-135.961,-113.756623,-114.078310,-21.440009,8000.000,-90.4709,-81.4400,4.999522e-001
3 Dec 2013 01:20:50.000,23.979,1.090021,-134.381,-112.176986,-107.299314,-13.081377,8000.000,-82.1123,-73.0814,4.998749e-001
3 Dec 2013 01:21:50.000,23.979,1.090019,-132.626,-110.421329,-96.008550,-0.034955,8000.000,-69.0659,-60.0350,4.994381e-001
3 Dec 2013 01:22:50.000,23.979,1.090014,-130.841,-108.636443,-80.300194,17.458287,8000.000,-51.5726,-42.5417,4.957895e-001
3 Dec 2013 01:23:50.000,23.979,1.090006,-129.516,-107.311545,-65.746324,33.337055,8000.000,-35.6938,-26.6629,4.738202e-001
3 Dec 2013 01:24:50.000,23.979,1.089995,-129.419,-107.214563,-64.574977,34.605384,8000.000,-34.4255,-25.3946,4.697116e-001
3 Dec 2013 01:25:50.000,23.979,1.089987,-130.625,-108.420298,-78.080978,19.893649,8000.000,-49.1373,-40.1064,4.944269e-001
3 Dec 2013 01:26:50.000,23.979,1.089982,-132.389,-110.184675,-94.150563,2.059686,8000.000,-66.9712,-57.9403,4.992848e-001
3 Dec 2013 01:27:50.000,23.979,1.089979,-134.164,-111.960150,-106.091459,-11.656685,8000.000,-80.6876,-71.6567,4.998526e-001
3 Dec 2013 01:28:50.000,23.979,1.089978,-135.772,-113.567940,-113.400034,-20.573049,8000.000,-89.6039,-80.5730,4.999472e-001
3 Dec 2013 01:29:50.000,23.979,1.089977,-137.189,-114.985233,-117.164183,-25.754492,8000.000,-94.7854,-85.7545,4.999709e-001
3 Dec 2013 01:30:50.000,23.979,1.089976,-138.436,-116.232058,-118.435992,-28.273126,8000.000,-97.3040,-88.2731,4.999782e-001
3 Dec 2013 01:31:50.000,23.979,1.089976,-139.539,-117.335200,-117.979499,-28.919775,8000.000,-97.9507,-88.9198,4.999798e-001
3 Dec 2013 01:31:56.875,23.979,1.089976,-139.658,-117.453552,-117.842292,-28.900920,8000.000,-97.9318,-88.9009,4.999798e-001
3 Dec 2013 02:54:56.198,23.979,1.090025,-139.660,-117.455482,-117.733234,-28.793792,8000.000,-97.8247,-88.7938,4.999795e-001
3 Dec 2013 02:55:56.000,23.979,1.090025,-138.523,-116.318752,-118.327540,-28.251368,8000.000,-97.2823,-88.2514,4.999782e-001
3 Dec 2013 02:56:56.000,23.979,1.090025,-137.211,-115.006675,-117.050063,-25.661813,8000.000,-94.6927,-85.6618,4.999706e-001
3 Dec 2013 02:57:56.000,23.979,1.090025,-135.675,-113.471175,-112.865502,-19.941752,8000.000,-88.9727,-79.9418,4.999432e-001
3 Dec 2013 02:58:56.000,23.979,1.090024,-133.843,-111.639118,-104.002532,-9.246725,8000.000,-78.2776,-69.2467,4.998054e-001
3 Dec 2013 02:59:56.000,23.979,1.090023,-131.620,-109.416006,-87.372295,9.606623,8000.000,-59.4243,-50.3934,4.982949e-001
