"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6211-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6211-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6211-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 06:00:31.451,23.979,1.090014,-139.584,-117.379999,-118.083067,-29.068142,8000.000,-98.0990,-89.0681,4.999801e-001
3 Dec 2013 06:01:31.000,23.979,1.090012,-138.995,-116.791041,-118.552845,-28.948961,8000.000,-97.9799,-88.9490,4.999799e-001
3 Dec 2013 06:02:31.000,23.979,1.090010,-138.472,-116.267320,-118.615438,-28.487834,8000.000,-97.5187,-88.4878,4.999788e-001
3 Dec 2013 06:03:31.000,23.979,1.090007,-138.060,-115.855558,-118.429918,-27.890552,8000.000,-96.9215,-87.8906,4.999773e-001
3 Dec 2013 06:04:31.000,23.979,1.090003,-137.803,-115.598573,-118.209196,-27.412845,8000.000,-96.4437,-87.4128,4.999760e-001
3 Dec 2013 06:05:31.000,23.979,1.089999,-137.733,-115.528467,-118.134645,-27.268188,8000.000,-96.2991,-87.2682,4.999756e-001
3 Dec 2013 06:06:31.000,23.979,1.089996,-137.859,-115.655221,-118.263732,-27.524028,8000.000,-96.5549,-87.5240,4.999763e-001
3 Dec 2013 06:07:31.000,23.979,1.089992,-138.167,-115.962676,-118.496136,-28.063888,8000.000,-97.0948,-88.0639,4.999777e-001
3 Dec 2013 06:08:31.000,23.979,1.089989,-138.619,-116.414929,-118.628921,-28.648925,8000.000,-97.6798,-88.6489,4.999792e-001
3 Dec 2013 06:09:31.000,23.979,1.089987,-139.173,-116.968423,-118.452568,-29.026067,8000.000,-98.0570,-89.0261,4.999800e-001
3 Dec 2013 06:10:18.684,23.979,1.089985,-139.657,-117.453219,-117.991406,-29.049701,8000.000,-98.0806,-89.0497,4.999801e-001
3 Dec 2013 07:38:59.855,23.979,1.090023,-139.593,-117.388337,-118.128317,-29.121730,8000.000,-98.1526,-89.1217,4.999803e-001
3 Dec 2013 07:39:59.000,23.979,1.090023,-138.542,-116.337435,-118.689731,-28.632241,8000.000,-97.6631,-88.6322,4.999791e-001
3 Dec 2013 07:40:59.000,23.979,1.090023,-137.335,-115.130577,-117.675087,-26.410740,8000.000,-95.4416,-86.4107,4.999730e-001
3 Dec 2013 07:41:59.000,23.979,1.090022,-135.953,-113.748699,-114.323411,-21.677186,8000.000,-90.7081,-81.6772,4.999535e-001
3 Dec 2013 07:42:59.000,23.979,1.090022,-134.356,-112.152094,-107.493661,-13.250830,8000.000,-82.2817,-73.2508,4.998773e-001
3 Dec 2013 07:43:59.000,23.979,1.090020,-132.512,-110.307685,-95.537819,0.549420,8000.000,-68.4815,-59.4506,4.993990e-001
