"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 04:02:52.854,3 Dec 2013 04:06:10.668,197.814
2,3 Dec 2013 05:43:54.793,3 Dec 2013 06:00:31.602,996.810
3,3 Dec 2013 07:32:04.169,3 Dec 2013 07:44:08.807,724.638
4,3 Dec 2013 13:01:21.714,3 Dec 2013 13:16:37.232,915.518
5,3 Dec 2013 14:43:35.235,3 Dec 2013 14:58:47.555,912.320
6,3 Dec 2013 16:26:45.975,3 Dec 2013 16:39:57.673,791.698
7,3 Dec 2013 18:12:38.480,3 Dec 2013 18:19:44.482,426.002
8,4 Dec 2013 02:56:12.586,4 Dec 2013 02:59:44.412,211.826
9,4 Dec 2013 04:38:04.992,4 Dec 2013 04:50:45.564,760.572
10,4 Dec 2013 06:23:02.154,4 Dec 2013 06:39:59.199,1017.045
11,4 Dec 2013 08:15:50.228,4 Dec 2013 08:18:07.927,137.699
12,4 Dec 2013 13:46:12.019,4 Dec 2013 13:59:49.684,817.664
13,4 Dec 2013 15:27:36.923,4 Dec 2013 15:41:01.321,804.397
14,5 Dec 2013 03:44:26.429,5 Dec 2013 03:52:13.320,466.892
15,5 Dec 2013 05:20:42.764,5 Dec 2013 05:35:17.424,874.661
16,5 Dec 2013 07:02:32.649,5 Dec 2013 07:19:06.538,993.889
17,5 Dec 2013 14:31:44.064,5 Dec 2013 14:43:37.012,712.949
18,5 Dec 2013 16:11:33.422,5 Dec 2013 16:25:40.205,846.783
19,6 Dec 2013 04:29:59.130,6 Dec 2013 04:44:25.494,866.364
20,6 Dec 2013 06:08:00.911,6 Dec 2013 06:23:39.883,938.973
21,6 Dec 2013 07:47:44.937,6 Dec 2013 08:00:24.411,759.474
22,6 Dec 2013 15:17:25.166,6 Dec 2013 15:27:54.376,629.210
23,6 Dec 2013 16:56:01.356,6 Dec 2013 17:10:31.604,870.248
24,7 Dec 2013 03:39:14.643,7 Dec 2013 03:53:39.109,864.465
25,7 Dec 2013 05:17:08.800,7 Dec 2013 05:32:36.671,927.870
26,7 Dec 2013 06:58:21.364,7 Dec 2013 07:08:01.444,580.081
27,7 Dec 2013 16:02:54.634,7 Dec 2013 16:12:26.089,571.455
28,7 Dec 2013 17:40:40.581,7 Dec 2013 17:55:31.577,890.996
29,8 Dec 2013 01:12:21.334,8 Dec 2013 01:22:30.743,609.409
30,8 Dec 2013 02:48:01.607,8 Dec 2013 03:03:00.405,898.798
31,8 Dec 2013 04:26:16.362,8 Dec 2013 04:41:43.638,927.276
32,8 Dec 2013 06:08:04.803,8 Dec 2013 06:17:34.289,569.485
33,8 Dec 2013 16:48:11.634,8 Dec 2013 16:56:44.361,512.727
34,8 Dec 2013 18:25:13.160,8 Dec 2013 18:40:32.117,918.957
35,9 Dec 2013 01:51:38.270,9 Dec 2013 02:06:25.135,886.865
36,9 Dec 2013 03:35:21.691,9 Dec 2013 03:50:43.934,922.243
37,9 Dec 2013 05:16:44.092,9 Dec 2013 05:28:08.084,683.992
38,9 Dec 2013 17:33:32.348,9 Dec 2013 17:40:10.072,397.724
39,9 Dec 2013 19:09:24.311,9 Dec 2013 19:25:17.935,953.624
40,10 Dec 2013 02:30:07.592,10 Dec 2013 02:46:12.424,964.832
41,10 Dec 2013 04:16:53.472,10 Dec 2013 04:31:51.077,897.605

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 01:42:44.742,3 Dec 2013 01:47:47.761,303.019
2,3 Dec 2013 05:17:55.206,3 Dec 2013 05:33:22.665,927.458
3,3 Dec 2013 07:04:04.014,3 Dec 2013 07:19:02.106,898.091
4,3 Dec 2013 12:36:38.514,3 Dec 2013 12:49:23.622,765.107
5,3 Dec 2013 14:18:00.860,3 Dec 2013 14:33:28.124,927.264
6,3 Dec 2013 16:00:48.492,3 Dec 2013 16:14:43.052,834.560
7,3 Dec 2013 17:45:41.782,3 Dec 2013 17:55:07.781,565.999
8,4 Dec 2013 04:11:41.453,4 Dec 2013 04:22:26.033,644.579
9,4 Dec 2013 05:56:38.919,4 Dec 2013 06:13:24.693,1005.774
10,4 Dec 2013 07:44:46.350,4 Dec 2013 07:56:19.850,693.500
11,4 Dec 2013 13:22:48.606,4 Dec 2013 13:31:36.891,528.285
12,4 Dec 2013 15:01:26.046,4 Dec 2013 15:17:02.093,936.047
13,5 Dec 2013 04:56:17.896,5 Dec 2013 05:10:00.588,822.692
14,5 Dec 2013 06:35:58.706,5 Dec 2013 06:52:58.200,1019.494
15,5 Dec 2013 08:26:14.139,5 Dec 2013 08:32:24.758,370.619
16,5 Dec 2013 14:11:52.800,5 Dec 2013 14:12:23.962,31.161
17,5 Dec 2013 15:45:36.164,5 Dec 2013 16:01:28.165,952.001
18,6 Dec 2013 04:05:54.288,6 Dec 2013 04:19:04.605,790.317
19,6 Dec 2013 05:43:19.375,6 Dec 2013 05:59:06.706,947.331
20,6 Dec 2013 07:22:39.958,6 Dec 2013 07:36:26.673,826.715
21,6 Dec 2013 16:30:11.161,6 Dec 2013 16:46:09.953,958.792
22,7 Dec 2013 03:15:18.416,7 Dec 2013 03:28:24.793,786.377
23,7 Dec 2013 04:52:23.991,7 Dec 2013 05:08:08.354,944.364
24,7 Dec 2013 06:32:34.801,7 Dec 2013 06:44:42.247,727.445
25,7 Dec 2013 17:14:54.362,7 Dec 2013 17:30:58.562,964.199
26,8 Dec 2013 00:49:01.467,8 Dec 2013 00:56:54.746,473.279
27,8 Dec 2013 02:23:51.035,8 Dec 2013 02:38:04.052,853.018
28,8 Dec 2013 04:01:28.091,8 Dec 2013 04:17:13.062,944.971
29,8 Dec 2013 05:42:02.383,8 Dec 2013 05:54:08.902,726.519
30,8 Dec 2013 17:59:31.856,8 Dec 2013 18:15:42.685,970.829
31,9 Dec 2013 01:27:07.056,9 Dec 2013 01:38:41.047,693.991
32,9 Dec 2013 03:09:34.707,9 Dec 2013 03:26:07.637,992.930
33,9 Dec 2013 04:51:01.474,9 Dec 2013 05:04:01.544,780.070
34,9 Dec 2013 18:43:51.887,9 Dec 2013 19:00:06.984,975.098
35,10 Dec 2013 02:04:46.002,10 Dec 2013 02:18:56.200,850.198
36,10 Dec 2013 03:49:27.859,10 Dec 2013 04:05:40.357,972.498
37,10 Dec 2013 05:41:14.604,10 Dec 2013 05:51:11.152,596.548

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 01:12:51.234,3 Dec 2013 01:23:30.794,639.560
2,3 Dec 2013 04:52:13.050,3 Dec 2013 05:05:34.253,801.204
3,3 Dec 2013 06:36:52.792,3 Dec 2013 06:53:19.353,986.561
4,3 Dec 2013 12:13:01.718,3 Dec 2013 12:20:23.875,442.158
5,3 Dec 2013 13:52:04.779,3 Dec 2013 14:08:18.911,974.132
6,3 Dec 2013 15:34:58.180,3 Dec 2013 15:49:25.825,867.644
7,3 Dec 2013 17:19:09.397,3 Dec 2013 17:30:12.880,663.483
8,4 Dec 2013 03:44:49.438,4 Dec 2013 03:54:12.162,562.724
9,4 Dec 2013 05:30:25.529,4 Dec 2013 05:46:20.839,955.310
10,4 Dec 2013 07:16:49.086,4 Dec 2013 07:31:36.250,887.164
11,4 Dec 2013 14:35:51.049,4 Dec 2013 14:52:08.226,977.177
12,5 Dec 2013 04:32:01.823,5 Dec 2013 04:44:29.868,748.044
13,5 Dec 2013 06:09:48.878,5 Dec 2013 06:26:20.803,991.925
14,5 Dec 2013 07:56:56.421,5 Dec 2013 08:09:28.275,751.855
15,5 Dec 2013 15:20:17.384,5 Dec 2013 15:36:25.289,967.905
16,6 Dec 2013 03:42:09.130,6 Dec 2013 03:53:21.754,672.624
17,6 Dec 2013 05:18:44.331,6 Dec 2013 05:34:24.064,939.733
18,6 Dec 2013 06:57:41.269,6 Dec 2013 07:12:19.772,878.503
19,6 Dec 2013 08:38:20.600,6 Dec 2013 08:47:46.655,566.055
20,6 Dec 2013 16:05:03.563,6 Dec 2013 16:21:01.066,957.504
21,7 Dec 2013 02:51:42.997,7 Dec 2013 03:02:51.919,668.923
22,7 Dec 2013 04:27:49.541,7 Dec 2013 04:43:29.407,939.866
23,7 Dec 2013 06:07:11.849,7 Dec 2013 06:20:56.606,824.757
24,7 Dec 2013 16:49:54.079,7 Dec 2013 17:05:43.318,949.239
25,8 Dec 2013 01:59:49.940,8 Dec 2013 02:13:01.278,791.338
26,8 Dec 2013 03:36:49.977,8 Dec 2013 03:52:35.136,945.158
27,8 Dec 2013 05:16:29.904,8 Dec 2013 05:30:15.409,825.505
28,8 Dec 2013 17:34:38.039,8 Dec 2013 17:50:17.562,939.523
29,8 Dec 2013 19:20:57.905,8 Dec 2013 19:26:29.686,331.782
30,9 Dec 2013 01:05:54.083,9 Dec 2013 01:07:41.713,107.629
31,9 Dec 2013 02:43:04.019,9 Dec 2013 03:00:01.391,1017.372
32,9 Dec 2013 04:25:36.544,9 Dec 2013 04:39:42.779,846.235
33,9 Dec 2013 06:10:17.689,9 Dec 2013 06:14:32.293,254.604
34,9 Dec 2013 18:19:07.236,9 Dec 2013 18:34:26.843,919.607
35,9 Dec 2013 20:03:38.814,9 Dec 2013 20:13:36.244,597.430
36,10 Dec 2013 01:40:22.352,10 Dec 2013 01:50:38.759,616.407
37,10 Dec 2013 03:22:31.705,10 Dec 2013 03:39:24.507,1012.802
38,10 Dec 2013 05:13:00.740,10 Dec 2013 05:24:24.849,684.109

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 04:26:54.187,3 Dec 2013 04:36:51.173,596.987
2,3 Dec 2013 06:10:12.567,3 Dec 2013 06:27:09.139,1016.572
3,3 Dec 2013 08:01:58.113,3 Dec 2013 08:07:45.990,347.877
4,3 Dec 2013 13:26:32.667,3 Dec 2013 13:42:51.758,979.090
5,3 Dec 2013 15:09:14.009,3 Dec 2013 15:24:07.035,893.027
6,3 Dec 2013 16:52:52.164,3 Dec 2013 17:05:08.301,736.137
7,3 Dec 2013 18:40:45.198,3 Dec 2013 18:43:18.110,152.912
8,4 Dec 2013 03:19:42.590,4 Dec 2013 03:26:55.158,432.568
9,4 Dec 2013 05:04:16.371,4 Dec 2013 05:18:47.108,870.738
10,4 Dec 2013 06:49:41.987,4 Dec 2013 07:06:04.279,982.292
11,4 Dec 2013 14:10:44.538,4 Dec 2013 14:26:26.744,942.206
12,4 Dec 2013 15:55:03.075,4 Dec 2013 16:03:24.860,501.785
13,5 Dec 2013 04:07:59.975,5 Dec 2013 04:18:39.084,639.109
14,5 Dec 2013 05:45:13.634,5 Dec 2013 06:00:23.868,910.234
15,5 Dec 2013 07:29:25.686,5 Dec 2013 07:44:41.016,915.331
16,5 Dec 2013 14:55:34.626,5 Dec 2013 15:10:34.080,899.453
17,5 Dec 2013 16:38:36.807,5 Dec 2013 16:48:32.225,595.418
18,6 Dec 2013 03:19:01.668,6 Dec 2013 03:26:59.199,477.531
19,6 Dec 2013 04:54:16.942,6 Dec 2013 05:09:30.920,913.979
20,6 Dec 2013 06:32:48.296,6 Dec 2013 06:48:04.158,915.862
21,6 Dec 2013 08:12:57.531,6 Dec 2013 08:24:11.907,674.376
22,6 Dec 2013 15:40:39.430,6 Dec 2013 15:55:04.616,865.186
23,6 Dec 2013 17:22:56.999,6 Dec 2013 17:33:41.983,644.984
24,7 Dec 2013 02:28:43.361,7 Dec 2013 02:36:46.224,482.863
25,7 Dec 2013 04:03:25.951,7 Dec 2013 04:18:39.929,913.977
26,7 Dec 2013 05:42:04.292,7 Dec 2013 05:56:53.425,889.134
27,7 Dec 2013 07:25:03.540,7 Dec 2013 07:30:21.506,317.967
28,7 Dec 2013 16:25:42.930,7 Dec 2013 16:39:43.290,840.360
29,7 Dec 2013 18:07:31.461,7 Dec 2013 18:19:03.343,691.882
30,8 Dec 2013 01:35:59.315,8 Dec 2013 01:47:50.983,711.667
31,8 Dec 2013 03:12:21.258,8 Dec 2013 03:27:50.774,929.516
32,8 Dec 2013 04:51:16.142,8 Dec 2013 05:06:05.317,889.175
33,8 Dec 2013 06:35:27.456,8 Dec 2013 06:39:40.931,253.474
34,8 Dec 2013 17:10:37.583,8 Dec 2013 17:24:11.218,813.634
35,8 Dec 2013 18:51:54.608,8 Dec 2013 19:04:34.187,759.579
36,9 Dec 2013 02:17:03.207,9 Dec 2013 02:33:24.237,981.031
37,9 Dec 2013 04:00:24.286,9 Dec 2013 04:15:16.121,891.835
38,9 Dec 2013 05:42:55.119,9 Dec 2013 05:51:52.419,537.300
39,9 Dec 2013 17:55:20.720,9 Dec 2013 18:08:07.173,766.453
40,9 Dec 2013 19:35:49.724,9 Dec 2013 19:49:56.452,846.728
41,10 Dec 2013 02:56:04.673,10 Dec 2013 03:12:57.683,1013.009
42,10 Dec 2013 04:44:47.054,10 Dec 2013 04:58:02.920,795.866

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 03:26:18.533,3 Dec 2013 03:40:37.205,858.672
2,3 Dec 2013 05:08:41.846,3 Dec 2013 05:20:33.914,712.068
3,3 Dec 2013 12:31:03.728,3 Dec 2013 12:47:53.886,1010.158
4,3 Dec 2013 14:19:07.383,3 Dec 2013 14:32:20.084,792.701
5,3 Dec 2013 16:04:48.414,3 Dec 2013 16:07:07.265,138.852
6,4 Dec 2013 04:10:49.053,4 Dec 2013 04:24:18.289,809.237
7,4 Dec 2013 05:52:10.013,4 Dec 2013 06:06:03.359,833.347
8,4 Dec 2013 11:28:34.317,4 Dec 2013 11:37:41.288,546.970
9,4 Dec 2013 13:10:20.587,4 Dec 2013 13:27:15.385,1014.798
10,4 Dec 2013 15:01:07.870,4 Dec 2013 15:11:23.784,615.915
11,4 Dec 2013 16:52:41.805,4 Dec 2013 17:00:04.841,443.035
12,4 Dec 2013 23:46:55.795,4 Dec 2013 23:56:32.023,576.228
13,5 Dec 2013 01:28:01.185,5 Dec 2013 01:42:16.689,855.504
14,5 Dec 2013 03:10:01.455,5 Dec 2013 03:26:03.778,962.323
15,5 Dec 2013 04:52:20.139,5 Dec 2013 05:08:43.791,983.652
16,5 Dec 2013 06:35:03.734,5 Dec 2013 06:50:36.705,932.971
17,5 Dec 2013 12:05:05.313,5 Dec 2013 12:19:14.483,849.170
18,5 Dec 2013 13:50:06.748,5 Dec 2013 14:06:03.580,956.832
19,5 Dec 2013 19:18:47.117,5 Dec 2013 19:33:54.133,907.017
20,5 Dec 2013 21:00:46.064,5 Dec 2013 21:16:28.938,942.874
21,5 Dec 2013 22:43:15.065,5 Dec 2013 22:59:36.890,981.825
22,6 Dec 2013 00:26:17.820,6 Dec 2013 00:42:36.702,978.881
23,6 Dec 2013 02:10:16.925,6 Dec 2013 02:25:05.206,888.282
24,6 Dec 2013 03:55:27.028,6 Dec 2013 04:07:06.011,698.983
25,6 Dec 2013 05:41:02.924,6 Dec 2013 05:49:14.191,491.267
26,6 Dec 2013 07:24:40.744,6 Dec 2013 07:32:37.792,477.048
27,6 Dec 2013 09:08:38.654,6 Dec 2013 09:15:33.461,414.807
28,6 Dec 2013 11:01:13.533,6 Dec 2013 11:05:13.450,239.918
29,6 Dec 2013 12:43:16.447,6 Dec 2013 12:59:36.677,980.230
30,6 Dec 2013 14:30:35.817,6 Dec 2013 14:43:52.486,796.669
31,6 Dec 2013 20:03:21.986,6 Dec 2013 20:16:24.514,782.528
32,6 Dec 2013 21:44:42.531,6 Dec 2013 21:59:14.771,872.240
33,6 Dec 2013 23:29:19.891,6 Dec 2013 23:38:40.251,560.360
34,7 Dec 2013 11:37:02.176,7 Dec 2013 11:49:36.646,754.470
35,7 Dec 2013 13:22:19.435,7 Dec 2013 13:39:17.570,1018.135
36,7 Dec 2013 15:12:04.478,7 Dec 2013 15:20:09.279,484.801
37,7 Dec 2013 20:49:17.416,7 Dec 2013 20:59:12.188,594.772
38,7 Dec 2013 22:28:16.289,7 Dec 2013 22:43:30.110,913.821
39,8 Dec 2013 10:47:28.503,8 Dec 2013 10:55:30.345,481.842
40,8 Dec 2013 12:23:28.718,8 Dec 2013 12:38:21.732,893.014
41,8 Dec 2013 14:01:53.529,8 Dec 2013 14:18:40.634,1007.105
42,8 Dec 2013 21:36:07.479,8 Dec 2013 21:42:17.925,370.446
43,8 Dec 2013 23:12:31.362,8 Dec 2013 23:28:04.423,933.061
44,9 Dec 2013 09:59:35.318,9 Dec 2013 10:03:09.329,214.011
45,9 Dec 2013 11:32:41.518,9 Dec 2013 11:47:30.009,888.491
46,9 Dec 2013 13:10:55.176,9 Dec 2013 13:26:19.203,924.028
47,9 Dec 2013 14:51:19.001,9 Dec 2013 15:02:12.690,653.690
48,9 Dec 2013 22:23:59.735,9 Dec 2013 22:24:50.522,50.787
49,9 Dec 2013 23:57:07.973,10 Dec 2013 00:12:51.643,943.671

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 03:03:16.940,3 Dec 2013 03:13:43.296,626.356
2,3 Dec 2013 04:41:38.878,3 Dec 2013 04:56:37.321,898.443
3,3 Dec 2013 12:05:12.574,3 Dec 2013 12:21:08.407,955.833
4,3 Dec 2013 13:51:33.209,3 Dec 2013 14:07:03.167,929.959
5,3 Dec 2013 15:36:53.563,3 Dec 2013 15:44:42.892,469.329
6,4 Dec 2013 03:48:18.647,4 Dec 2013 03:56:56.612,517.965
7,4 Dec 2013 05:25:32.114,4 Dec 2013 05:41:20.536,948.421
8,4 Dec 2013 12:43:58.548,4 Dec 2013 13:00:45.993,1007.446
9,4 Dec 2013 14:32:33.532,4 Dec 2013 14:45:29.510,775.978
10,4 Dec 2013 16:26:30.837,4 Dec 2013 16:31:59.857,329.021
11,4 Dec 2013 23:21:58.152,4 Dec 2013 23:29:33.684,455.532
12,5 Dec 2013 01:02:37.856,5 Dec 2013 01:16:04.561,806.705
13,5 Dec 2013 02:44:28.351,5 Dec 2013 03:00:14.599,946.248
14,5 Dec 2013 04:26:45.668,5 Dec 2013 04:43:08.627,982.959
15,5 Dec 2013 06:08:54.784,5 Dec 2013 06:25:15.757,980.972
16,5 Dec 2013 11:40:05.326,5 Dec 2013 11:50:47.643,642.317
17,5 Dec 2013 13:23:11.225,5 Dec 2013 13:40:00.672,1009.446
18,5 Dec 2013 15:16:45.910,5 Dec 2013 15:20:32.315,226.405
19,5 Dec 2013 18:53:41.263,5 Dec 2013 19:06:38.084,776.821
20,5 Dec 2013 20:35:12.706,5 Dec 2013 20:50:45.551,932.845
21,5 Dec 2013 22:17:35.320,5 Dec 2013 22:33:49.174,973.854
22,6 Dec 2013 00:00:27.827,6 Dec 2013 00:16:54.257,986.430
23,6 Dec 2013 01:44:10.592,6 Dec 2013 01:59:31.249,920.658
24,6 Dec 2013 03:29:03.544,6 Dec 2013 03:41:37.224,753.681
25,6 Dec 2013 05:14:43.522,6 Dec 2013 05:23:37.592,534.071
26,6 Dec 2013 06:59:03.343,6 Dec 2013 07:06:39.439,456.096
27,6 Dec 2013 08:40:43.389,6 Dec 2013 08:50:27.894,584.505
28,6 Dec 2013 12:17:17.991,6 Dec 2013 12:32:15.540,897.549
29,6 Dec 2013 14:02:58.204,6 Dec 2013 14:18:35.391,937.187
30,6 Dec 2013 19:39:50.319,6 Dec 2013 19:47:38.349,468.029
31,6 Dec 2013 21:18:43.077,6 Dec 2013 21:34:47.451,964.374
32,6 Dec 2013 23:03:06.636,6 Dec 2013 23:13:50.105,643.469
33,7 Dec 2013 11:11:48.169,7 Dec 2013 11:21:55.087,606.918
34,7 Dec 2013 12:55:59.273,7 Dec 2013 13:12:31.555,992.281
35,7 Dec 2013 14:43:11.976,7 Dec 2013 14:56:25.082,793.106
36,7 Dec 2013 22:02:35.993,7 Dec 2013 22:18:49.052,973.059
37,8 Dec 2013 11:59:05.892,8 Dec 2013 12:13:09.020,843.128
38,8 Dec 2013 13:37:11.735,8 Dec 2013 13:53:02.569,950.835
39,8 Dec 2013 15:23:31.519,8 Dec 2013 15:33:55.440,623.921
40,8 Dec 2013 22:47:04.356,8 Dec 2013 23:03:14.773,970.417
41,9 Dec 2013 11:08:34.092,9 Dec 2013 11:22:16.900,822.808
42,9 Dec 2013 12:46:09.512,9 Dec 2013 13:01:52.761,943.249
43,9 Dec 2013 14:25:58.133,9 Dec 2013 14:38:34.249,756.116
44,9 Dec 2013 23:31:49.298,9 Dec 2013 23:47:55.251,965.953

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 04:15:42.679,3 Dec 2013 04:31:51.474,968.795
2,3 Dec 2013 11:40:00.204,3 Dec 2013 11:53:52.864,832.660
3,3 Dec 2013 13:24:16.394,3 Dec 2013 13:40:43.840,987.445
4,3 Dec 2013 15:10:32.479,3 Dec 2013 15:20:53.692,621.213
5,4 Dec 2013 04:59:48.238,4 Dec 2013 05:16:08.121,979.883
6,4 Dec 2013 12:18:05.846,4 Dec 2013 12:33:53.655,947.809
7,4 Dec 2013 14:04:35.210,4 Dec 2013 14:19:32.766,897.556
8,4 Dec 2013 15:59:04.164,4 Dec 2013 16:03:55.864,291.700
9,4 Dec 2013 17:47:00.079,4 Dec 2013 17:47:51.817,51.737
10,4 Dec 2013 22:57:23.347,4 Dec 2013 23:02:06.404,283.056
11,5 Dec 2013 00:37:18.404,5 Dec 2013 00:49:44.220,745.816
12,5 Dec 2013 02:18:56.945,5 Dec 2013 02:34:20.830,923.884
13,5 Dec 2013 04:01:10.676,5 Dec 2013 04:17:30.408,979.731
14,5 Dec 2013 05:43:25.225,5 Dec 2013 05:59:45.393,980.168
15,5 Dec 2013 07:30:38.570,5 Dec 2013 07:39:56.918,558.348
16,5 Dec 2013 11:17:54.563,5 Dec 2013 11:18:58.048,63.485
17,5 Dec 2013 12:56:44.294,5 Dec 2013 13:13:35.437,1011.143
18,5 Dec 2013 14:46:07.274,5 Dec 2013 14:56:55.561,648.287
19,5 Dec 2013 18:29:10.740,5 Dec 2013 18:37:54.543,523.803
20,5 Dec 2013 20:09:40.999,5 Dec 2013 20:25:04.959,923.961
21,5 Dec 2013 21:51:57.338,5 Dec 2013 22:08:01.472,964.134
22,5 Dec 2013 23:34:40.967,5 Dec 2013 23:51:09.915,988.948
23,6 Dec 2013 01:18:08.824,6 Dec 2013 01:33:55.235,946.411
24,6 Dec 2013 03:02:43.603,6 Dec 2013 03:16:07.843,804.240
25,6 Dec 2013 04:48:19.158,6 Dec 2013 04:58:05.035,585.877
26,6 Dec 2013 06:33:14.688,6 Dec 2013 06:40:44.951,450.263
