"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6211-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6211-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6211-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 06:05:47.163,23.979,1.090017,-140.162,-117.957555,-112.409659,-23.972290,8000.000,-93.0032,-83.9723,4.999643e-001
3 Dec 2013 06:06:47.000,23.979,1.090015,-139.487,-117.282320,-112.874250,-23.761646,8000.000,-92.7925,-83.7616,4.999634e-001
3 Dec 2013 06:07:47.000,23.979,1.090013,-138.828,-116.623585,-112.765365,-22.994025,8000.000,-92.0249,-82.9940,4.999600e-001
3 Dec 2013 06:08:47.000,23.979,1.090011,-138.220,-116.016267,-112.172912,-21.794255,8000.000,-90.8252,-81.7943,4.999541e-001
3 Dec 2013 06:09:47.000,23.979,1.090008,-137.709,-115.504694,-111.306688,-20.416458,8000.000,-89.4474,-80.4165,4.999462e-001
3 Dec 2013 06:10:47.000,23.979,1.090005,-137.344,-115.139903,-110.483190,-19.228168,8000.000,-88.2591,-79.2282,4.999383e-001
3 Dec 2013 06:11:47.000,23.979,1.090001,-137.172,-114.967997,-110.035376,-18.608448,8000.000,-87.6393,-78.6084,4.999338e-001
3 Dec 2013 06:12:47.000,23.979,1.089997,-137.218,-115.014250,-110.159148,-18.778474,8000.000,-87.8094,-78.7785,4.999351e-001
3 Dec 2013 06:13:47.000,23.979,1.089994,-137.477,-115.272368,-110.800834,-19.678278,8000.000,-88.7092,-79.6783,4.999415e-001
3 Dec 2013 06:14:47.000,23.979,1.089990,-137.912,-115.707291,-111.688056,-21.000423,8000.000,-90.0313,-81.0004,4.999497e-001
3 Dec 2013 06:15:47.000,23.979,1.089988,-138.473,-116.269227,-112.474637,-22.348940,8000.000,-91.3798,-82.3489,4.999569e-001
3 Dec 2013 06:16:47.000,23.979,1.089986,-139.113,-116.908735,-112.877733,-23.391544,8000.000,-92.4224,-83.3915,4.999618e-001
3 Dec 2013 06:17:47.000,23.979,1.089984,-139.790,-117.585606,-112.734567,-23.925249,8000.000,-92.9561,-83.9252,4.999641e-001
3 Dec 2013 06:18:26.530,23.979,1.089983,-140.242,-118.037619,-112.312513,-23.955208,8000.000,-92.9861,-83.9552,4.999642e-001
3 Dec 2013 07:47:38.187,23.979,1.090022,-140.180,-117.975511,-112.445120,-24.025707,8000.000,-93.0566,-84.0257,4.999645e-001
3 Dec 2013 07:48:38.000,23.979,1.090022,-139.230,-117.025601,-112.961017,-23.591693,8000.000,-92.6226,-83.5917,4.999627e-001
3 Dec 2013 07:49:38.000,23.979,1.090022,-138.170,-115.965619,-112.174530,-21.745225,8000.000,-90.7761,-81.7452,4.999539e-001
3 Dec 2013 07:50:38.000,23.979,1.090021,-136.985,-114.780329,-109.587452,-17.972856,8000.000,-87.0038,-77.9729,4.999288e-001
3 Dec 2013 07:51:38.000,23.979,1.090021,-135.657,-113.452635,-104.525477,-11.583187,8000.000,-80.6141,-71.5832,4.998513e-001
3 Dec 2013 07:52:38.000,23.979,1.090019,-134.181,-111.977207,-96.163664,-1.745947,8000.000,-70.7768,-61.7459,4.995385e-001
3 Dec 2013 07:53:38.000,23.979,1.090016,-132.597,-110.393126,-83.880842,12.120956,8000.000,-56.9099,-47.8790,4.977224e-001
3 Dec 2013 07:54:38.000,23.979,1.090012,-131.071,-108.866487,-68.676702,28.851736,8000.000,-40.1792,-31.1483,4.843721e-001
3 Dec 2013 07:55:38.000,23.979,1.090005,-130.015,-107.810701,-56.151413,42.432810,8000.000,-26.5981,-17.5672,4.257773e-001
3 Dec 2013 07:56:38.000,23.979,1.089996,-129.959,-107.754799,-55.442970,43.197155,8000.000,-25.8337,-16.8028,4.190403e-001
3 Dec 2013 07:57:38.000,23.979,1.089989,-130.936,-108.732168,-67.180583,30.482174,8000.000,-38.5487,-29.5178,4.811474e-001
3 Dec 2013 07:58:38.000,23.979,1.089984,-132.436,-110.231314,-82.434373,13.729237,8000.000,-55.3017,-46.2708,4.972592e-001
3 Dec 2013 07:59:38.000,23.979,1.089981,-134.019,-111.814368,-95.067341,-0.486785,8000.000,-69.5177,-60.4868,4.994666e-001
3 Dec 2013 08:00:38.000,23.979,1.089980,-135.501,-113.297005,-103.787236,-10.689316,8000.000,-79.7202,-70.6893,4.998352e-001
3 Dec 2013 08:01:38.000,23.979,1.089979,-136.837,-114.632894,-109.145585,-17.383554,8000.000,-86.4145,-77.3836,4.999237e-001
3 Dec 2013 08:02:38.000,23.979,1.089978,-138.029,-115.825152,-111.969244,-21.399471,8000.000,-90.4304,-81.3995,4.999520e-001
3 Dec 2013 08:03:38.000,23.979,1.089978,-139.095,-116.890439,-112.947742,-23.443256,8000.000,-92.4742,-83.4433,4.999620e-001
3 Dec 2013 08:04:38.000,23.979,1.089978,-140.051,-117.846929,-112.589785,-24.041789,8000.000,-93.0727,-84.0418,4.999646e-001
3 Dec 2013 08:04:51.310,23.979,1.089978,-140.250,-118.046043,-112.368096,-24.019215,8000.000,-93.0501,-84.0192,4.999645e-001
3 Dec 2013 09:38:24.683,23.979,1.090015,-140.238,-118.033670,-112.500042,-24.138788,8000.000,-93.1697,-84.1388,4.999650e-001
3 Dec 2013 09:39:24.000,23.979,1.090013,-139.666,-117.461515,-113.000863,-24.067454,8000.000,-93.0984,-84.0675,4.999647e-001
3 Dec 2013 09:40:24.000,23.979,1.090012,-139.116,-116.911440,-113.088236,-23.604752,8000.000,-92.6357,-83.6048,4.999627e-001
3 Dec 2013 09:41:24.000,23.979,1.090009,-138.620,-116.415839,-112.836306,-22.857221,8000.000,-91.8881,-82.8572,4.999594e-001
3 Dec 2013 09:42:24.000,23.979,1.090007,-138.210,-116.005924,-112.391029,-22.002029,8000.000,-91.0329,-82.0020,4.999552e-001
3 Dec 2013 09:43:24.000,23.979,1.090004,-137.919,-115.714730,-111.944452,-21.264257,8000.000,-90.2952,-81.2643,4.999512e-001
3 Dec 2013 09:44:24.000,23.979,1.090001,-137.775,-115.570444,-111.683548,-20.859067,8000.000,-89.8900,-80.8591,4.999489e-001
3 Dec 2013 09:45:24.000,23.979,1.089998,-137.793,-115.588591,-111.719232,-20.912899,8000.000,-89.9438,-80.9129,4.999492e-001
3 Dec 2013 09:46:24.000,23.979,1.089995,-137.971,-115.766926,-112.036371,-21.408373,8000.000,-90.4393,-81.4084,4.999520e-001
3 Dec 2013 09:47:24.000,23.979,1.089992,-138.290,-116.086207,-112.501276,-22.192559,8000.000,-91.2235,-82.1926,4.999562e-001
3 Dec 2013 09:48:24.000,23.979,1.089990,-138.721,-116.516344,-112.920827,-23.042246,8000.000,-92.0731,-83.0422,4.999603e-001
3 Dec 2013 09:49:24.000,23.979,1.089988,-139.228,-117.024236,-113.111552,-23.740863,8000.000,-92.7718,-83.7409,4.999633e-001
3 Dec 2013 09:50:24.000,23.979,1.089987,-139.784,-117.579792,-112.942796,-24.127664,8000.000,-93.1586,-84.1277,4.999649e-001
3 Dec 2013 09:51:10.583,23.979,1.089986,-140.233,-118.028337,-112.518751,-24.152163,8000.000,-93.1831,-84.1522,4.999650e-001
3 Dec 2013 11:23:57.518,23.979,1.090020,-140.245,-118.040508,-112.520152,-24.165735,8000.000,-93.1966,-84.1657,4.999651e-001
3 Dec 2013 11:24:57.000,23.979,1.090019,-139.438,-117.233608,-113.111850,-23.950534,8000.000,-92.9814,-83.9505,4.999642e-001
3 Dec 2013 11:25:57.000,23.979,1.090018,-138.594,-116.389952,-112.841119,-22.836147,8000.000,-91.8670,-82.8361,4.999593e-001
3 Dec 2013 11:26:57.000,23.979,1.090016,-137.745,-115.540405,-111.648624,-20.794105,8000.000,-89.8250,-80.7941,4.999485e-001
3 Dec 2013 11:27:57.000,23.979,1.090013,-136.933,-114.728663,-109.642558,-17.976296,8000.000,-87.0072,-77.9763,4.999288e-001
3 Dec 2013 11:28:57.000,23.979,1.090010,-136.229,-114.024375,-107.210268,-14.839719,8000.000,-83.8706,-74.8397,4.998978e-001
3 Dec 2013 11:29:57.000,23.979,1.090005,-135.724,-113.520035,-105.069345,-12.194456,8000.000,-81.2254,-72.1945,4.998614e-001
3 Dec 2013 11:30:57.000,23.979,1.090001,-135.511,-113.306574,-104.060466,-10.972116,8000.000,-80.0030,-70.9721,4.998405e-001
