"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 01:21:17.191,23.979,1.090010,-139.995,-117.791043,-114.907874,-26.303993,8000.000,-95.3349,-86.3040,4.999727e-001
3 Dec 2013 01:22:17.000,23.979,1.090007,-139.635,-117.430860,-115.280292,-26.316228,8000.000,-95.3471,-86.3162,4.999727e-001
3 Dec 2013 01:23:17.000,23.979,1.090005,-139.373,-117.169114,-115.448196,-26.222386,8000.000,-95.2533,-86.2224,4.999724e-001
3 Dec 2013 01:24:17.000,23.979,1.090002,-139.233,-117.028983,-115.501643,-26.135702,8000.000,-95.1666,-86.1357,4.999722e-001
3 Dec 2013 01:25:17.000,23.979,1.089999,-139.228,-117.023639,-115.500824,-26.129539,8000.000,-95.1604,-86.1295,4.999721e-001
3 Dec 2013 01:26:17.000,23.979,1.089996,-139.358,-117.153871,-115.448193,-26.207139,8000.000,-95.2380,-86.2071,4.999724e-001
3 Dec 2013 01:27:17.000,23.979,1.089993,-139.612,-117.407858,-115.286935,-26.299869,8000.000,-95.3308,-86.2999,4.999727e-001
3 Dec 2013 01:28:17.000,23.979,1.089990,-139.969,-117.764488,-114.925295,-26.294859,8000.000,-95.3258,-86.2949,4.999727e-001
3 Dec 2013 01:28:20.931,23.979,1.089990,-139.995,-117.790830,-114.892286,-26.288192,8000.000,-95.3191,-86.2882,4.999726e-001
3 Dec 2013 02:58:04.431,23.979,1.090018,-139.990,-117.786237,-114.783900,-26.175213,8000.000,-95.2061,-86.1752,4.999723e-001
3 Dec 2013 02:59:04.000,23.979,1.090016,-139.259,-117.055131,-115.357241,-26.017448,8000.000,-95.0483,-86.0174,4.999718e-001
3 Dec 2013 03:00:04.000,23.979,1.090014,-138.540,-116.336000,-115.267563,-25.208638,8000.000,-94.2395,-85.2086,4.999690e-001
