"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6211-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6211-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6211-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 06:01:59.674,23.979,1.090024,-139.876,-117.671311,-115.174419,-26.450805,8000.000,-95.4817,-86.4508,4.999732e-001
3 Dec 2013 06:02:59.000,23.979,1.090023,-138.839,-116.635064,-115.674234,-25.914373,8000.000,-94.9453,-85.9144,4.999714e-001
3 Dec 2013 06:03:59.000,23.979,1.090023,-137.663,-115.458880,-114.614917,-23.678873,8000.000,-92.7098,-83.6789,4.999631e-001
3 Dec 2013 06:04:59.000,23.979,1.090022,-136.336,-114.132177,-111.333933,-19.071186,8000.000,-88.1021,-79.0712,4.999372e-001
3 Dec 2013 06:05:59.000,23.979,1.090021,-134.843,-112.639239,-104.959078,-11.203393,8000.000,-80.2343,-71.2034,4.998447e-001
3 Dec 2013 06:06:59.000,23.979,1.090019,-133.201,-110.996634,-94.576778,0.821513,8000.000,-68.2094,-59.1785,4.993798e-001
3 Dec 2013 06:07:59.000,23.979,1.090014,-131.535,-109.330419,-80.302322,16.762183,8000.000,-52.2687,-43.2378,4.961138e-001
3 Dec 2013 06:08:59.000,23.979,1.090007,-130.235,-108.030510,-66.434217,31.930198,8000.000,-37.1007,-28.0698,4.777306e-001
3 Dec 2013 06:09:59.000,23.979,1.089997,-129.940,-107.736004,-62.948271,35.710649,8000.000,-33.3203,-24.2894,4.656111e-001
3 Dec 2013 06:10:59.000,23.979,1.089989,-130.851,-108.647131,-73.317093,24.430701,8000.000,-44.6002,-35.5693,4.906045e-001
3 Dec 2013 06:11:59.000,23.979,1.089983,-132.419,-110.214572,-88.353854,7.826499,8000.000,-61.2044,-52.1735,4.986109e-001
3 Dec 2013 06:12:59.000,23.979,1.089980,-134.100,-111.895983,-100.701458,-6.202517,8000.000,-75.2334,-66.2025,4.997238e-001
3 Dec 2013 06:13:59.000,23.979,1.089978,-135.669,-113.464574,-108.833102,-15.902752,8000.000,-84.9337,-75.9028,4.999096e-001
3 Dec 2013 06:14:59.000,23.979,1.089977,-137.072,-114.867645,-113.421956,-21.894676,8000.000,-90.9256,-81.8947,4.999546e-001
3 Dec 2013 06:15:59.000,23.979,1.089977,-138.316,-116.111289,-115.410761,-25.127126,8000.000,-94.1580,-85.1271,4.999687e-001
3 Dec 2013 06:16:59.000,23.979,1.089976,-139.420,-117.216074,-115.553753,-26.374903,8000.000,-95.4058,-86.3749,4.999729e-001
3 Dec 2013 06:17:32.827,23.979,1.089976,-139.990,-117.785851,-115.031217,-26.422143,8000.000,-95.4530,-86.4221,4.999731e-001
3 Dec 2013 07:45:20.057,23.979,1.090015,-139.920,-117.715800,-115.176949,-26.497825,8000.000,-95.5287,-86.4978,4.999733e-001
3 Dec 2013 07:46:20.000,23.979,1.090013,-139.323,-117.118910,-115.666500,-26.390485,8000.000,-95.4214,-86.3905,4.999730e-001
3 Dec 2013 07:47:20.000,23.979,1.090011,-138.777,-116.573226,-115.724672,-25.902973,8000.000,-94.9339,-85.9030,4.999714e-001
3 Dec 2013 07:48:20.000,23.979,1.090008,-138.319,-116.114632,-115.486089,-25.205797,8000.000,-94.2367,-85.2058,4.999690e-001
3 Dec 2013 07:49:20.000,23.979,1.090005,-137.986,-115.781992,-115.148707,-24.535775,8000.000,-93.5667,-84.5358,4.999665e-001
3 Dec 2013 07:50:20.000,23.979,1.090002,-137.814,-115.609723,-114.919813,-24.134612,8000.000,-93.1655,-84.1346,4.999649e-001
3 Dec 2013 07:51:20.000,23.979,1.089998,-137.822,-115.617619,-114.931649,-24.154344,8000.000,-93.1852,-84.1543,4.999650e-001
3 Dec 2013 07:52:20.000,23.979,1.089995,-138.008,-115.803743,-115.176525,-24.585344,8000.000,-93.6162,-84.5853,4.999667e-001
3 Dec 2013 07:53:20.000,23.979,1.089992,-138.349,-116.145169,-115.512570,-25.262815,8000.000,-94.2937,-85.2628,4.999692e-001
3 Dec 2013 07:54:20.000,23.979,1.089989,-138.810,-116.606023,-115.734899,-25.945998,8000.000,-94.9769,-85.9460,4.999715e-001
3 Dec 2013 07:55:20.000,23.979,1.089987,-139.352,-117.147612,-115.657056,-26.409743,8000.000,-95.4406,-86.4097,4.999730e-001
3 Dec 2013 07:56:20.000,23.979,1.089986,-139.940,-117.735749,-115.157398,-26.498222,8000.000,-95.5291,-86.4982,4.999733e-001
3 Dec 2013 07:56:24.731,23.979,1.089985,-139.987,-117.783267,-115.098135,-26.486478,8000.000,-95.5174,-86.4865,4.999733e-001
3 Dec 2013 13:01:42.555,23.979,1.090011,-139.984,-117.779405,-115.132524,-26.517004,8000.000,-95.5479,-86.5170,4.999734e-001
3 Dec 2013 13:02:42.000,23.979,1.090008,-139.578,-117.373943,-115.545535,-26.524554,8000.000,-95.5555,-86.5246,4.999734e-001
3 Dec 2013 13:03:42.000,23.979,1.090006,-139.266,-117.061458,-115.723122,-26.389655,8000.000,-95.4206,-86.3897,4.999730e-001
3 Dec 2013 13:04:42.000,23.979,1.090003,-139.077,-116.872495,-115.770575,-26.248146,8000.000,-95.2790,-86.2481,4.999725e-001
3 Dec 2013 13:05:42.000,23.979,1.089999,-139.030,-116.825361,-115.774098,-26.204535,8000.000,-95.2354,-86.2045,4.999724e-001
3 Dec 2013 13:06:42.000,23.979,1.089996,-139.129,-116.925061,-115.757794,-26.287930,8000.000,-95.3188,-86.2879,4.999726e-001
3 Dec 2013 13:07:42.000,23.979,1.089993,-139.366,-117.161733,-115.671945,-26.438753,8000.000,-95.4697,-86.4388,4.999731e-001
3 Dec 2013 13:08:42.000,23.979,1.089991,-139.718,-117.513671,-115.415904,-26.534651,8000.000,-95.5656,-86.5347,4.999734e-001
3 Dec 2013 13:09:13.803,23.979,1.089989,-139.942,-117.737549,-115.172698,-26.515323,8000.000,-95.5462,-86.5153,4.999734e-001
3 Dec 2013 14:38:33.110,23.979,1.090017,-139.992,-117.788143,-115.046090,-26.439309,8000.000,-95.4702,-86.4393,4.999731e-001
3 Dec 2013 14:39:33.000,23.979,1.090016,-139.279,-117.074744,-115.638618,-26.318437,8000.000,-95.3493,-86.3184,4.999727e-001
