"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6212-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6212-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6212-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 05:45:54.580,23.979,1.090021,-139.902,-117.697340,-115.767169,-27.069585,8000.000,-96.1005,-87.0696,4.999750e-001
3 Dec 2013 05:46:54.000,23.979,1.090021,-138.975,-116.771185,-116.379217,-26.755478,8000.000,-95.7864,-86.7555,4.999741e-001
3 Dec 2013 05:47:54.000,23.979,1.090020,-137.957,-115.753064,-115.822333,-25.180473,8000.000,-94.2114,-85.1805,4.999689e-001
3 Dec 2013 05:48:54.000,23.979,1.090019,-136.858,-114.653727,-113.771112,-22.029915,8000.000,-91.0608,-82.0299,4.999553e-001
3 Dec 2013 05:49:54.000,23.979,1.090017,-135.697,-113.492821,-109.955929,-17.053825,8000.000,-86.0847,-77.0538,4.999208e-001
3 Dec 2013 05:50:54.000,23.979,1.090015,-134.533,-112.328359,-104.400289,-10.333724,8000.000,-79.3646,-70.3337,4.998283e-001
3 Dec 2013 05:51:54.000,23.979,1.090010,-133.493,-111.288635,-97.945422,-2.839132,8000.000,-71.8700,-62.8391,4.995931e-001
3 Dec 2013 05:52:54.000,23.979,1.090005,-132.793,-110.588355,-92.785757,3.020812,8000.000,-66.0101,-56.9792,4.992011e-001
3 Dec 2013 05:53:54.000,23.979,1.089998,-132.656,-110.451363,-91.699070,4.244491,8000.000,-64.7864,-55.7555,4.990803e-001
3 Dec 2013 05:54:54.000,23.979,1.089992,-133.136,-110.931996,-95.401304,0.061624,8000.000,-68.9693,-59.9384,4.994318e-001
3 Dec 2013 05:55:54.000,23.979,1.089987,-134.064,-111.859866,-101.669673,-7.134615,8000.000,-76.1655,-67.1346,4.997519e-001
3 Dec 2013 05:56:54.000,23.979,1.089984,-135.202,-112.998241,-107.811243,-14.414560,8000.000,-83.4455,-74.4146,4.998927e-001
3 Dec 2013 05:57:54.000,23.979,1.089981,-136.383,-114.179204,-112.419029,-20.203309,8000.000,-89.2342,-80.2033,4.999449e-001
3 Dec 2013 05:58:54.000,23.979,1.089980,-137.522,-115.317807,-115.192201,-24.115084,8000.000,-93.1460,-84.1151,4.999649e-001
3 Dec 2013 05:59:54.000,23.979,1.089979,-138.585,-116.380752,-116.319453,-26.305281,8000.000,-95.3362,-86.3053,4.999727e-001
3 Dec 2013 06:00:54.000,23.979,1.089978,-139.564,-117.359958,-116.115269,-27.080303,8000.000,-96.1112,-87.0803,4.999750e-001
3 Dec 2013 06:01:13.348,23.979,1.089978,-139.862,-117.658153,-115.816409,-27.079638,8000.000,-96.1105,-87.0796,4.999750e-001
3 Dec 2013 07:30:44.561,23.979,1.090014,-139.876,-117.671800,-115.837477,-27.114352,8000.000,-96.1453,-87.1144,4.999751e-001
3 Dec 2013 07:31:44.000,23.979,1.090013,-139.295,-117.090349,-116.329920,-27.025344,8000.000,-96.0562,-87.0253,4.999749e-001
