"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 06:01:59.674,3 Dec 2013 06:17:32.827,933.153
2,3 Dec 2013 07:45:20.057,3 Dec 2013 07:56:24.731,664.674
3,3 Dec 2013 13:01:42.555,3 Dec 2013 13:09:13.803,451.248
4,3 Dec 2013 14:38:33.110,3 Dec 2013 14:50:20.327,707.217
5,3 Dec 2013 16:17:16.726,3 Dec 2013 16:30:26.990,790.265
6,3 Dec 2013 17:57:11.240,3 Dec 2013 18:11:08.144,836.904
7,3 Dec 2013 19:37:55.583,3 Dec 2013 19:52:53.260,897.676
8,3 Dec 2013 21:17:40.306,3 Dec 2013 21:32:26.063,885.756
9,4 Dec 2013 03:27:50.661,4 Dec 2013 03:40:50.715,780.053
10,4 Dec 2013 05:05:39.519,4 Dec 2013 05:19:45.718,846.199
11,4 Dec 2013 18:40:37.648,4 Dec 2013 18:56:42.197,964.549
12,5 Dec 2013 02:30:22.144,5 Dec 2013 02:44:00.245,818.101
13,5 Dec 2013 04:10:02.728,5 Dec 2013 04:25:15.439,912.710
14,5 Dec 2013 05:49:33.914,5 Dec 2013 06:05:13.183,939.270
15,5 Dec 2013 07:28:22.239,5 Dec 2013 07:44:09.874,947.634
16,5 Dec 2013 09:06:36.066,5 Dec 2013 09:22:17.194,941.128
17,5 Dec 2013 10:45:02.725,5 Dec 2013 10:59:32.136,869.411
18,5 Dec 2013 16:05:14.116,5 Dec 2013 16:21:06.866,952.750
19,5 Dec 2013 17:47:53.108,5 Dec 2013 17:58:44.381,651.273
20,6 Dec 2013 08:10:27.697,6 Dec 2013 08:26:24.923,957.226
21,6 Dec 2013 09:55:26.298,6 Dec 2013 10:07:30.251,723.953
22,6 Dec 2013 13:31:44.972,6 Dec 2013 13:45:10.872,805.901
23,6 Dec 2013 15:13:34.943,6 Dec 2013 15:28:55.485,920.542
24,7 Dec 2013 05:38:30.282,7 Dec 2013 05:52:03.684,813.402
25,7 Dec 2013 07:18:17.225,7 Dec 2013 07:32:58.366,881.141
26,7 Dec 2013 12:38:08.972,7 Dec 2013 12:50:01.284,712.312
27,7 Dec 2013 14:15:03.530,7 Dec 2013 14:29:42.264,878.734
28,7 Dec 2013 15:53:13.882,7 Dec 2013 16:08:47.076,933.194
29,7 Dec 2013 17:32:22.862,7 Dec 2013 17:48:20.582,957.720
30,7 Dec 2013 19:12:30.773,7 Dec 2013 19:28:42.251,971.478
31,7 Dec 2013 20:53:36.627,7 Dec 2013 21:09:32.129,955.502
32,8 Dec 2013 03:06:32.757,8 Dec 2013 03:15:36.020,543.263
33,8 Dec 2013 04:41:00.737,8 Dec 2013 04:56:44.710,943.973
34,8 Dec 2013 18:16:46.289,8 Dec 2013 18:32:11.885,925.596
35,8 Dec 2013 19:57:20.325,8 Dec 2013 20:08:09.789,649.464
36,9 Dec 2013 02:03:55.659,9 Dec 2013 02:17:41.024,825.365

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 05:38:13.461,3 Dec 2013 05:52:04.210,830.749
2,3 Dec 2013 07:18:02.892,3 Dec 2013 07:32:15.707,852.814
3,3 Dec 2013 12:38:22.136,3 Dec 2013 12:43:05.033,282.897
4,3 Dec 2013 14:14:06.055,3 Dec 2013 14:25:15.744,669.689
5,3 Dec 2013 15:52:28.475,3 Dec 2013 16:05:24.287,775.812
6,3 Dec 2013 17:32:06.990,3 Dec 2013 17:45:52.160,825.170
7,3 Dec 2013 19:12:41.140,3 Dec 2013 19:27:21.377,880.237
8,3 Dec 2013 20:52:46.971,3 Dec 2013 21:08:32.078,945.108
9,4 Dec 2013 03:05:46.160,4 Dec 2013 03:14:52.451,546.291
10,4 Dec 2013 04:39:59.742,4 Dec 2013 04:55:36.252,936.509
11,4 Dec 2013 18:15:49.458,4 Dec 2013 18:31:28.505,939.046
12,4 Dec 2013 19:57:01.858,4 Dec 2013 20:07:27.730,625.872
13,5 Dec 2013 02:05:34.859,5 Dec 2013 02:18:24.419,769.560
14,5 Dec 2013 03:45:06.101,5 Dec 2013 04:00:04.901,898.800
