"Time (UTCG)","EIRP (dBW)","Rcvd. Frequency (GHz)","Rcvd. Iso. Power (dBW)","adsb_out6212-To-adsb_satrcvr2 - Flux Density (dBW/m^2)","adsb_out6212-To-adsb_satrcvr2 - g/T (dB/K)","adsb_out6212-To-adsb_satrcvr2 - C/No (dB*Hz)","Bandwidth (kHz)","C/N (dB)","Eb/No (dB)","BER"
3 Dec 2013 05:41:00.082,23.979,1.090022,-139.600,-117.395890,-118.716315,-29.717281,8000.000,-98.7482,-89.7173,4.999816e-001
3 Dec 2013 05:42:00.000,23.979,1.090022,-138.586,-116.381564,-119.364806,-29.351446,8000.000,-98.3823,-89.3514,4.999808e-001
3 Dec 2013 05:43:00.000,23.979,1.090022,-137.450,-115.245305,-118.612017,-27.462398,8000.000,-96.4933,-87.4624,4.999761e-001
3 Dec 2013 05:44:00.000,23.979,1.090021,-136.173,-113.968703,-115.894323,-23.468102,8000.000,-92.4990,-83.4681,4.999622e-001
3 Dec 2013 05:45:00.000,23.979,1.090020,-134.741,-112.536904,-110.459079,-16.601058,8000.000,-85.6320,-76.6011,4.999166e-001
3 Dec 2013 05:46:00.000,23.979,1.090018,-133.165,-110.960912,-101.487529,-6.053517,8000.000,-75.0844,-66.0535,4.997190e-001
3 Dec 2013 05:47:00.000,23.979,1.090014,-131.542,-109.338201,-88.858341,8.198382,8000.000,-60.8325,-51.8016,4.985501e-001
3 Dec 2013 05:48:00.000,23.979,1.090008,-130.185,-107.980703,-75.534984,22.879237,8000.000,-46.1517,-37.1208,4.921412e-001
3 Dec 2013 05:49:00.000,23.979,1.089999,-129.665,-107.460454,-69.739042,29.195428,8000.000,-39.8355,-30.8046,4.837417e-001
3 Dec 2013 05:50:00.000,23.979,1.089991,-130.309,-108.105151,-76.865943,21.423830,8000.000,-47.6071,-38.5762,4.933534e-001
3 Dec 2013 05:51:00.000,23.979,1.089985,-131.725,-109.521210,-90.462061,6.411653,8000.000,-62.6192,-53.5883,4.988197e-001
3 Dec 2013 05:52:00.000,23.979,1.089982,-133.358,-111.153316,-102.756576,-7.514967,8000.000,-76.5459,-67.5150,4.997625e-001
3 Dec 2013 05:53:00.000,23.979,1.089980,-134.925,-112.720305,-111.300343,-17.625723,8000.000,-86.6566,-77.6257,4.999258e-001
3 Dec 2013 05:54:00.000,23.979,1.089979,-136.343,-114.139255,-116.374976,-24.119306,8000.000,-93.1502,-84.1193,4.999649e-001
3 Dec 2013 05:55:00.000,23.979,1.089978,-137.608,-115.403939,-118.813339,-27.822354,8000.000,-96.8533,-87.8224,4.999771e-001
3 Dec 2013 05:56:00.000,23.979,1.089978,-138.735,-116.530366,-119.349992,-29.485434,8000.000,-98.5163,-89.4854,4.999811e-001
3 Dec 2013 05:56:48.650,23.979,1.089978,-139.560,-117.355827,-118.768063,-29.728966,8000.000,-98.7599,-89.7290,4.999816e-001
3 Dec 2013 07:27:39.491,23.979,1.090016,-139.572,-117.367418,-118.796269,-29.768763,8000.000,-98.7997,-89.7688,4.999817e-001
3 Dec 2013 07:28:39.000,23.979,1.090015,-138.881,-116.677213,-119.352253,-29.634542,8000.000,-98.6654,-89.6345,4.999814e-001
3 Dec 2013 07:29:39.000,23.979,1.090013,-138.215,-116.011030,-119.342033,-28.958138,8000.000,-97.9890,-88.9581,4.999799e-001
3 Dec 2013 07:30:39.000,23.979,1.090010,-137.618,-115.413726,-118.876106,-27.894908,8000.000,-96.9258,-87.8949,4.999773e-001
3 Dec 2013 07:31:39.000,23.979,1.090007,-137.140,-114.935439,-118.190959,-26.731474,8000.000,-95.7624,-86.7315,4.999740e-001
3 Dec 2013 07:32:39.000,23.979,1.090003,-136.834,-114.629592,-117.606745,-25.841413,8000.000,-94.8723,-85.8414,4.999712e-001
3 Dec 2013 07:33:39.000,23.979,1.090000,-136.742,-114.537671,-117.408384,-25.551130,8000.000,-94.5820,-85.5511,4.999702e-001
3 Dec 2013 07:34:39.000,23.979,1.089996,-136.877,-114.672843,-117.694810,-25.972729,8000.000,-95.0036,-85.9727,4.999716e-001
3 Dec 2013 07:35:39.000,23.979,1.089992,-137.218,-115.013979,-118.319774,-26.938829,8000.000,-95.9697,-86.9388,4.999746e-001
3 Dec 2013 07:36:39.000,23.979,1.089990,-137.719,-115.515070,-118.981725,-28.101870,8000.000,-97.1328,-88.1019,4.999778e-001
3 Dec 2013 07:37:39.000,23.979,1.089987,-138.327,-116.122343,-119.376315,-29.103734,8000.000,-98.1346,-89.1037,4.999802e-001
3 Dec 2013 07:38:39.000,23.979,1.089985,-138.992,-116.787925,-119.296438,-29.689439,8000.000,-98.7203,-89.6894,4.999815e-001
3 Dec 2013 07:39:29.754,23.979,1.089984,-139.574,-117.369365,-118.787978,-29.762419,8000.000,-98.7933,-89.7624,4.999817e-001
3 Dec 2013 12:53:57.312,23.979,1.090020,-139.648,-117.443805,-118.423407,-29.472287,8000.000,-98.5032,-89.4723,4.999810e-001
3 Dec 2013 12:54:57.000,23.979,1.090019,-138.767,-116.562308,-119.081562,-29.248946,8000.000,-98.2798,-89.2489,4.999805e-001
3 Dec 2013 12:55:57.000,23.979,1.090018,-137.832,-115.627979,-118.749458,-27.982513,8000.000,-97.0134,-87.9825,4.999775e-001
3 Dec 2013 12:56:57.000,23.979,1.090016,-136.872,-114.667688,-117.302012,-25.574776,8000.000,-94.6057,-85.5748,4.999703e-001
3 Dec 2013 12:57:57.000,23.979,1.090014,-135.933,-113.729106,-114.796511,-22.130692,8000.000,-91.1616,-82.1307,4.999559e-001
3 Dec 2013 12:58:57.000,23.979,1.090010,-135.102,-112.898107,-111.668168,-18.171351,8000.000,-87.2023,-78.1714,4.999304e-001
3 Dec 2013 12:59:57.000,23.979,1.090006,-134.505,-112.300696,-108.883601,-14.789373,8000.000,-83.8203,-74.7894,4.998972e-001
