"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 05:41:00.082,3 Dec 2013 05:56:48.650,948.569
2,3 Dec 2013 07:27:39.491,3 Dec 2013 07:39:29.754,710.263
3,3 Dec 2013 12:53:57.312,3 Dec 2013 13:07:53.357,836.045
4,3 Dec 2013 14:34:49.877,3 Dec 2013 14:49:26.245,876.368
5,3 Dec 2013 16:16:46.284,3 Dec 2013 16:29:29.826,763.542
6,3 Dec 2013 18:01:15.439,3 Dec 2013 18:08:15.383,419.944
7,4 Dec 2013 04:19:49.730,4 Dec 2013 04:30:08.521,618.791
8,4 Dec 2013 06:03:22.224,4 Dec 2013 06:19:32.955,970.731
9,4 Dec 2013 07:50:59.892,4 Dec 2013 08:00:30.586,570.693
10,4 Dec 2013 13:24:29.894,4 Dec 2013 13:32:41.764,491.870
11,4 Dec 2013 15:02:01.299,4 Dec 2013 15:16:55.436,894.137
12,5 Dec 2013 04:48:11.988,5 Dec 2013 05:00:50.734,758.746
13,5 Dec 2013 06:26:00.066,5 Dec 2013 06:42:17.140,977.074
14,5 Dec 2013 08:13:38.934,5 Dec 2013 08:22:14.686,515.752
15,5 Dec 2013 15:30:01.432,5 Dec 2013 15:45:33.523,932.091
16,6 Dec 2013 03:43:52.173,6 Dec 2013 03:54:31.626,639.453
17,6 Dec 2013 05:19:26.111,6 Dec 2013 05:34:28.747,902.636
18,6 Dec 2013 06:57:22.657,6 Dec 2013 07:11:19.752,837.096
19,6 Dec 2013 08:37:08.461,6 Dec 2013 08:45:36.297,507.836
20,6 Dec 2013 15:58:55.461,6 Dec 2013 16:14:00.694,905.233
21,7 Dec 2013 02:39:36.334,7 Dec 2013 02:48:36.498,540.164
22,7 Dec 2013 04:13:58.961,7 Dec 2013 04:28:50.078,891.117
23,7 Dec 2013 05:51:56.295,7 Dec 2013 06:05:39.636,823.342
24,7 Dec 2013 16:28:27.907,7 Dec 2013 16:42:08.817,820.910
25,7 Dec 2013 18:09:45.178,7 Dec 2013 18:19:52.993,607.816
26,8 Dec 2013 01:33:09.103,8 Dec 2013 01:44:12.732,663.629
27,8 Dec 2013 03:08:24.991,8 Dec 2013 03:23:14.336,889.345
28,8 Dec 2013 04:46:13.627,8 Dec 2013 05:00:29.571,855.944
29,8 Dec 2013 06:29:14.475,8 Dec 2013 06:33:10.083,235.608
30,8 Dec 2013 16:58:39.742,8 Dec 2013 17:09:32.844,653.102
31,8 Dec 2013 18:36:50.222,8 Dec 2013 18:50:27.853,817.631
32,9 Dec 2013 01:57:48.736,9 Dec 2013 02:12:27.354,878.618
33,9 Dec 2013 03:40:28.079,9 Dec 2013 03:55:03.414,875.335
34,9 Dec 2013 05:21:06.756,9 Dec 2013 05:31:10.472,603.716
35,9 Dec 2013 17:31:01.425,9 Dec 2013 17:34:19.120,197.695
36,9 Dec 2013 19:04:19.579,9 Dec 2013 19:19:41.726,922.147
37,10 Dec 2013 02:20:13.208,10 Dec 2013 02:35:06.107,892.899
38,10 Dec 2013 04:05:06.573,10 Dec 2013 04:19:49.750,883.177
39,10 Dec 2013 05:56:12.145,10 Dec 2013 05:58:06.556,114.411

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 02:55:42.972,3 Dec 2013 03:02:09.081,386.110
2,3 Dec 2013 04:30:47.013,3 Dec 2013 04:45:46.023,899.010
3,3 Dec 2013 11:49:54.949,3 Dec 2013 12:04:01.079,846.130
4,3 Dec 2013 13:33:47.681,3 Dec 2013 13:49:14.402,926.722
5,3 Dec 2013 15:18:41.926,3 Dec 2013 15:27:27.019,525.093
6,4 Dec 2013 04:58:32.333,4 Dec 2013 05:14:12.430,940.097
7,4 Dec 2013 12:12:03.365,4 Dec 2013 12:26:43.919,880.554
8,4 Dec 2013 13:56:49.751,4 Dec 2013 14:11:28.532,878.781
9,4 Dec 2013 15:50:33.124,4 Dec 2013 15:53:29.737,176.613
10,5 Dec 2013 00:23:24.070,5 Dec 2013 00:34:22.774,658.705
11,5 Dec 2013 02:03:43.908,5 Dec 2013 02:18:10.439,866.531
12,5 Dec 2013 03:44:46.607,5 Dec 2013 04:00:23.084,936.478
13,5 Dec 2013 05:25:56.726,5 Dec 2013 05:41:38.960,942.234
14,5 Dec 2013 07:09:49.995,5 Dec 2013 07:21:33.222,703.228
15,5 Dec 2013 12:34:04.185,5 Dec 2013 12:49:33.212,929.028
16,5 Dec 2013 14:20:06.960,5 Dec 2013 14:33:07.933,780.973
17,5 Dec 2013 19:42:47.403,5 Dec 2013 19:57:23.922,876.519
18,5 Dec 2013 21:23:49.004,5 Dec 2013 21:39:02.098,913.094
19,5 Dec 2013 23:05:16.161,5 Dec 2013 23:21:02.984,946.823
20,6 Dec 2013 00:47:21.423,6 Dec 2013 01:02:47.900,926.477
21,6 Dec 2013 02:30:28.600,6 Dec 2013 02:43:59.019,810.419
22,6 Dec 2013 04:14:48.132,6 Dec 2013 04:24:42.431,594.299
23,6 Dec 2013 05:59:18.581,6 Dec 2013 06:05:38.865,380.284
24,6 Dec 2013 07:41:14.577,6 Dec 2013 07:48:11.582,417.005
25,6 Dec 2013 11:14:53.719,6 Dec 2013 11:20:52.366,358.646
26,6 Dec 2013 12:56:16.823,6 Dec 2013 13:12:19.265,962.442
27,6 Dec 2013 14:43:37.816,6 Dec 2013 14:54:09.653,631.837
28,6 Dec 2013 20:10:58.583,6 Dec 2013 20:24:14.138,795.555
29,6 Dec 2013 21:51:47.173,6 Dec 2013 22:04:52.172,785.000
30,6 Dec 2013 23:35:32.523,6 Dec 2013 23:43:09.455,456.932
31,7 Dec 2013 11:34:45.945,7 Dec 2013 11:46:22.074,696.129
32,7 Dec 2013 13:18:45.176,7 Dec 2013 13:35:00.782,975.606
33,7 Dec 2013 15:06:59.738,7 Dec 2013 15:15:02.096,482.357
34,7 Dec 2013 20:42:25.619,7 Dec 2013 20:48:39.423,373.804
35,7 Dec 2013 22:18:45.344,7 Dec 2013 22:33:49.049,903.706
36,8 Dec 2013 10:32:53.677,8 Dec 2013 10:35:23.138,149.461
37,8 Dec 2013 12:05:45.838,8 Dec 2013 12:19:27.883,822.045
38,8 Dec 2013 13:42:54.443,8 Dec 2013 13:58:07.638,913.195
39,8 Dec 2013 15:29:19.111,8 Dec 2013 15:37:09.129,470.017
40,8 Dec 2013 22:46:58.076,8 Dec 2013 23:02:29.384,931.308
41,9 Dec 2013 11:00:51.611,9 Dec 2013 11:13:32.036,760.425
42,9 Dec 2013 12:37:12.078,9 Dec 2013 12:52:19.504,907.426
43,9 Dec 2013 14:15:51.899,9 Dec 2013 14:28:09.296,737.397
44,9 Dec 2013 23:15:58.642,9 Dec 2013 23:30:57.330,898.688
45,10 Dec 2013 01:01:37.754,10 Dec 2013 01:03:58.254,140.499

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 09:15:03.338,3 Dec 2013 09:30:14.500,911.163
2,3 Dec 2013 19:53:57.535,3 Dec 2013 20:03:20.423,562.888
3,3 Dec 2013 21:28:36.687,3 Dec 2013 21:43:32.645,895.958
4,3 Dec 2013 23:06:38.576,3 Dec 2013 23:20:14.687,816.111
5,4 Dec 2013 09:43:41.597,4 Dec 2013 09:59:10.145,928.548
6,4 Dec 2013 18:48:17.354,4 Dec 2013 18:58:31.132,613.778
7,4 Dec 2013 20:23:07.722,4 Dec 2013 20:37:56.258,888.536
8,4 Dec 2013 22:00:59.563,4 Dec 2013 22:15:02.515,842.953
9,5 Dec 2013 10:12:43.567,5 Dec 2013 10:27:37.265,893.699
10,5 Dec 2013 11:57:38.007,5 Dec 2013 12:02:38.294,300.287
11,5 Dec 2013 19:16:15.940,5 Dec 2013 19:32:16.460,960.521
12,5 Dec 2013 20:55:13.457,5 Dec 2013 21:09:44.700,871.243
13,5 Dec 2013 22:36:25.590,5 Dec 2013 22:45:04.281,518.690
14,6 Dec 2013 10:42:07.065,6 Dec 2013 10:55:14.527,787.462
15,6 Dec 2013 12:22:40.733,6 Dec 2013 12:34:54.474,733.741
16,6 Dec 2013 19:38:57.177,6 Dec 2013 19:55:02.551,965.374
17,6 Dec 2013 21:25:52.189,6 Dec 2013 21:39:10.106,797.917
18,7 Dec 2013 09:34:11.243,7 Dec 2013 09:36:17.028,125.785
19,7 Dec 2013 11:10:44.182,7 Dec 2013 11:21:34.492,650.310
20,7 Dec 2013 12:49:10.611,7 Dec 2013 13:04:16.422,905.811
21,7 Dec 2013 20:01:25.958,7 Dec 2013 20:17:39.653,973.695
22,7 Dec 2013 21:49:50.154,7 Dec 2013 22:00:25.076,634.921
23,8 Dec 2013 01:26:05.936,8 Dec 2013 01:32:55.925,409.989
24,8 Dec 2013 03:09:23.451,8 Dec 2013 03:13:46.624,263.173
25,8 Dec 2013 04:50:24.681,8 Dec 2013 04:58:17.158,472.478
26,8 Dec 2013 06:30:53.308,8 Dec 2013 06:43:09.330,736.023
27,8 Dec 2013 08:11:48.973,8 Dec 2013 08:26:44.767,895.794
28,8 Dec 2013 09:53:19.990,8 Dec 2013 10:09:07.911,947.921
29,8 Dec 2013 11:35:13.708,8 Dec 2013 11:50:44.161,930.453
30,8 Dec 2013 13:16:55.996,8 Dec 2013 13:31:50.716,894.720
