"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 01:17:04.184,3 Dec 2013 01:30:08.649,784.466
2,3 Dec 2013 02:52:01.114,3 Dec 2013 03:05:21.614,800.500
3,3 Dec 2013 04:26:21.764,3 Dec 2013 04:39:35.599,793.835
4,3 Dec 2013 06:00:39.090,3 Dec 2013 06:14:00.554,801.464
5,3 Dec 2013 07:36:05.608,3 Dec 2013 07:49:04.987,779.379
6,3 Dec 2013 09:13:56.235,3 Dec 2013 09:24:52.865,656.629
7,3 Dec 2013 10:53:42.302,3 Dec 2013 11:03:36.225,593.923
8,3 Dec 2013 12:29:53.092,3 Dec 2013 12:42:53.267,780.176
9,3 Dec 2013 20:04:14.767,3 Dec 2013 20:15:07.939,653.171
10,3 Dec 2013 21:40:02.803,3 Dec 2013 21:52:13.832,731.028
11,3 Dec 2013 23:16:06.537,3 Dec 2013 23:27:15.577,669.041
12,4 Dec 2013 00:50:35.702,4 Dec 2013 01:01:18.094,642.392
13,4 Dec 2013 02:23:39.104,4 Dec 2013 02:35:28.344,709.240
14,4 Dec 2013 03:56:45.670,4 Dec 2013 04:09:56.547,790.878
15,4 Dec 2013 05:31:56.875,4 Dec 2013 05:44:00.065,723.190
16,4 Dec 2013 07:13:14.144,4 Dec 2013 07:23:41.039,626.895
17,4 Dec 2013 08:53:13.520,4 Dec 2013 09:06:56.386,822.866
18,4 Dec 2013 10:32:44.703,4 Dec 2013 10:43:40.514,655.812
19,5 Dec 2013 01:57:16.040,5 Dec 2013 02:05:39.398,503.358
20,5 Dec 2013 03:34:58.988,5 Dec 2013 03:49:08.758,849.770
21,5 Dec 2013 05:16:36.624,5 Dec 2013 05:30:50.420,853.796
22,5 Dec 2013 06:57:44.701,5 Dec 2013 07:11:30.435,825.734
23,5 Dec 2013 08:41:48.967,5 Dec 2013 08:44:07.060,138.093
24,6 Dec 2013 01:43:12.343,6 Dec 2013 01:56:24.124,791.781
25,6 Dec 2013 03:23:37.393,6 Dec 2013 03:37:51.453,854.060
26,6 Dec 2013 05:05:05.861,6 Dec 2013 05:18:08.849,782.988
27,6 Dec 2013 22:16:16.240,6 Dec 2013 22:20:25.527,249.287
28,6 Dec 2013 23:49:54.610,7 Dec 2013 00:03:44.220,829.610
29,7 Dec 2013 01:30:40.442,7 Dec 2013 01:44:55.049,854.608
