"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 05:32:27.945,3 Dec 2013 05:45:38.566,790.621
2,3 Dec 2013 07:14:43.022,3 Dec 2013 07:25:35.035,652.013
3,3 Dec 2013 12:32:46.289,3 Dec 2013 12:40:47.008,480.719
4,3 Dec 2013 14:08:38.260,3 Dec 2013 14:21:34.414,776.154
5,3 Dec 2013 15:47:10.852,3 Dec 2013 15:58:18.615,667.763
6,3 Dec 2013 17:27:41.667,3 Dec 2013 17:33:56.330,374.663
7,4 Dec 2013 05:05:44.011,4 Dec 2013 05:16:59.782,675.771
8,4 Dec 2013 06:46:08.285,4 Dec 2013 06:59:44.830,816.545
9,4 Dec 2013 13:49:14.415,4 Dec 2013 14:00:02.375,647.959
10,4 Dec 2013 15:26:18.963,4 Dec 2013 15:36:49.080,630.118
11,5 Dec 2013 04:44:56.104,5 Dec 2013 04:55:08.106,612.002
12,5 Dec 2013 06:18:55.513,5 Dec 2013 06:32:59.185,843.672
13,5 Dec 2013 08:02:32.481,5 Dec 2013 08:10:11.390,458.908
14,5 Dec 2013 15:05:50.694,5 Dec 2013 15:18:45.948,775.254
15,6 Dec 2013 04:29:45.631,6 Dec 2013 04:41:33.296,707.665
16,6 Dec 2013 06:03:37.705,6 Dec 2013 06:16:39.088,781.383
17,6 Dec 2013 07:39:25.832,6 Dec 2013 07:49:06.717,580.885
18,6 Dec 2013 16:23:05.713,6 Dec 2013 16:36:29.526,803.813
19,7 Dec 2013 02:43:10.851,7 Dec 2013 02:50:16.245,425.394
20,7 Dec 2013 04:14:29.112,7 Dec 2013 04:27:25.521,776.409
21,7 Dec 2013 05:49:31.190,7 Dec 2013 06:01:00.167,688.977
22,7 Dec 2013 16:07:19.424,7 Dec 2013 16:14:56.732,457.308
23,7 Dec 2013 17:41:30.750,7 Dec 2013 17:53:07.923,697.174
24,8 Dec 2013 00:55:17.086,8 Dec 2013 01:00:27.085,309.999
25,8 Dec 2013 02:25:54.149,8 Dec 2013 02:37:44.682,710.533
26,8 Dec 2013 03:59:34.899,8 Dec 2013 04:12:40.119,785.220
27,8 Dec 2013 05:36:26.574,8 Dec 2013 05:45:04.449,517.876
28,8 Dec 2013 17:22:16.592,8 Dec 2013 17:34:34.956,738.364
29,8 Dec 2013 19:02:12.504,8 Dec 2013 19:08:10.826,358.322
30,9 Dec 2013 02:05:46.025,9 Dec 2013 02:18:55.657,789.632
31,9 Dec 2013 03:45:18.264,9 Dec 2013 03:57:33.044,734.780
32,9 Dec 2013 05:23:43.700,9 Dec 2013 05:29:45.504,361.804
33,9 Dec 2013 18:38:45.361,9 Dec 2013 18:52:18.203,812.842
34,10 Dec 2013 01:41:30.275,10 Dec 2013 01:49:20.566,470.290
35,10 Dec 2013 03:19:14.577,10 Dec 2013 03:33:10.733,836.156
36,10 Dec 2013 05:05:42.974,10 Dec 2013 05:12:24.560,401.586

"Access","Start Time (UTCG)","Stop Time (UTCG)","Duration (sec)"
1,3 Dec 2013 04:24:33.284,3 Dec 2013 04:37:45.502,792.218
2,3 Dec 2013 11:30:29.254,3 Dec 2013 11:39:09.146,519.891
3,3 Dec 2013 13:08:28.334,3 Dec 2013 13:22:24.657,836.323
4,3 Dec 2013 14:51:10.614,3 Dec 2013 14:59:20.665,490.051
5,4 Dec 2013 04:06:53.029,4 Dec 2013 04:16:28.090,575.061
6,4 Dec 2013 05:42:46.388,4 Dec 2013 05:54:33.414,707.025
7,4 Dec 2013 12:41:23.823,4 Dec 2013 12:55:16.438,832.615
8,4 Dec 2013 14:25:05.487,4 Dec 2013 14:35:00.044,594.557
9,5 Dec 2013 00:28:42.612,5 Dec 2013 00:37:22.610,519.998
10,5 Dec 2013 02:05:31.232,5 Dec 2013 02:17:52.668,741.436
11,5 Dec 2013 03:43:12.062,5 Dec 2013 03:56:44.897,812.835
12,5 Dec 2013 05:21:03.789,5 Dec 2013 05:34:42.586,818.797
13,5 Dec 2013 07:01:08.099,5 Dec 2013 07:11:18.037,609.938
14,5 Dec 2013 12:15:05.476,5 Dec 2013 12:27:05.872,720.396
15,5 Dec 2013 13:56:00.410,5 Dec 2013 14:08:28.133,747.723
16,5 Dec 2013 19:10:12.044,5 Dec 2013 19:21:42.738,690.693
17,5 Dec 2013 20:47:26.084,5 Dec 2013 21:00:20.759,774.675
18,5 Dec 2013 22:25:21.202,5 Dec 2013 22:38:55.221,814.019
19,6 Dec 2013 00:03:47.736,6 Dec 2013 00:17:24.814,817.078
20,6 Dec 2013 01:43:08.487,6 Dec 2013 01:55:21.811,733.325
21,6 Dec 2013 03:23:50.834,6 Dec 2013 03:32:34.167,523.333
22,6 Dec 2013 05:06:54.931,6 Dec 2013 05:08:04.837,69.906
23,6 Dec 2013 08:23:37.420,6 Dec 2013 08:26:43.408,185.988
24,6 Dec 2013 11:48:49.044,6 Dec 2013 11:57:40.214,531.170
25,6 Dec 2013 13:27:59.538,6 Dec 2013 13:41:57.630,838.092
26,6 Dec 2013 20:26:56.720,6 Dec 2013 20:39:29.660,752.940
27,6 Dec 2013 22:06:04.639,6 Dec 2013 22:14:56.151,531.511
28,7 Dec 2013 11:21:22.778,7 Dec 2013 11:28:39.334,436.556
